horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H208,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,倒快一圈,H,內圈 倒快一圈 (副練馬師)
H208,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,01/09/2026,試閘,沙田,全天候,沙田 全天候,1050M,1.01.89,61.89,16.2 22.5 23.1,文明戰士,蔡明紹,,第8組,,第8組 (蔡明紹) 1050M 文明戰士 16.2 22.5 23.1 (1.01.89)
H208,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,29/08/2026,快操,沙田,全天候,沙田 全天候,,28.4,28.4,28.4,,助手,,快操,H,28.4 (28.4) (助手)
H208,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,26/08/2026,快操,沙田,全天候,沙田 全天候,,28.1,28.1,28.1,,助手,,快操,H,28.1 (28.1) (助手)
H208,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,24/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H208,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,21/08/2026,試閘,沙田,全天候,沙田 全天候,1050M,1.01.16,61.16,15.8 22.2 23.1,嘉應高昇,艾道拿,,第4組,,第4組 (艾道拿) 1050M 嘉應高昇 15.8 22.2 23.1 (1.01.16)
H208,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,17/08/2026,快操,沙田,全天候,沙田 全天候,,26.9,26.9,26.9,,助手,,快操,H,26.9 (26.9) (助手)
H208,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,14/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H208,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,13/08/2026,快操,沙田,全天候,沙田 全天候,,58.2,58.2,33.4 24.8,,助手,,快操,H,33.4 24.8 (58.2) (助手)
H208,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,10/08/2026,快操,沙田,全天候,沙田 全天候,,27.9,27.9,27.9,,助手,,快操,H,27.9 (27.9) (助手)
H208,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,09/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,08/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H208,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,07/08/2026,快操,沙田,全天候,沙田 全天候,,29.2,29.2,29.2,,助手,,快操,H,29.2 (29.2) (助手)
H208,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H,內圈 快踱一圈 (副練馬師)
H208,04/08/2026,快操,沙田,全天候,沙田 全天候,,30.7,30.7,30.7,,助手,,快操,H,30.7 (30.7) (助手)
H208,03/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,02/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,01/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,31/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,30/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H208,29/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H208,28/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H208,27/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H208,25/07/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步 （上斜）
H208,08/07/2026,出賽,跑馬地,草地,跑馬地 草地,1000M,,,,,潘頓,1/11,出賽,TT,1000M (潘頓) (1/11)
H208,08/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,08/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,07/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,07/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,06/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,06/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,05/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,05/07/2026,快操,沙田,全天候,沙田 全天候,,1.01.4,61.4,33.9 27.5,,助手,,快操,H,33.9 27.5 (1.01.4) (助手)
H208,04/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,04/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,03/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,03/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,02/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,02/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,01/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,01/07/2026,快操,沙田,全天候,沙田 全天候,,27.1,27.1,27.1,,助手,,快操,H,27.1 (27.1) (助手)
H208,30/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,30/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,29/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,29/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,28/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,28/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,27/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,27/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,26/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,25/06/2026,試閘,沙田,全天候,沙田 全天候,1050M,1.00.81,60.81,15.8 21.4 23.6,美麗登場,巴度,,第5組,,第5組 (巴度) 1050M 美麗登場 15.8 21.4 23.6 (1.00.81)
H208,24/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,24/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,23/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,23/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,22/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,22/06/2026,快操,沙田,全天候,沙田 全天候,,59.3,59.3,33.0 26.3,,助手,,快操,H,33.0 26.3 (59.3) (助手)
H208,21/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,21/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,20/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,20/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,19/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,19/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,18/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,18/06/2026,快操,沙田,全天候,沙田 全天候,,28.6,28.6,28.6,,副練馬師,,快操,H,28.6 (28.6) (副練馬師)
H208,17/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,17/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H,內圈 快踱一圈 (副練馬師)
H208,16/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,16/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,15/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,15/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,14/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,14/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H,內圈 快踱一圈 (副練馬師)
H208,13/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,12/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,10/06/2026,出賽,跑馬地,草地,跑馬地 草地,1000M,,,,,楊明綸,7/12,出賽,P-/TT,1000M (楊明綸) (7/12)
H208,10/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,10/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,09/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,09/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H,內圈 快踱一圈 (副練馬師)
H208,08/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,08/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H208,07/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,07/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H,內圈 快踱一圈 (副練馬師)
H208,06/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,06/06/2026,快操,沙田,全天候,沙田 全天候,,26.7,26.7,26.7,,助手,,快操,H,26.7 (26.7) (助手)
H208,05/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,05/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H208,04/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H208,04/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
