horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L264,05/09/2026,快操,沙田,全天候,沙田 全天候,,1.23.8,83.8,30.5 27.8 25.5,,助手,,快操,,30.5 27.8 25.5 (1.23.8) (助手)
L264,05/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L264,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L264,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,黃智弘,,倒快兩圈,,內圈 倒快兩圈 (黃智弘)
L264,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,黃智弘,,快踱兩圈,,內圈 快踱兩圈 (黃智弘)
L264,01/09/2026,快操,沙田,全天候,沙田 全天候,,1.22.7,82.7,31.0 26.7 25.0,,助手,,快操,,31.0 26.7 25.0 (1.22.7) (助手)
L264,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L264,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L264,29/08/2026,快操,沙田,全天候,沙田 全天候,,1.22.1,82.1,30.3 26.5 25.3,,助手,,快操,,30.3 26.5 25.3 (1.22.1) (助手)
L264,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L264,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,黃智弘,,倒快兩圈,,內圈 倒快兩圈 (黃智弘)
L264,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,黃智弘,,快踱兩圈,,內圈 快踱兩圈 (黃智弘)
L264,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,黃智弘,,快踱兩圈,,內圈 快踱兩圈 (黃智弘)
L264,24/08/2026,快操,沙田,全天候,沙田 全天候,,1.27.8,87.8,34.0 28.1 25.7,,黃智弘,,快操,,34.0 28.1 25.7 (1.27.8) (黃智弘)
L264,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L264,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,黃智弘,,快踱兩圈,,內圈 快踱兩圈 (黃智弘)
L264,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L264,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L264,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L264,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
