horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L179,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,03/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.08,70.08,24.4 22.8 22.8,步風影,潘頓,,第5組,,第5組 (潘頓) 1200M 步風影 24.4 22.8 22.8 (1.10.08)
L179,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L179,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,31/08/2026,快操,沙田,全天候,沙田 全天候,,58.6,58.6,31.4 27.2,,助手,,幸福特約,H,31.4 27.2 (58.6) (助手) 幸福特約
L179,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L179,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L179,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,25/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.32,71.32,24.7 22.5 24.1,銳高,潘頓,,第4組,,第4組 (潘頓) 1200M 銳高 24.7 22.5 24.1 (1.11.32)
L179,25/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L179,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L179,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L179,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L179,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
