horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L310,08/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.83,70.83,24.2 22.9 23.7,紫荊傳令,周俊樂,,第3組,CP,第3組 (周俊樂) 1200M 紫荊傳令 24.2 22.9 23.7 (1.10.83)
L310,08/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L310,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L310,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L310,05/09/2026,快操,沙田,全天候,沙田 全天候,,59.3,59.3,32.1 27.2,,助手,,快操,H,32.1 27.2 (59.3) (助手)
L310,05/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L310,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L310,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L310,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,02/09/2026,快操,沙田,全天候,沙田 全天候,,58.6,58.6,32.1 26.5,,助手,,快操,H,32.1 26.5 (58.6) (助手)
L310,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L310,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L310,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L310,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L310,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,29/08/2026,快操,沙田,全天候,沙田 全天候,,59.5,59.5,31.9 27.6,,周俊樂,,快操,CP/H,31.9 27.6 (59.5) (周俊樂)
L310,29/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,CP/H,飛機場 踱步 (助手)
L310,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L310,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L310,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L310,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L310,25/08/2026,快操,沙田,全天候,沙田 全天候,,59.8,59.8,32.9 26.9,,助手,,快操,H,32.9 26.9 (59.8) (助手)
L310,25/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L310,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
