horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H092,05/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
H092,04/09/2026,快操,從化,全天候,從化 全天候,,55.1,55.1,30.2 24.9,,助手,,快操,H,30.2 24.9 (55.1) (助手)
H092,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H092,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H092,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H092,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H092,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H092,01/09/2026,快操,從化,全天候,從化 全天候,,55.4,55.4,29.4 26.0,,助手,,快操,H,29.4 26.0 (55.4) (助手)
H092,01/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H092,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H092,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,28/08/2026,快操,從化,全天候,從化 全天候,,56.3,56.3,30.2 26.1,,助手,,快操,H,30.2 26.1 (56.3) (助手)
H092,28/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H092,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H092,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,25/08/2026,快操,從化,全天候,從化 全天候,,57.0,57.0,30.4 26.6,,助手,,快操,H,30.4 26.6 (57.0) (助手)
H092,25/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H092,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H092,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,21/08/2026,快操,從化,全天候,從化 全天候,,58.7,58.7,30.8 27.9,,助手,,快操,H,30.8 27.9 (58.7) (助手)
H092,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H092,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H092,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H092,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,18/08/2026,快操,從化,全天候,從化 全天候,,57.0,57.0,29.6 27.4,,助手,,快操,H,29.6 27.4 (57.0) (助手)
H092,18/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H092,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
H092,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H092,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
