horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H057,05/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
H057,04/09/2026,試閘,從化,草地,從化 草地,1000M,0.58.00,58.0,13.6 21.4 23.0,大番薯,艾兆禮,,第3組,P/H,第3組 (艾兆禮) 1000M 大番薯 13.6 21.4 23.0 (0.58.00)
H057,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
H057,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H057,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/P,內圈 倒快一圈 (助手)
H057,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H057,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
H057,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H057,01/09/2026,快操,從化,草地,從化 草地,,52.5,52.5,27.8 24.7,,助手,,快操,H/P,27.8 24.7 (52.5) (助手)
H057,01/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
H057,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H057,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/P,內圈 倒快一圈 (助手)
H057,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H057,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
H057,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H057,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
H057,28/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H057,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H057,28/08/2026,快操,從化,全天候,從化 全天候,,54.1,54.1,28.8 25.3,,副練馬師,,快操,H/P,28.8 25.3 (54.1) (副練馬師)
H057,28/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,副練馬師,,踱步,H/P,飛機場 踱步 (副練馬師)
H057,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H057,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/P,內圈 倒快一圈 (助手)
H057,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
