horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L382,09/09/2026,踱步,沙田,外圈,沙田 外圈,,,,,,黃智弘,,快踱一圈,,外圈 快踱一圈 (黃智弘)
L382,08/09/2026,快操,沙田,全天候,沙田 全天候,,53.5,53.5,28.8 24.7,,黃智弘,,快操,,28.8 24.7 (53.5) (黃智弘)
L382,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L382,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L382,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L382,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L382,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L382,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L382,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L382,03/09/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,,外圈 快踱一圈 (助手)
L382,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L382,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,31/08/2026,快操,沙田,全天候,沙田 全天候,,58.2,58.2,30.6 27.6,,助手,,快操,,30.6 27.6 (58.2) (助手)
L382,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L382,29/08/2026,快操,沙田,全天候,沙田 全天候,,31.2,31.2,31.2,,黃智弘,,快操,H,31.2 (31.2) (黃智弘)
L382,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L382,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L382,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L382,24/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,23/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,22/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,21/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,20/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,19/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,18/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,17/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,15/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,14/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,13/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,12/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,11/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L382,09/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,08/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑
L382,07/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑
L382,06/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑
L382,05/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑
L382,04/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,03/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,01/08/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,31/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,30/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,29/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,28/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,27/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L382,15/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,14/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,13/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,11/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,10/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,09/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,08/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,07/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,06/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,05/07/2026,馬匹跑步機,沙田,,沙田,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
L382,29/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,28/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L382,27/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L382,26/05/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,,外圈 快踱一圈 (助手)
L382,25/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L382,24/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L382,23/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L382,22/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L382,21/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L382,17/05/2026,出賽,沙田,草地,沙田 草地,1400M,,,,,莫雷拉,14/14,出賽,TT1,1400M (莫雷拉) (14/14)
L382,16/05/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,H,外圈 快踱一圈 (助手)
L382,15/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L382,14/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L382,13/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L382,12/05/2026,踱步,沙田,外圈,沙田 外圈,,,,,,莫雷拉,,快踱一圈,H,外圈 快踱一圈 (莫雷拉)
L382,11/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L382,10/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L382,09/05/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,H,外圈 快踱一圈 (助手)
L382,08/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
