horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L094,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L094,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L094,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L094,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,02/09/2026,快操,沙田,全天候,沙田 全天候,,56.1,56.1,29.7 26.4,,副練馬師,,快操,CP,29.7 26.4 (56.1) (副練馬師)
L094,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,副練馬師,,踱步,CP,飛機場 踱步 (副練馬師)
L094,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L094,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L094,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H,內圈 快踱一圈 (副練馬師)
L094,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L094,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L094,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L094,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L094,26/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.78,70.78,24.1 22.9 23.7,繼往開來,鍾易禮,,第1組,CP,第1組 (鍾易禮) 1200M 繼往開來 24.1 22.9 23.7 (1.10.78)
