horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H212,09/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,08/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,07/09/2026,試閘,從化,草地,從化 草地,1200M,1.11.01,71.01,25.6 22.8 22.6,小霸王,查本楠,,第8組,B,第8組 (查本楠) 1200M 小霸王 25.6 22.8 22.6 (1.11.01)
H212,07/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
H212,06/09/2026,游水,從化,,從化,,,,,,,,游水,,
H212,06/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,05/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,05/09/2026,游水,從化,,從化,,,,,,,,游水,,
H212,05/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
H212,04/09/2026,快操,從化,全天候,從化 全天候,,54.8,54.8,28.7 26.1,,助手,,快操,H/XB,28.7 26.1 (54.8) (助手)
H212,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H212,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H212,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,01/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H212,01/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,31/08/2026,快操,從化,全天候,從化 全天候,,55.5,55.5,29.1 26.4,,助手,,快操,H/XB,29.1 26.4 (55.5) (助手)
H212,31/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,30/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,28/08/2026,快操,從化,全天候,從化 全天候,,56.7,56.7,30.4 26.3,,助手,,快操,H/XB,30.4 26.3 (56.7) (助手)
H212,28/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/XB,內圈 倒快兩圈 (助手)
H212,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H212,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,25/08/2026,快操,從化,全天候,從化 全天候,,57.6,57.6,30.9 26.7,,助手,,快操,H,30.9 26.7 (57.6) (助手)
H212,25/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H212,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,23/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,21/08/2026,快操,從化,全天候,從化 全天候,,56.7,56.7,29.6 27.1,,助手,,快操,H/XB,29.6 27.1 (56.7) (助手)
H212,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/XB,內圈 倒快兩圈 (助手)
H212,19/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H212,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,18/08/2026,快操,從化,全天候,從化 全天候,,55.4,55.4,29.2 26.2,,助手,,快操,H/XB,29.2 26.2 (55.4) (助手)
H212,18/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,16/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,15/08/2026,快操,從化,全天候,從化 全天候,,57.1,57.1,30.1 27.0,,助手,,快操,H/XB,30.1 27.0 (57.1) (助手)
H212,15/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H212,13/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,12/08/2026,快操,從化,全天候,從化 全天候,,1.00.3,60.3,30.8 29.5,,助手,,快操,H/XB,30.8 29.5 (1.00.3) (助手)
H212,12/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,11/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,11/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,10/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,10/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,09/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,08/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,08/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,08/08/2026,踱步,從化,外圈,從化 外圈,,,,,,助手,,快踱一圈,H/XB,外圈 快踱一圈 (助手)
H212,07/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,07/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,06/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,06/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,06/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,05/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,05/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,04/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,04/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H212,03/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,03/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H212,02/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,02/08/2026,游水,從化,,從化,,,,,,,,游水,,
H212,01/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,30/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,29/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,27/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,12/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,12/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,11/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,10/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,09/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,09/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,08/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,07/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,07/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,06/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,05/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,05/07/2026,游水,從化,,從化,,,,,,,,游水,,
H212,30/06/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,28/06/2026,游水,從化,,從化,,,,,,,,游水,,
H212,27/06/2026,游水,從化,,從化,,,,,,,,游水,,
H212,27/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,26/06/2026,游水,從化,,從化,,,,,,,,游水,,
H212,26/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,25/06/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H212,25/06/2026,游水,從化,,從化,,,,,,,,游水,,
H212,25/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,24/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,24/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,23/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,21/06/2026,出賽,沙田,草地,沙田 草地,1800M,,,,,布浩榮,10/11,出賽,XB-/B,1800M (布浩榮) (10/11)
H212,21/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H212,20/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,20/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,19/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,19/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,18/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,18/06/2026,快操,沙田,全天候,沙田 全天候,,56.4,56.4,30.5 25.9,,助手,,快操,H,30.5 25.9 (56.4) (助手)
H212,18/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H212,17/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,17/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,16/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H212,16/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H212,15/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
