horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L336,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,04/09/2026,快操,沙田,全天候,沙田 全天候,,56.5,56.5,30.5 26.0,,助手,,快操,H,30.5 26.0 (56.5) (助手)
L336,04/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,01/09/2026,快操,沙田,全天候,沙田 全天候,,56.9,56.9,30.3 26.6,,助手,,快操,H,30.3 26.6 (56.9) (助手)
L336,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,29/08/2026,快操,沙田,全天候,沙田 全天候,,1.00.3,60.3,30.6 29.7,,助手,,快操,H,30.6 29.7 (1.00.3) (助手)
L336,29/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,26/08/2026,快操,沙田,全天候,沙田 全天候,,29.0,29.0,29.0,,助手,,快操,H,29.0 (29.0) (助手)
L336,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,22/08/2026,快操,沙田,全天候,沙田 全天候,,30.0,30.0,30.0,,助手,,快操,H,30.0 (30.0) (助手)
L336,22/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,14/08/2026,快操,沙田,全天候,沙田 全天候,,31.1,31.1,31.1,,助手,,快操,H,31.1 (31.1) (助手)
L336,14/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,13/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,09/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L336,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L336,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,04/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,03/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,02/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,01/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,31/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L336,30/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,29/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,27/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,25/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,24/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,23/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L336,11/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
