horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L266,07/09/2026,試閘,從化,草地,從化 草地,1000M,0.57.92,57.92,13.8 21.8 22.3,陸小鳳,班德禮,,第4組,,第4組 (班德禮) 1000M 陸小鳳 13.8 21.8 22.3 (0.57.92)
L266,07/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L266,06/09/2026,游水,從化,,從化,,,,,,,,游水,,
L266,06/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L266,05/09/2026,游水,從化,,從化,,,,,,,,游水,,
L266,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
L266,04/09/2026,快操,從化,全天候,從化 全天候,,53.5,53.5,30.3 23.2,,助手,,星球勇士,H,30.3 23.2 (53.5) (助手) 星球勇士
L266,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L266,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
L266,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L266,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
L266,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L266,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
L266,01/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L266,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L266,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,29/08/2026,快操,沙田,全天候,沙田 全天候,,25.4,25.4,25.4,,助手,,同樣世界,H,25.4 (25.4) (助手) 同樣世界
L266,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L266,27/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L266,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,26/08/2026,快操,沙田,全天候,沙田 全天候,,27.2,27.2,27.2,,助手,,快操,H,27.2 (27.2) (助手)
L266,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L266,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L266,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L266,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
