horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H296,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,03/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.40,71.4,24.7 23.6 23.1,幸運愉快,艾道拿,,第3組,B,第3組 (艾道拿) 1200M 幸運愉快 24.7 23.6 23.1 (1.11.40)
H296,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H296,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,30/08/2026,快操,沙田,全天候,沙田 全天候,,53.9,53.9,29.6 24.3,,鍾易禮,,快操,B,29.6 24.3 (53.9) (鍾易禮)
H296,30/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,鍾易禮,,踱步,B,飛機場 踱步 (鍾易禮)
H296,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H296,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,26/08/2026,快操,沙田,全天候,沙田 全天候,,56.5,56.5,30.1 26.4,,助手,,快操,B/H,30.1 26.4 (56.5) (助手)
H296,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,B/H,飛機場 踱步 (助手)
H296,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H296,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H296,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H296,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
