horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L223,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,07/09/2026,快操,沙田,草閘,沙田 草閘,,50.5,50.5,27.2 23.3,,助手,,添喜運,H,27.2 23.3 (50.5) (助手) 添喜運
L223,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,05/09/2026,快操,沙田,全天候,沙田 全天候,,1.01.5,61.5,33.1 28.4,,助手,,快操,H,33.1 28.4 (1.01.5) (助手)
L223,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L223,02/09/2026,快操,沙田,全天候,沙田 全天候,,1.30.1,90.1,33.8 30.4 25.9,,助手,,快操,H,33.8 30.4 25.9 (1.30.1) (助手)
L223,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L223,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L223,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L223,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L223,26/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L223,25/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L223,25/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L223,24/08/2026,試閘,從化,草地,從化 草地,1000M,0.57.93,57.93,13.8 21.4 22.7,金金小子,梁家俊,,第1組,,第1組 (梁家俊) 1000M 金金小子 13.8 21.4 22.7 (0.57.93)
L223,24/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L223,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,22/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L223,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
L223,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L223,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
L223,21/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
