horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L045,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L045,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,01/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.41,71.41,24.3 23.1 24.0,開心旺財,田泰安,,第7組,,第7組 (田泰安) 1200M 開心旺財 24.3 23.1 24.0 (1.11.41)
L045,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L045,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,29/08/2026,快操,沙田,全天候,沙田 全天候,,54.7,54.7,29.1 25.6,,田泰安,,快操,,29.1 25.6 (54.7) (田泰安)
L045,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L045,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,25/08/2026,快操,沙田,全天候,沙田 全天候,,50.6,50.6,26.9 23.7,,助手,,快操,,26.9 23.7 (50.6) (助手)
L045,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L045,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,21/08/2026,快操,沙田,全天候,沙田 全天候,,55.9,55.9,30.1 25.8,,練馬師,,快操,,30.1 25.8 (55.9) (練馬師)
L045,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L045,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,17/08/2026,快操,沙田,全天候,沙田 全天候,,53.9,53.9,28.9 25.0,,助手,,快操,H,28.9 25.0 (53.9) (助手)
L045,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,12/08/2026,快操,沙田,全天候,沙田 全天候,,56.2,56.2,29.1 27.1,,助手,,快操,H,29.1 27.1 (56.2) (助手)
L045,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L045,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,09/08/2026,踱步,沙田,奧運馬房沙地練習場,沙田 奧運馬房沙地練習場,,,,,,助手,,踱步,H,奧運馬房沙地練習場 踱步 (助手)
L045,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,08/08/2026,快操,沙田,全天候,沙田 全天候,,28.8,28.8,28.8,,助手,,快操,H,28.8 (28.8) (助手)
L045,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L045,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L045,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,04/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,03/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L045,02/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,01/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,31/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L045,30/07/2026,踱步,沙田,奧運馬房沙地練習場,沙田 奧運馬房沙地練習場,,,,,,助手,,踱步,H,奧運馬房沙地練習場 踱步 (助手)
L045,29/07/2026,踱步,沙田,奧運馬房沙地練習場,沙田 奧運馬房沙地練習場,,,,,,助手,,踱步,H,奧運馬房沙地練習場 踱步 (助手)
