horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H120,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
H120,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
H120,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H120,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
H120,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H120,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
H120,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H120,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
H120,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H120,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
H120,02/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.91,70.91,24.5 22.8 23.6,頑童,黃智弘,,第2組,V,第2組 (黃智弘) 1200M 頑童 24.5 22.8 23.6 (1.10.91)
H120,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H120,01/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
H120,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H120,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
H120,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H120,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
H120,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H120,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
H120,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H120,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H120,27/08/2026,快操,從化,草地,從化 草地,,1.21.4,81.4,29.3 27.2 24.9,,助手,,快操,,29.3 27.2 24.9 (1.21.4) (助手)
H120,27/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H120,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
