horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L151,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L151,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L151,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,06/09/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,30.5 27.9,,助手,,快操,B,30.5 27.9 (58.4) (助手)
L151,06/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
L151,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L151,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,03/09/2026,快操,沙田,全天候,沙田 全天候,,48.7,48.7,25.7 23.0,,助手,,捷駿,B,25.7 23.0 (48.7) (助手) 捷駿
L151,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
L151,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L151,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L151,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,30/08/2026,快操,沙田,全天候,沙田 全天候,,51.3,51.3,25.9 25.4,,助手,,快操,B,25.9 25.4 (51.3) (助手)
L151,30/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
L151,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L151,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,27/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L151,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,26/08/2026,快操,沙田,全天候,沙田 全天候,,57.0,57.0,30.0 27.0,,周俊樂,,快操,B,30.0 27.0 (57.0) (周俊樂)
L151,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
L151,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L151,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,21/08/2026,快操,沙田,全天候,沙田 全天候,,53.5,53.5,27.8 25.7,,助手,,快操,,27.8 25.7 (53.5) (助手)
L151,21/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L151,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L151,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L151,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L151,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L151,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L151,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
