horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L312,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L312,06/09/2026,快操,沙田,全天候,沙田 全天候,,1.00.6,60.6,33.0 27.6,,助手,,快操,H,33.0 27.6 (1.00.6) (助手)
L312,06/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L312,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L312,03/09/2026,快操,沙田,全天候,沙田 全天候,,52.3,52.3,28.7 23.6,,助手,,快操,H,28.7 23.6 (52.3) (助手)
L312,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L312,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,30/08/2026,試閘,沙田,草地,沙田 草地,1000M,0.56.73,56.73,13.5 20.8 22.4,嘉應高昇,何澤堯,,第1組,XB,第1組 (何澤堯) 1000M 嘉應高昇 13.5 20.8 22.4 (0.56.73)
L312,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L312,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,26/08/2026,快操,沙田,全天候,沙田 全天候,,56.9,56.9,30.7 26.2,,助手,,快操,H,30.7 26.2 (56.9) (助手)
L312,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L312,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L312,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,22/08/2026,快操,沙田,全天候,沙田 全天候,,54.6,54.6,29.2 25.4,,助手,,快操,H,29.2 25.4 (54.6) (助手)
L312,22/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L312,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L312,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,19/08/2026,快操,沙田,全天候,沙田 全天候,,29.6,29.6,29.6,,助手,,快操,H,29.6 (29.6) (助手)
L312,19/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L312,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L312,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L312,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L312,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
