horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H461,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H461,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H461,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H461,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,01/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.13,71.13,23.8 22.8 24.5,金勝名駒,田泰安,,第3組,,第3組 (田泰安) 1200M 金勝名駒 23.8 22.8 24.5 (1.11.13)
H461,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H461,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H461,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,29/08/2026,快操,沙田,全天候,沙田 全天候,,58.5,58.5,30.5 28.0,,助手,,快操,H,30.5 28.0 (58.5) (助手)
H461,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H461,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H461,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H461,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,25/08/2026,快操,沙田,全天候,沙田 全天候,,1.25.8,85.8,31.5 28.4 25.9,,助手,,快操,H,31.5 28.4 25.9 (1.25.8) (助手)
H461,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H461,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H461,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,22/08/2026,快操,沙田,全天候,沙田 全天候,,59.2,59.2,30.8 28.4,,助手,,快操,H,30.8 28.4 (59.2) (助手)
H461,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H461,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H461,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,19/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H461,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,18/08/2026,快操,沙田,全天候,沙田 全天候,,55.1,55.1,29.8 25.3,,助手,,快操,H,29.8 25.3 (55.1) (助手)
H461,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H461,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H461,16/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H461,15/08/2026,快操,沙田,全天候,沙田 全天候,,58.3,58.3,31.3 27.0,,助手,,快操,H,31.3 27.0 (58.3) (助手)
H461,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
