horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H134,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H134,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H134,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,30/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H134,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,28/08/2026,試閘,沙田,全天候,沙田 全天候,1050M,1.01.30,61.3,15.9 21.5 23.9,精益大師,袁幸堯,,第7組,B,第7組 (袁幸堯) 1050M 精益大師 15.9 21.5 23.9 (1.01.30)
H134,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H134,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H134,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,24/08/2026,快操,沙田,全天候,沙田 全天候,,51.9,51.9,27.5 24.4,,助手,,快操,H,27.5 24.4 (51.9) (助手)
H134,24/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H134,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H134,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,20/08/2026,快操,沙田,全天候,沙田 全天候,,56.2,56.2,30.4 25.8,,助手,,快操,H,30.4 25.8 (56.2) (助手)
H134,20/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H134,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,17/08/2026,快操,沙田,全天候,沙田 全天候,,25.9,25.9,25.9,,助手,,快操,H,25.9 (25.9) (助手)
H134,17/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H134,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H134,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H134,14/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H134,13/08/2026,快操,沙田,全天候,沙田 全天候,,57.0,57.0,29.1 27.9,,助手,,快操,H,29.1 27.9 (57.0) (助手)
H134,13/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H134,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H134,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H134,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H134,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H134,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
