horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H381,05/09/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,H,外圈 快踱一圈 (助手)
H381,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H381,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,03/09/2026,快操,沙田,全天候,沙田 全天候,,57.7,57.7,31.0 26.7,,助手,,快操,H,31.0 26.7 (57.7) (助手)
H381,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H381,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H381,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H381,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,31/08/2026,快操,沙田,全天候,沙田 全天候,,59.0,59.0,32.2 26.8,,助手,,快操,H,32.2 26.8 (59.0) (助手)
H381,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H381,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H381,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H381,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H381,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
