horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H161,09/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H161,08/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,07/09/2026,試閘,從化,草地,從化 草地,1200M,1.11.01,71.01,25.6 22.8 22.6,小霸王,奧爾民,,第8組,XB,第8組 (奧爾民) 1200M 小霸王 25.6 22.8 22.6 (1.11.01)
H161,07/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,XB,飛機場 踱步 (助手)
H161,06/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,06/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,05/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,05/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,04/09/2026,快操,從化,全天候,從化 全天候,,1.00.9,60.9,33.9 27.0,,助手,,快操,H/XB,33.9 27.0 (1.00.9) (助手)
H161,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H161,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H161,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H161,01/09/2026,快操,從化,全天候,從化 全天候,,1.00.2,60.2,33.3 26.9,,助手,,快操,H,33.3 26.9 (1.00.2) (助手)
H161,01/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H161,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H161,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,28/08/2026,快操,從化,全天候,從化 全天候,,1.00.3,60.3,32.9 27.4,,助手,,快操,H/XB,32.9 27.4 (1.00.3) (助手)
H161,28/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H161,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H161,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,25/08/2026,快操,從化,全天候,從化 全天候,,1.01.0,61.0,32.8 28.2,,助手,,快操,H/XB,32.8 28.2 (1.01.0) (助手)
H161,25/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H161,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H161,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,22/08/2026,快操,從化,全天候,從化 全天候,,27.9,27.9,27.9,,助手,,快操,H,27.9 (27.9) (助手)
H161,22/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H161,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,21/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H161,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,19/08/2026,快操,從化,全天候,從化 全天候,,59.7,59.7,32.5 27.2,,助手,,快操,H/XB,32.5 27.2 (59.7) (助手)
H161,19/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H161,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,18/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H161,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
H161,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H161,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
