horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H354,09/09/2026,快操,沙田,全天候,沙田 全天候,,1.24.6,84.6,32.9 27.6 24.1,,助手,,桃花多,H,32.9 27.6 24.1 (1.24.6) (助手) 桃花多
H354,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
H354,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H354,05/09/2026,快操,沙田,全天候,沙田 全天候,,1.03.0,63.0,32.8 30.2,,助手,,快操,H,32.8 30.2 (1.03.0) (助手)
H354,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H354,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H354,02/09/2026,快操,沙田,全天候,沙田 全天候,,56.4,56.4,30.0 26.4,,助手,,快操,H,30.0 26.4 (56.4) (助手)
H354,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H354,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H354,29/08/2026,快操,沙田,全天候,沙田 全天候,,58.3,58.3,31.4 26.9,,助手,,快操,H,31.4 26.9 (58.3) (助手)
H354,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H354,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H354,26/08/2026,快操,沙田,全天候,沙田 全天候,,32.1,32.1,32.1,,助手,,快操,H,32.1 (32.1) (助手)
H354,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H354,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H354,22/08/2026,快操,沙田,全天候,沙田 全天候,,59.3,59.3,32.5 26.8,,助手,,快操,H,32.5 26.8 (59.3) (助手)
H354,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H354,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H354,19/08/2026,快操,沙田,全天候,沙田 全天候,,1.00.4,60.4,31.5 28.9,,助手,,快操,H,31.5 28.9 (1.00.4) (助手)
