horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L230,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,03/09/2026,快操,沙田,草閘,沙田 草閘,,53.2,53.2,27.5 25.7,,何澤堯,,歷勝,H,27.5 25.7 (53.2) (何澤堯) 歷勝
L230,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,31/08/2026,快操,沙田,全天候,沙田 全天候,,1.02.0,62.0,31.0 31.0,,何澤堯,,快操,H,31.0 31.0 (1.02.0) (何澤堯)
L230,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L230,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L230,25/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.17,71.17,24.1 22.9 24.1,櫻花酒杯,奧爾民,,第1組,,第1組 (奧爾民) 1200M 櫻花酒杯 24.1 22.9 24.1 (1.11.17)
L230,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L230,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,20/08/2026,快操,沙田,全天候,沙田 全天候,,57.1,57.1,30.2 26.9,,助手,,快操,H,30.2 26.9 (57.1) (助手)
L230,20/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L230,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,17/08/2026,快操,沙田,全天候,沙田 全天候,,53.8,53.8,28.5 25.3,,助手,,快操,H,28.5 25.3 (53.8) (助手)
L230,17/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L230,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,14/08/2026,快操,沙田,全天候,沙田 全天候,,56.0,56.0,30.0 26.0,,助手,,快操,H,30.0 26.0 (56.0) (助手)
L230,14/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L230,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,13/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L230,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,11/08/2026,快操,沙田,全天候,沙田 全天候,,28.4,28.4,28.4,,助手,,快操,H,28.4 (28.4) (助手)
L230,11/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L230,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L230,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L230,06/08/2026,快操,沙田,全天候,沙田 全天候,,32.2,32.2,32.2,,助手,,快操,H,32.2 (32.2) (助手)
L230,06/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L230,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,04/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,03/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L230,01/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
