date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2025-05-25,沙田,1,1,4,光年程祥 (K204),蔡明紹,CP1/TT1,出閘普通，居中間稍後位置，走內疊。直路彎走內疊節省腳程。直路初空位不足。一百五十米處望空。衝刺強勁，以一馬頸位之先取勝。
2025-05-25,沙田,1,2,1,不勞而獲 (K377),周俊樂,TT,出閘迅速，居第三位，落後一個半馬位。直路彎落後相同距離。直路上對催策反應良佳。一百米處取得領先。保持佳勢，但接近終點時不敵頭馬。（見競賽事件報告。）
2025-05-25,沙田,1,3,8,快活精神 (K326),潘頓,CP/TT,出閘迅速，居第二位，落後領放馬一個馬位。直路彎前走勢輕鬆。直路上保持佳勢，跑獲季軍，但一直未能超越領放馬。
2025-05-25,沙田,1,4,5,馬達 (K165),梁家俊,CP/TT,與對手同步出閘，居中間位置，走第二疊。入直路時走第三疊。直路初未能望空，二百米處望空。其後略為追前。
2025-05-25,沙田,1,5,11,知道穩勝 (K406),班德禮,TT,與對手同步躍出，落後領放馬兩個馬位，走內疊。入直路時走第二疊，直路初未能望空，其後略為追前。
2025-05-25,沙田,1,6,9,華夏俊馬 (K433),楊明綸,--,出閘時急促向內斜跑，與對手互相觸碰。受催策上前領先。入直路時領先一個馬位，直路初保持佳勢。一百米處未能再增速及被超越，其後轉弱。
2025-05-25,沙田,1,7,12,過關勇士 (K429),潘明輝,TT1,躍出時受擠迫，居包尾位置，落後七個馬位。直路彎沿欄略為追近，直路上略為追前。
2025-05-25,沙田,1,8,7,競駿勇士 (K464),布文,TT1,出閘普通，居中間之後位置，走第二疊。跑過七百米處後向外移出。入直路時落後兩至三個馬位。直路上保持穩勢。
2025-05-25,沙田,1,9,10,星將 (K331),霍宏聲,TT1,躍出時受擠迫，居中間位置，走外疊。入直路時略為追近。直路初略為追前。二百米處未能再增速。末段走勢平穩。（見競賽事件報告。）
2025-05-25,沙田,1,10,6,神燦金剛 (K259),艾兆禮,TT1,起步後不久發生碰撞，居後列，走第二疊。入直路時落後約四個馬位，直路上保持同速。（見競賽事件報告。）
2025-05-25,沙田,1,11,3,勁勇皇駒 (K157),希威森,XB1,出閘普通，居後列，走外疊。入直路時落後四個半馬位。末段保持同速。（見競賽事件報告。）
2025-05-25,沙田,2,1,10,金創福威 (K002),楊明綸,B/TT,在催策下穩步上前，一千米處進佔第五位，落後稍逾兩個馬位。其後收慢避開他駒後蹄，八百米處墮居第六位。入直路時自第五位追前，一百五十米處取得領先。
2025-05-25,沙田,2,2,7,白鷺金剛 (K296),霍宏聲,--,出閘稍慢，但迅速恢復走勢，居中間稍後位置。約七百米處收慢及失位。入直路時自最後數位以佳勢追前，過終點時不敵頭馬。
2025-05-25,沙田,2,3,14,發光發亮 (H385),蔡明紹,B/TT1,出閘普通，瞬即墮居後列。轉直路彎時移離內欄，穩步上前。入直路後在馬匹之間受緊迫。末段以佳勢追前，過終點時最為接近。
