date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2025-12-10,跑馬地,1,1,9,富裕君子 (H447),1:40.73,5,8,28.43,5-1/2,9,24.15,4-3/4,10,24.51 12.32    12.19,1-1/4,1,23.64 11.86    11.78,,,,,,
2025-12-10,跑馬地,1,2,3,至旺財 (H273),1:40.93,2-1/4,4,27.99,2-3/4,4,24.15,2,3,24.51 12.28    12.23,1-1/4,2,24.28 11.94    12.34,,,,,,
2025-12-10,跑馬地,1,3,11,勁爽 (J003),1:40.95,1,1,27.63,1-1/4,1,24.07,1,2,24.79 12.36    12.43,1-1/4,3,24.46 12.02    12.44,,,,,,
2025-12-10,跑馬地,1,4,6,荃程路通 (E403),1:40.98,1-1/4,3,27.83,1-3/4,3,24.15,2-1/4,4,24.71 12.40    12.31,1-1/2,4,24.29 11.86    12.43,,,,,,
2025-12-10,跑馬地,1,5,5,神駒馬靈 (J162),1:41.20,7,10,28.75,6-3/4,11,24.03,6,12,24.51 12.24    12.27,3,5,23.91 12.06    11.85,,,,,,
2025-12-10,跑馬地,1,6,12,武林至尊 (H027),1:41.25,3-3/4,6,28.23,4-1/4,6,24.15,4,7,24.59 12.36    12.23,3-1/4,6,24.28 11.94    12.34,,,,,,
2025-12-10,跑馬地,1,7,8,龍又生 (J269),1:41.27,4,7,28.27,4-1/2,7,24.15,4,8,24.55 12.32    12.23,3-1/4,7,24.30 12.26    12.04,,,,,,
2025-12-10,跑馬地,1,8,4,鐵甲驌龍 (J459),1:41.46,7-3/4,11,28.87,6-3/4,10,23.91,5-3/4,11,24.47 12.32    12.15,4-1/2,8,24.21 11.98    12.23,,,,,,
2025-12-10,跑馬地,1,9,10,東方福寶 (K115),1:41.67,9-1/2,12,29.15,8,12,23.83,1,1,23.35 11.80    11.55,6,9,25.34 12.22    13.12,,,,,,
2025-12-10,跑馬地,1,10,7,威威父子 (H419),1:41.70,3-1/4,5,28.15,4,5,24.19,3-3/4,6,24.59 12.32    12.27,6,10,24.77 12.06    12.71,,,,,,
2025-12-10,跑馬地,1,11,2,駿馬之星 (J368),1:41.73,5,9,28.43,5-1/4,8,24.11,4-3/4,9,24.55 12.32    12.23,6-1/4,11,24.64 12.10    12.54,,,,,,
2025-12-10,跑馬地,1,12,1,幸運福星 (K073),1:42.87,1,2,27.79,1-1/4,2,24.11,3-1/4,5,24.95 12.28    12.67,13-1/2,12,26.02 12.54    13.48,,,,,,
2025-12-10,跑馬地,2,1,12,幸運傳承 (J338),1:10.51,3,4,24.52,3/4,3,22.86 11.10    11.76,1-1/4,1,23.13 11.52    11.61,,,,,,,,,
2025-12-10,跑馬地,2,2,6,同喜 (J403),1:10.68,1-3/4,3,24.32,1-1/4,4,23.14 11.26    11.88,1-1/4,2,23.22 11.52    11.70,,,,,,,,,
2025-12-10,跑馬地,2,3,10,魅力星 (K052),1:10.73,3/4,2,24.16,1/2,2,23.18 11.30    11.88,1-1/2,3,23.39 11.56    11.83,,,,,,,,,
2025-12-10,跑馬地,2,4,5,焦點 (H173),1:10.73,6,8,25.00,3-1/4,8,22.78 11.06    11.72,1-1/2,4,22.95 11.52    11.43,,,,,,,,,
2025-12-10,跑馬地,2,5,2,飛黃 (J406),1:10.75,3-3/4,5,24.64,2,5,22.94 11.22    11.72,1-1/2,5,23.17 11.56    11.61,,,,,,,,,
2025-12-10,跑馬地,2,6,7,東方魅影 (K028),1:10.76,3/4,1,24.04,1/2,1,23.22 11.26    11.96,1-1/2,6,23.50 11.56    11.94,,,,,,,,,
2025-12-10,跑馬地,2,7,3,精英至尊 (H133),1:10.77,7-1/2,10,25.24,4-3/4,11,22.78 11.06    11.72,1-3/4,7,22.75 11.28    11.47,,,,,,,,,
2025-12-10,跑馬地,2,8,1,電訊驕陽 (J332),1:10.97,4-1/4,7,24.72,2,6,22.86 11.14    11.72,3,8,23.39 11.56    11.83,,,,,,,,,
