date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,1,10,朗日雪峰 (J187),霍宏聲,方嘉柏,124,1246,7,-,1 1 1 1,1:39.58,4
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,2,7,傳承者 (J111),鍾易禮,徐雨石,126,1055,2,1-1/4,6 6 5 2,1:39.76,4
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,3,4,威威父子 (H419),潘明輝,賀賢,133,981,5,1-1/4,7 7 7 3,1:39.79,10
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,4,5,武林至尊 (H027),梁家俊,大衛希斯,131,1082,4,2-1/4,8 8 8 4,1:39.95,17
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,5,9,同寶寶 (H386),巴度,伍鵬志,126,1069,11,3-1/4,12 12 12 5,1:40.11,17
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,6,1,馬特峰 (H253),董明朗,蘇偉賢,135,1039,12,3-1/2,2 2 2 6,1:40.14,15
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,7,12,凱旋七福 (J005),楊明綸,韋達,115,1142,8,3-3/4,10 10 10 7,1:40.16,41
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,8,2,瀧澤飛駒 (H339),艾道拿,告東尼,134,1114,3,3-3/4,4 4 4 8,1:40.17,5.7
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,9,3,駿彩飛馳 (J252),布文,蔡約翰,133,1055,9,3-3/4,9 9 9 9,1:40.18,11
2025-04-09,跑馬地,1,572,油麻地讓賽,第五班,1650,40-0,好地至快地,"草地 - ""A"" 賽道",875000,(27.57) (51.42) (1:15.48) (1:39.58),27.57 23.85 24.06,10,8,領航傳祺 (G126),艾兆禮,鄭俊偉,127,1162,1,4,3 3 3 10,1:40.23,12
