date,venue,race_no,pool,combination,dividend_hkd
2025-05-21,跑馬地,1,獨贏,7,46.50
2025-05-21,跑馬地,1,位置,7,15.50
2025-05-21,跑馬地,1,連贏,"1,7",60.50
2025-05-21,跑馬地,1,位置Q,"1,7",26.50
2025-05-21,跑馬地,1,二重彩,"7,1",149.00
2025-05-21,跑馬地,1,三重彩,"7,1,4",387.00
2025-05-21,跑馬地,1,單T,"1,4,7",64.00
2025-05-21,跑馬地,1,四連環,"1,4,7,11",207.00
2025-05-21,跑馬地,1,四重彩,"7,1,4,11","3,567.00"
2025-05-21,跑馬地,2,獨贏,9,127.00
2025-05-21,跑馬地,2,位置,9,37.00
2025-05-21,跑馬地,2,連贏,"4,9",268.00
2025-05-21,跑馬地,2,位置Q,"4,9",90.00
2025-05-21,跑馬地,2,二重彩,"9,4",631.00
2025-05-21,跑馬地,2,三重彩,"9,4,11","3,523.00"
2025-05-21,跑馬地,2,單T,"4,9,11",608.00
2025-05-21,跑馬地,2,四連環,"4,8,9,11","3,297.00"
2025-05-21,跑馬地,2,四重彩,"9,4,11,8","72,905.00"
2025-05-21,跑馬地,2,第一口孖寶,7/9,652.50
2025-05-21,跑馬地,3,獨贏,11,50.00
2025-05-21,跑馬地,3,位置,11,18.50
2025-05-21,跑馬地,3,連贏,"8,11",145.00
2025-05-21,跑馬地,3,位置Q,"8,11",49.00
2025-05-21,跑馬地,3,二重彩,"11,8",288.00
2025-05-21,跑馬地,3,三重彩,"11,8,7","9,832.00"
2025-05-21,跑馬地,3,單T,"7,8,11","1,956.00"
2025-05-21,跑馬地,3,四連環,"3,7,8,11","7,387.00"
2025-05-21,跑馬地,3,四重彩,"11,8,7,3","107,750.00"
2025-05-21,跑馬地,3,第二口孖寶,9/11,"1,155.50"
2025-05-21,跑馬地,3,第一口孖T,"4,9,11/7,8,11","88,397.00"
2025-05-21,跑馬地,4,獨贏,11,329.00
2025-05-21,跑馬地,4,位置,11,70.50
2025-05-21,跑馬地,4,連贏,"1,11","1,477.50"
2025-05-21,跑馬地,4,位置Q,"1,11",371.50
2025-05-21,跑馬地,4,二重彩,"11,1","3,283.00"
2025-05-21,跑馬地,4,三重彩,"11,1,9","22,579.00"
2025-05-21,跑馬地,4,單T,"1,9,11","3,772.00"
2025-05-21,跑馬地,4,四連環,"1,5,9,11","32,990.00"
2025-05-21,跑馬地,4,四重彩,"11,1,9,5","1,101,053.00"
2025-05-21,跑馬地,4,第三口孖寶,11/11,"1,523.00"
2025-05-21,跑馬地,5,獨贏,6,49.50
2025-05-21,跑馬地,5,位置,6,21.00
2025-05-21,跑馬地,5,連贏,"1,6",234.00
2025-05-21,跑馬地,5,位置Q,"1,6",76.00
2025-05-21,跑馬地,5,二重彩,"6,1",432.00
2025-05-21,跑馬地,5,三重彩,"6,1,8","2,027.00"
2025-05-21,跑馬地,5,單T,"1,6,8",428.00
2025-05-21,跑馬地,5,四連環,"1,3,6,8","1,788.00"
2025-05-21,跑馬地,5,四重彩,"6,1,8,3","29,936.00"
2025-05-21,跑馬地,5,第四口孖寶,11/6,"1,836.50"
2025-05-21,跑馬地,5,第一口三寶,11/11/6,"7,892.00"
2025-05-21,跑馬地,5,第二口孖T,"1,9,11/1,6,8","217,716.00"
2025-05-21,跑馬地,6,獨贏,1,42.50
2025-05-21,跑馬地,6,位置,1,17.50
2025-05-21,跑馬地,6,連贏,"1,4",262.50
2025-05-21,跑馬地,6,位置Q,"1,4",92.00
2025-05-21,跑馬地,6,二重彩,"1,4",491.00
2025-05-21,跑馬地,6,三重彩,"1,4,6","3,133.00"
2025-05-21,跑馬地,6,單T,"1,4,6",514.00
2025-05-21,跑馬地,6,四連環,"1,4,6,11",713.00
2025-05-21,跑馬地,6,四重彩,"1,4,6,11","17,944.00"
2025-05-21,跑馬地,6,第五口孖寶,6/1,269.00
2025-05-21,跑馬地,7,獨贏,2,293.00
2025-05-21,跑馬地,7,位置,2,46.50
2025-05-21,跑馬地,7,連贏,"2,5",209.00
2025-05-21,跑馬地,7,位置Q,"2,5",79.50
2025-05-21,跑馬地,7,二重彩,"2,5",845.00
2025-05-21,跑馬地,7,三重彩,"2,5,6","3,002.00"
2025-05-21,跑馬地,7,單T,"2,5,6",279.00
2025-05-21,跑馬地,7,四連環,"2,3,5,6",658.00
2025-05-21,跑馬地,7,四重彩,"2,5,6,3","24,007.00"
2025-05-21,跑馬地,7,第六口孖寶,1/2,"1,566.00"
2025-05-21,跑馬地,7,第三口孖T,"1,4,6/2,5,6","14,748.00"
2025-05-21,跑馬地,7,三T,"1,6,8/1,4,6/2,5,6","609,066.00"
2025-05-21,跑馬地,7,三T(安慰獎),"1,6,8/1,4,6/任何組合","4,184.00"
2025-05-21,跑馬地,8,獨贏,3,63.00
2025-05-21,跑馬地,8,位置,3,21.00
2025-05-21,跑馬地,8,連贏,"3,4","1,204.50"
2025-05-21,跑馬地,8,位置Q,"3,4",313.00
2025-05-21,跑馬地,8,二重彩,"3,4","1,930.00"
2025-05-21,跑馬地,8,三重彩,"3,4,7","41,321.00"
2025-05-21,跑馬地,8,單T,"3,4,7","8,400.00"
2025-05-21,跑馬地,8,四連環,"1,3,4,7","6,947.00"
2025-05-21,跑馬地,8,四重彩,"3,4,7,1","108,913.00"
2025-05-21,跑馬地,8,第七口孖寶,2/3,"2,445.50"
2025-05-21,跑馬地,9,獨贏,9,40.00
2025-05-21,跑馬地,9,位置,9,16.00
2025-05-21,跑馬地,9,連贏,"3,9",268.50
2025-05-21,跑馬地,9,位置Q,"3,9",85.50
2025-05-21,跑馬地,9,二重彩,"9,3",459.00
2025-05-21,跑馬地,9,三重彩,"9,3,12","2,403.00"
2025-05-21,跑馬地,9,單T,"3,9,12",582.00
2025-05-21,跑馬地,9,四連環,"3,6,9,12",871.00
2025-05-21,跑馬地,9,四重彩,"9,3,12,6","19,469.00"
2025-05-21,跑馬地,9,第八口孖寶,3/9,653.00
2025-05-21,跑馬地,9,第二口三寶,2/3/9,"11,587.00"
2025-05-21,跑馬地,9,第四口孖T,"3,4,7/3,9,12","970,524.00"
2025-05-21,跑馬地,9,六環彩,"1,11/1,6/1,4/2,5/3,4/3,9","38,366.00"
2025-05-21,跑馬地,9,騎師王 1,2 [潘頓],詳情
2025-05-21,跑馬地,9,練馬師王 1,21 [其他練馬師],詳情
