date,venue,race_no,pool,combination,dividend_hkd
2025-04-09,跑馬地,1,獨贏,10,40.50
2025-04-09,跑馬地,1,位置,10,18.00
2025-04-09,跑馬地,1,連贏,"7,10",119.00
2025-04-09,跑馬地,1,位置Q,"7,10",48.00
2025-04-09,跑馬地,1,二重彩,"10,7",243.00
2025-04-09,跑馬地,1,三重彩,"10,7,4","1,603.00"
2025-04-09,跑馬地,1,單T,"4,7,10",316.00
2025-04-09,跑馬地,1,四連環,"4,5,7,10","1,134.00"
2025-04-09,跑馬地,1,四重彩,"10,7,4,5","21,921.00"
2025-04-09,跑馬地,2,獨贏,2,106.50
2025-04-09,跑馬地,2,位置,2,30.50
2025-04-09,跑馬地,2,連贏,"1,2",286.50
2025-04-09,跑馬地,2,位置Q,"1,2",89.50
2025-04-09,跑馬地,2,二重彩,"2,1",612.00
2025-04-09,跑馬地,2,三重彩,"2,1,4","3,099.00"
2025-04-09,跑馬地,2,單T,"1,2,4",401.00
2025-04-09,跑馬地,2,四連環,"1,2,4,5",483.00
2025-04-09,跑馬地,2,四重彩,"2,1,4,5","13,763.00"
2025-04-09,跑馬地,2,第一口孖寶,10/2,394.50
2025-04-09,跑馬地,3,獨贏,2,36.50
2025-04-09,跑馬地,3,位置,2,15.00
2025-04-09,跑馬地,3,連贏,"2,3",220.00
2025-04-09,跑馬地,3,位置Q,"2,3",77.50
2025-04-09,跑馬地,3,二重彩,"2,3",372.00
2025-04-09,跑馬地,3,三重彩,"2,3,7","1,632.00"
2025-04-09,跑馬地,3,單T,"2,3,7",374.00
2025-04-09,跑馬地,3,四連環,"2,3,6,7","1,252.00"
2025-04-09,跑馬地,3,四重彩,"2,3,7,6","21,477.00"
2025-04-09,跑馬地,3,第二口孖寶,2/2,346.50
2025-04-09,跑馬地,3,第一口孖T,"1,2,4/2,3,7","20,620.00"
2025-04-09,跑馬地,4,獨贏,3,45.00
2025-04-09,跑馬地,4,位置,3,17.00
2025-04-09,跑馬地,4,連贏,"3,10",72.00
2025-04-09,跑馬地,4,位置Q,"3,10",32.00
2025-04-09,跑馬地,4,二重彩,"3,10",178.00
2025-04-09,跑馬地,4,三重彩,"3,10,5","3,512.00"
2025-04-09,跑馬地,4,單T,"3,5,10",537.00
2025-04-09,跑馬地,4,四連環,"2,3,5,10",291.00
2025-04-09,跑馬地,4,四重彩,"3,10,5,2","9,664.00"
2025-04-09,跑馬地,4,第三口孖寶,2/3,330.50
2025-04-09,跑馬地,5,獨贏,4,30.00
2025-04-09,跑馬地,5,位置,4,12.50
2025-04-09,跑馬地,5,連贏,"2,4",58.00
2025-04-09,跑馬地,5,位置Q,"2,4",24.00
2025-04-09,跑馬地,5,二重彩,"4,2",107.00
2025-04-09,跑馬地,5,三重彩,"4,2,5",971.00
2025-04-09,跑馬地,5,單T,"2,4,5",205.00
2025-04-09,跑馬地,5,四連環,"2,4,5,8",310.00
2025-04-09,跑馬地,5,四重彩,"4,2,5,8","4,345.00"
2025-04-09,跑馬地,5,第四口孖寶,3/4,204.50
2025-04-09,跑馬地,5,第一口三寶,2/3/4,744.00
2025-04-09,跑馬地,5,第二口孖T,"3,5,10/2,4,5","11,168.00"
2025-04-09,跑馬地,6,獨贏,1,17.00
2025-04-09,跑馬地,6,位置,1,12.50
2025-04-09,跑馬地,6,連贏,"1,5",231.50
2025-04-09,跑馬地,6,位置Q,"1,5",83.00
2025-04-09,跑馬地,6,二重彩,"1,5",298.00
2025-04-09,跑馬地,6,三重彩,"1,5,3","1,189.00"
2025-04-09,跑馬地,6,單T,"1,3,5",329.00
2025-04-09,跑馬地,6,四連環,"1,3,5,8",621.00
2025-04-09,跑馬地,6,四重彩,"1,5,3,8","8,293.00"
2025-04-09,跑馬地,6,第五口孖寶,4/1,84.50
2025-04-09,跑馬地,7,獨贏,3,62.00
2025-04-09,跑馬地,7,位置,3,23.00
2025-04-09,跑馬地,7,連贏,"1,3",165.50
2025-04-09,跑馬地,7,位置Q,"1,3",65.00
2025-04-09,跑馬地,7,二重彩,"3,1",418.00
2025-04-09,跑馬地,7,三重彩,"3,1,6","7,497.00"
2025-04-09,跑馬地,7,單T,"1,3,6","1,886.00"
2025-04-09,跑馬地,7,四連環,"1,3,4,6","3,024.00"
2025-04-09,跑馬地,7,四重彩,"3,1,6,4","73,814.00"
2025-04-09,跑馬地,7,第六口孖寶,1/3,220.50
2025-04-09,跑馬地,7,第三口孖T,"1,3,5/1,3,6","71,735.00"
2025-04-09,跑馬地,7,三T,"2,4,5/1,3,5/1,3,6","1,970,481.00"
2025-04-09,跑馬地,7,三T(安慰獎),"2,4,5/1,3,5/任何組合",936.00
2025-04-09,跑馬地,8,獨贏,10,25.00
2025-04-09,跑馬地,8,位置,10,12.00
2025-04-09,跑馬地,8,連贏,"4,10",262.00
2025-04-09,跑馬地,8,位置Q,"4,10",85.00
2025-04-09,跑馬地,8,二重彩,"10,4",410.00
2025-04-09,跑馬地,8,三重彩,"10,4,5","30,250.00"
2025-04-09,跑馬地,8,單T,"4,5,10","9,042.00"
2025-04-09,跑馬地,8,四連環,"4,5,8,10","14,714.00"
2025-04-09,跑馬地,8,四重彩,"10,4,5,8","274,972.00"
2025-04-09,跑馬地,8,第七口孖寶,3/10,351.50
2025-04-09,跑馬地,9,獨贏,5,70.00
2025-04-09,跑馬地,9,位置,5,22.00
2025-04-09,跑馬地,9,連贏,"5,7",107.00
2025-04-09,跑馬地,9,位置Q,"5,7",47.50
2025-04-09,跑馬地,9,二重彩,"5,7",301.00
2025-04-09,跑馬地,9,三重彩,"5,7,1","4,366.00"
2025-04-09,跑馬地,9,單T,"1,5,7",867.00
2025-04-09,跑馬地,9,四連環,"1,5,7,8",991.00
2025-04-09,跑馬地,9,四重彩,"5,7,1,8","33,293.00"
2025-04-09,跑馬地,9,第八口孖寶,10/5,493.50
2025-04-09,跑馬地,9,第二口三寶,3/10/5,"2,523.00"
2025-04-09,跑馬地,9,第四口孖T,"4,5,10/1,5,7","1,705,628.00"
2025-04-09,跑馬地,9,六環彩,"3,10/2,4/1,5/1,3/4,10/5,7",816.00
2025-04-09,跑馬地,9,騎師王 1,1 [布文],詳情
2025-04-09,跑馬地,9,練馬師王 1,3 [方嘉柏],詳情
