date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2025-07-09,跑馬地,1,1,4,大番薯 (J383),0:56.69,1,4,12.74,1-1/2,3,21.52 10.46    11.06,SH,1,22.43 11.18    11.25,,,,,,,,,
2025-07-09,跑馬地,1,2,11,天分高 (H046),0:56.72,SH,2,12.58,3/4,1,21.44 10.34    11.10,SH,2,22.70 11.26    11.44,,,,,,,,,
2025-07-09,跑馬地,1,3,6,謙謙君子 (G352),0:56.91,5,12,13.38,5-1/4,12,21.48 10.58    10.90,1-1/4,3,22.05 11.02    11.03,,,,,,,,,
2025-07-09,跑馬地,1,4,9,專家 (J028),0:56.94,1-3/4,5,12.86,3,6,21.64 10.54    11.10,1-1/2,4,22.44 11.10    11.34,,,,,,,,,
2025-07-09,跑馬地,1,5,12,飛躍凱旋 (G250),0:57.00,2-1/2,7,12.98,3,7,21.52 10.50    11.02,2,5,22.50 11.14    11.36,,,,,,,,,
2025-07-09,跑馬地,1,6,1,上校 (D090),0:57.02,SH,1,12.58,3/4,2,21.56 10.38    11.18,2,6,22.88 11.30    11.58,,,,,,,,,
2025-07-09,跑馬地,1,7,8,讓愛高飛 (E413),0:57.06,3-1/4,9,13.10,4,8,21.56 10.50    11.06,2-1/4,7,22.40 11.14    11.26,,,,,,,,,
2025-07-09,跑馬地,1,8,10,中華威威 (D075),0:57.08,1/2,3,12.66,2,4,21.68 10.54    11.14,2-1/2,8,22.74 11.22    11.52,,,,,,,,,
2025-07-09,跑馬地,1,9,2,魅力心 (K053),0:57.12,2,6,12.90,2-3/4,5,21.56 10.54    11.02,2-3/4,9,22.66 11.22    11.44,,,,,,,,,
2025-07-09,跑馬地,1,10,7,進優自在 (D258),0:57.30,2-3/4,8,13.02,4-3/4,10,21.76 10.50    11.26,3-3/4,10,22.52 11.14    11.38,,,,,,,,,
2025-07-09,跑馬地,1,11,3,嘉應威風 (H169),0:57.49,3-1/2,10,13.14,4-1/2,9,21.60 10.46    11.14,5,11,22.75 11.22    11.53,,,,,,,,,
