date,venue,race_no,pool,combination,dividend_hkd
2025-10-04,沙田,1,獨贏,3,70.50
2025-10-04,沙田,1,位置,3,19.50
2025-10-04,沙田,1,連贏,"3,4",326.00
2025-10-04,沙田,1,位置Q,"3,4",99.50
2025-10-04,沙田,1,二重彩,"3,4",526.00
2025-10-04,沙田,1,三重彩,"3,4,7","1,353.00"
2025-10-04,沙田,1,單T,"3,4,7",171.00
2025-10-04,沙田,1,四連環,"3,4,7,9",408.00
2025-10-04,沙田,1,四重彩,"3,4,7,9","11,464.00"
2025-10-04,沙田,2,獨贏,8,375.00
2025-10-04,沙田,2,位置,8,96.00
2025-10-04,沙田,2,連贏,"2,8",582.50
2025-10-04,沙田,2,位置Q,"2,8",189.50
2025-10-04,沙田,2,二重彩,"8,2","1,674.00"
2025-10-04,沙田,2,三重彩,"8,2,6","9,756.00"
2025-10-04,沙田,2,單T,"2,6,8",909.00
2025-10-04,沙田,2,四連環,"1,2,6,8",759.00
2025-10-04,沙田,2,四重彩,"8,2,6,1","41,118.00"
2025-10-04,沙田,2,第一口孖寶,3/8,"2,980.00"
2025-10-04,沙田,2,第一口孖T,"3,4,7/2,6,8","27,236.00"
2025-10-04,沙田,3,獨贏,1,74.00
2025-10-04,沙田,3,位置,1,25.00
2025-10-04,沙田,3,連贏,"1,6",444.50
2025-10-04,沙田,3,位置Q,"1,6",155.50
2025-10-04,沙田,3,二重彩,"1,6",852.00
2025-10-04,沙田,3,三重彩,"1,6,4","26,246.00"
2025-10-04,沙田,3,單T,"1,4,6","5,187.00"
2025-10-04,沙田,3,四連環,"1,4,6,13","7,208.00"
2025-10-04,沙田,3,四重彩,"1,6,4,13","152,565.00"
2025-10-04,沙田,3,第二口孖寶,8/1,"2,117.00"
2025-10-04,沙田,4,獨贏,12,27.00
2025-10-04,沙田,4,位置,12,12.00
2025-10-04,沙田,4,連贏,"8,12",620.50
2025-10-04,沙田,4,位置Q,"8,12",283.00
2025-10-04,沙田,4,二重彩,"12,8","1,520.00"
2025-10-04,沙田,4,三重彩,"12,8,6","8,556.00"
2025-10-04,沙田,4,單T,"6,8,12","1,810.00"
2025-10-04,沙田,4,四連環,"1,6,8,12","2,864.00"
2025-10-04,沙田,4,四重彩,"12,8,6,1","65,184.00"
2025-10-04,沙田,4,第三口孖寶,1/12,289.00
2025-10-04,沙田,4,第二口孖T,"1,4,6/6,8,12","911,987.00"
2025-10-04,沙田,5,獨贏,14,97.50
2025-10-04,沙田,5,位置,14,34.50
2025-10-04,沙田,5,連贏,"2,14",276.50
2025-10-04,沙田,5,位置Q,"2,14",97.00
2025-10-04,沙田,5,二重彩,"14,2",554.00
2025-10-04,沙田,5,三重彩,"14,2,11","3,008.00"
2025-10-04,沙田,5,單T,"2,11,14",528.00
2025-10-04,沙田,5,四連環,"1,2,11,14","1,864.00"
2025-10-04,沙田,5,四重彩,"14,2,11,1","49,815.00"
2025-10-04,沙田,5,第四口孖寶,12/14,314.50
2025-10-04,沙田,5,第一口三寶,1/12/14,"3,102.00"
2025-10-04,沙田,6,獨贏,4,21.00
2025-10-04,沙田,6,位置,4,11.00
2025-10-04,沙田,6,連贏,"4,13",63.00
2025-10-04,沙田,6,位置Q,"4,13",24.50
2025-10-04,沙田,6,二重彩,"4,13",109.00
2025-10-04,沙田,6,三重彩,"4,13,10",653.00
2025-10-04,沙田,6,單T,"4,10,13",179.00
2025-10-04,沙田,6,四連環,"1,4,10,13",119.00
2025-10-04,沙田,6,四重彩,"4,13,10,1","1,892.00"
2025-10-04,沙田,6,第五口孖寶,14/4,302.50
2025-10-04,沙田,6,第三口孖T,"2,11,14/4,10,13","8,633.00"
2025-10-04,沙田,6,三T,"6,8,12/2,11,14/4,10,13","946,216.00"
2025-10-04,沙田,6,三T(安慰獎),"6,8,12/2,11,14/任何組合","18,924.00"
2025-10-04,沙田,7,獨贏,9,60.00
2025-10-04,沙田,7,位置,9,18.50
2025-10-04,沙田,7,連贏,"4,9",235.00
2025-10-04,沙田,7,位置Q,"4,9",81.00
2025-10-04,沙田,7,二重彩,"9,4",520.00
2025-10-04,沙田,7,三重彩,"9,4,5","9,816.00"
2025-10-04,沙田,7,單T,"4,5,9","2,113.00"
2025-10-04,沙田,7,四連環,"4,5,8,9","13,457.00"
2025-10-04,沙田,7,四重彩,"9,4,5,8","206,269.00"
2025-10-04,沙田,7,第六口孖寶,4/9,185.00
2025-10-04,沙田,8,獨贏,11,44.50
2025-10-04,沙田,8,位置,11,21.00
2025-10-04,沙田,8,連贏,"7,11",118.50
2025-10-04,沙田,8,位置Q,"7,11",43.50
2025-10-04,沙田,8,二重彩,"11,7",272.00
2025-10-04,沙田,8,三重彩,"11,7,12",791.00
2025-10-04,沙田,8,單T,"7,11,12",118.00
