date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2025-12-27,沙田,1,1,2,極上紗瓏 (K585),1:21.34,N,1,13.38,1-1/4,1,21.10,3/4,1,23.28 11.46    11.82,1-3/4,1,23.58 11.43    12.15,,,,,,
2025-12-27,沙田,1,2,3,都靈冠星 (L024),1:21.63,3-3/4,11,13.98,6,11,21.46,4-1/4,11,23.00 11.50    11.50,1-3/4,2,23.19 11.39    11.80,,,,,,
2025-12-27,沙田,1,3,6,跨境駿馬 (L022),1:21.84,2-1/2,10,13.78,5-1/4,10,21.54,3-1/2,8,23.00 11.38    11.62,3,3,23.52 11.35    12.17,,,,,,
2025-12-27,沙田,1,4,14,隋我同來 (K332),1:22.01,3/4,4,13.50,1-1/4,2,21.18,3/4,2,23.20 11.46    11.74,4-1/4,4,24.13 11.71    12.42,,,,,,
2025-12-27,沙田,1,5,5,超拍檔 (K484),1:22.04,1/2,3,13.46,2-1/2,4,21.42,2-3/4,6,23.32 11.50    11.82,4-1/2,5,23.84 11.59    12.25,,,,,,
2025-12-27,沙田,1,6,9,源好運 (K389),1:22.07,4,12,14.02,6-1/2,13,21.50,4-1/2,12,22.96 11.50    11.46,4-1/2,6,23.59 11.47    12.12,,,,,,
2025-12-27,沙田,1,7,10,靖哥哥 (K503),1:22.23,N,2,13.42,2-3/4,6,21.50,2-1/2,5,23.24 11.42    11.82,5-1/2,7,24.07 11.71    12.36,,,,,,
2025-12-27,沙田,1,8,8,旌採 (K498),1:22.27,2-1/4,9,13.74,4,9,21.38,4,10,23.28 11.50    11.78,5-3/4,8,23.87 11.59    12.28,,,,,,
2025-12-27,沙田,1,9,4,疾風財子 (L091),1:22.31,1-1/4,6,13.58,3-3/4,8,21.50,3-3/4,9,23.28 11.54    11.74,6,9,23.95 11.55    12.40,,,,,,
2025-12-27,沙田,1,10,13,知恩圖報 (K166),1:22.43,4-3/4,13,14.14,6-1/4,12,21.34,5,13,23.08 11.58    11.50,6-3/4,10,23.87 11.55    12.32,,,,,,
2025-12-27,沙田,1,11,1,馬達 (K165),1:22.45,2-1/4,8,13.74,3-3/4,7,21.34,2,4,23.00 11.42    11.58,7,11,24.37 11.63    12.74,,,,,,
2025-12-27,沙田,1,12,12,八心之星 (K536),1:22.73,6-1/4,14,14.38,8,14,21.38,6,14,22.96 11.54    11.42,8-3/4,12,24.01 11.63    12.38,,,,,,
2025-12-27,沙田,1,13,7,華麗再贏 (L087),1:22.90,1-1/2,7,13.62,2-1/2,5,21.26,3,7,23.36 11.50    11.86,9-3/4,13,24.66 11.99    12.67,,,,,,
2025-12-27,沙田,1,14,11,一路精彩 (K354),1:23.44,3/4,5,13.50,2,3,21.30,1,3,23.12 11.38    11.74,13,14,25.52 12.19    13.33,,,,,,
2025-12-27,沙田,2,1,2,志滿同行 (K056),1:08.67,2-1/4,3,23.93,3-1/2,3,21.99 10.80    11.19,3,1,22.75 10.99    11.76,,,,,,,,,
2025-12-27,沙田,2,2,9,小魔怪 (K391),1:09.15,4-1/4,6,24.25,7-1/4,6,22.27 10.92    11.35,3,2,22.63 11.03    11.60,,,,,,,,,
2025-12-27,沙田,2,3,10,凱旋王者 (K240),1:09.19,7-1/4,9,24.73,9-1/2,8,22.15 11.04    11.11,3-1/4,3,22.31 10.75    11.56,,,,,,,,,
2025-12-27,沙田,2,4,8,銳目 (L068),1:09.21,1-3/4,2,23.85,2-1/2,2,21.91 10.68    11.23,3-1/2,4,23.45 11.27    12.18,,,,,,,,,
2025-12-27,沙田,2,5,14,凌風傲雪 (K025),1:09.33,1-3/4,1,23.57,2-1/2,1,21.79 10.72    11.07,4-1/4,5,23.97 11.43    12.54,,,,,,,,,
2025-12-27,沙田,2,6,7,我最好 (K502),1:09.46,4-1/4,5,24.25,5-1/2,5,21.99 10.68    11.31,5,6,23.22 11.27    11.95,,,,,,,,,
2025-12-27,沙田,2,7,4,韋少寶 (K540),1:09.58,6,7,24.53,8-1/2,7,22.19 11.00    11.19,5-3/4,7,22.86 10.95    11.91,,,,,,,,,
2025-12-27,沙田,2,8,1,雙星報喜 (K126),1:09.60,9-1/4,12,25.05,11-3/4,13,22.19 11.20    10.99,5-3/4,8,22.36 10.79    11.57,,,,,,,,,
2025-12-27,沙田,2,9,3,天天友福 (K302),1:09.62,8-1/2,10,24.93,9-3/4,9,21.99 11.04    10.95,6,9,22.70 10.99    11.71,,,,,,,,,
2025-12-27,沙田,2,10,6,上浦福旺 (L102),1:09.65,8-3/4,11,24.97,11,11,22.15 11.00    11.15,6-1/4,10,22.53 10.95    11.58,,,,,,,,,
2025-12-27,沙田,2,11,11,威力非凡 (K152),1:09.96,10-1/4,13,25.21,11-3/4,12,22.03 11.00    11.03,8,11,22.72 10.99    11.73,,,,,,,,,
2025-12-27,沙田,2,12,13,高感 (J515),1:10.38,11,14,25.33,13-3/4,14,22.23 11.16    11.07,10-3/4,12,22.82 10.87    11.95,,,,,,,,,
2025-12-27,沙田,2,13,12,嫡愛好 (J550),1:10.85,7,8,24.69,10-1/4,10,22.31 10.96    11.35,13-3/4,13,23.85 11.35    12.50,,,,,,,,,
2025-12-27,沙田,2,14,5,友聲友色 (K441),1:10.88,3,4,24.05,5-1/4,4,22.15 10.80    11.35,13-3/4,14,24.68 11.59    13.09,,,,,,,,,
2025-12-27,沙田,3,1,5,數字天文 (L080),2:00.94,3/4,1,26.26,1,1,23.43,1,1,24.05,3/4,1,23.35 11.78    11.57,1,1,23.85 11.66    12.19,,,
2025-12-27,沙田,3,2,6,天將龍駒 (K129),2:01.10,12,9,28.18,14-3/4,9,23.87,9-3/4,9,23.25,5-1/2,9,22.67 11.54    11.13,1,2,23.13 11.10    12.03,,,
2025-12-27,沙田,3,3,9,君子傳承 (K385),2:01.15,8,7,27.54,8-1/2,7,23.51,5-1/4,6,23.53,4,6,23.15 11.66    11.49,1-1/4,3,23.42 11.38    12.04,,,
2025-12-27,沙田,3,4,7,優才 (J536),2:01.26,1-3/4,4,26.54,2-1/4,3,23.51,1-3/4,3,23.97,1,4,23.23 11.78    11.45,2,4,24.01 11.66    12.35,,,
2025-12-27,沙田,3,5,8,愛心神駒 (H389),2:01.31,9,8,27.70,9-1/4,8,23.47,7-1/4,8,23.73,5-1/4,8,23.03 11.70    11.33,2-1/4,5,23.38 11.26    12.12,,,
2025-12-27,沙田,3,6,4,非惟僥倖 (J050),2:01.53,1-1/4,3,26.46,2-1/2,4,23.63,2-1/4,4,24.01,3/4,3,23.11 11.66    11.45,3-3/4,6,24.32 11.78    12.54,,,
2025-12-27,沙田,3,7,3,嘉應傳承 (J075),2:01.54,4-1/4,6,26.94,6,6,23.71,5-1/2,7,23.97,4-1/2,7,23.19 11.70    11.49,3-3/4,7,23.73 11.58    12.15,,,
2025-12-27,沙田,3,8,2,平凡騎士 (K161),2:01.93,2-3/4,5,26.70,4-1/4,5,23.67,4,5,24.01,2-1/4,5,23.07 11.62    11.45,6-1/4,8,24.48 11.78    12.70,,,
2025-12-27,沙田,3,9,1,知足常樂 (G448),2:04.31,3/4,2,26.38,1,2,23.47,1,2,24.05,3/4,2,23.31 11.74    11.57,21,9,27.10 12.34    14.76,,,
2025-12-27,沙田,4,1,7,領創動力 (J058),1:49.85,SH,1,14.05,1/2,1,24.25,1/2,1,24.68,3/4,1,23.41 11.95    11.46,2-3/4,1,23.46 11.38    12.08,,,
2025-12-27,沙田,4,2,9,香港精神 (D241),1:50.29,2-1/4,6,14.41,3,5,24.37,3,5,24.68,3-1/2,5,23.49 11.99    11.50,2-3/4,2,23.34 11.46    11.88,,,
2025-12-27,沙田,4,3,4,美麗歡聲 (H066),1:50.32,SH,2,14.05,1/2,2,24.33,1/2,2,24.68,3/4,2,23.45 11.95    11.50,3,3,23.81 11.62    12.19,,,
2025-12-27,沙田,4,4,11,上市魅力 (H196),1:50.39,1/2,3,14.13,1-3/4,3,24.45,1-3/4,3,24.68,2-1/4,3,23.49 11.95    11.54,3-1/4,4,23.64 11.66    11.98,,,
2025-12-27,沙田,4,5,10,幻影旋風 (J271),1:50.73,2-3/4,8,14.49,5,9,24.61,5,8,24.68,5-3/4,8,23.53 11.95    11.58,5-1/2,5,23.42 11.42    12.00,,,
2025-12-27,沙田,4,6,5,大利好運 (H234),1:50.74,3-1/4,10,14.57,4-3/4,7,24.49,4-1/2,7,24.64,5-1/4,7,23.53 11.95    11.58,5-1/2,6,23.51 11.46    12.05,,,
2025-12-27,沙田,4,7,1,光輝歲月 (J508),1:50.86,1-1/4,4,14.25,3-3/4,6,24.65,4,6,24.72,5,6,23.57 11.95    11.62,6-1/4,7,23.67 11.58    12.09,,,
2025-12-27,沙田,4,8,3,開心三多 (H293),1:51.21,3,9,14.53,6,11,24.73,6-3/4,11,24.80,8-1/4,12,23.65 11.91    11.74,8-1/2,8,23.50 11.62    11.88,,,
2025-12-27,沙田,4,9,6,富裕君子 (H447),1:51.21,1-3/4,5,14.33,2-1/4,4,24.33,2-1/4,4,24.68,3-1/4,4,23.57 11.91    11.66,8-1/2,9,24.30 11.82    12.48,,,
2025-12-27,沙田,4,10,12,樂矚心機 (J453),1:51.39,5-3/4,13,14.97,7-3/4,13,24.57,7-3/4,13,24.68,8,11,23.45 11.91    11.54,9-3/4,10,23.72 11.66    12.06,,,
2025-12-27,沙田,4,11,8,美麗多盈 (G477),1:51.39,4-1/2,11,14.77,6,10,24.49,6,10,24.68,6-1/2,9,23.49 11.91    11.58,9-3/4,11,23.96 11.74    12.22,,,
2025-12-27,沙田,4,12,2,神駒馬靈 (J162),1:51.59,2-1/2,7,14.45,5,8,24.65,5-1/4,9,24.72,7-3/4,10,23.81 11.95    11.86,10-3/4,12,23.96 11.74    12.22,,,
