date,venue,race_no,pool,combination,dividend_hkd
2025-01-08,跑馬地,1,獨贏,3,155.00
2025-01-08,跑馬地,1,位置,3,50.50
2025-01-08,跑馬地,1,連贏,"3,10",825.00
2025-01-08,跑馬地,1,位置Q,"3,10",241.00
2025-01-08,跑馬地,1,二重彩,"3,10","1,844.00"
2025-01-08,跑馬地,1,三重彩,"3,10,5","11,072.00"
2025-01-08,跑馬地,1,單T,"3,5,10","1,438.00"
2025-01-08,跑馬地,1,四連環,"1,3,5,10",701.00
2025-01-08,跑馬地,1,四重彩,"3,10,5,1","30,050.00"
2025-01-08,跑馬地,2,獨贏,12,61.00
2025-01-08,跑馬地,2,位置,12,18.00
2025-01-08,跑馬地,2,連贏,"4,12",55.00
2025-01-08,跑馬地,2,位置Q,"4,12",24.50
2025-01-08,跑馬地,2,二重彩,"12,4",185.00
2025-01-08,跑馬地,2,三重彩,"12,4,6","2,033.00"
2025-01-08,跑馬地,2,單T,"4,6,12",420.00
2025-01-08,跑馬地,2,四連環,"2,4,6,12",438.00
2025-01-08,跑馬地,2,四重彩,"12,4,6,2","9,560.00"
2025-01-08,跑馬地,2,第一口孖寶,3/12,940.00
2025-01-08,跑馬地,3,獨贏,2,79.00
2025-01-08,跑馬地,3,位置,2,22.00
2025-01-08,跑馬地,3,連贏,"2,4",222.00
2025-01-08,跑馬地,3,位置Q,"2,4",68.50
2025-01-08,跑馬地,3,二重彩,"2,4",414.00
2025-01-08,跑馬地,3,三重彩,"2,4,5","3,980.00"
2025-01-08,跑馬地,3,單T,"2,4,5",772.00
2025-01-08,跑馬地,3,四連環,"2,4,5,8","2,176.00"
2025-01-08,跑馬地,3,四重彩,"2,4,5,8","40,560.00"
2025-01-08,跑馬地,3,第二口孖寶,12/2,343.50
2025-01-08,跑馬地,3,第一口孖T,"4,6,12/2,4,5","28,961.00"
2025-01-08,跑馬地,4,獨贏,6,655.50
2025-01-08,跑馬地,4,位置,6,122.50
2025-01-08,跑馬地,4,連贏,"1,6","1,046.00"
2025-01-08,跑馬地,4,位置Q,"1,6",327.50
2025-01-08,跑馬地,4,二重彩,"6,1","3,308.00"
2025-01-08,跑馬地,4,三重彩,"6,1,4","26,037.00"
2025-01-08,跑馬地,4,單T,"1,4,6","2,135.00"
2025-01-08,跑馬地,4,四連環,"1,4,6,11","1,631.00"
2025-01-08,跑馬地,4,四重彩,"6,1,4,11","89,812.00"
2025-01-08,跑馬地,4,第三口孖寶,2/6,"5,035.50"
2025-01-08,跑馬地,5,獨贏,5,76.00
2025-01-08,跑馬地,5,位置,5,19.00
2025-01-08,跑馬地,5,連贏,"2,5",310.00
2025-01-08,跑馬地,5,位置Q,"2,5",86.00
2025-01-08,跑馬地,5,二重彩,"5,2",507.00
2025-01-08,跑馬地,5,三重彩,"5,2,11","7,943.00"
2025-01-08,跑馬地,5,單T,"2,5,11","2,065.00"
2025-01-08,跑馬地,5,四連環,"2,5,11,12","3,312.00"
2025-01-08,跑馬地,5,四重彩,"5,2,11,12","58,090.00"
2025-01-08,跑馬地,5,第四口孖寶,6/5,"3,797.00"
2025-01-08,跑馬地,5,第一口三寶,2/6/5,"51,302.00"
2025-01-08,跑馬地,5,第二口孖T,"1,4,6/2,5,11","385,610.00"
2025-01-08,跑馬地,6,獨贏,10,29.00
2025-01-08,跑馬地,6,位置,10,14.00
2025-01-08,跑馬地,6,連贏,"10,11",263.00
2025-01-08,跑馬地,6,位置Q,"10,11",94.00
2025-01-08,跑馬地,6,二重彩,"10,11",441.00
2025-01-08,跑馬地,6,三重彩,"10,11,4","3,845.00"
2025-01-08,跑馬地,6,單T,"4,10,11",709.00
