date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2025-09-10,跑馬地,1,1,4,花好月盈 (H317),布文,XB,與對手同步躍出，居中間之後位置，走第二疊。四百五十米處開始上前，入直路時落後約三個馬位。直路上對催策反應甚佳，一百米處取得領先，保持佳勢至終點，勝出賽事。
2025-09-10,跑馬地,1,2,9,精英至尊 (H133),周俊樂,V-/B1/TT,起步時發生觸碰，落後領放馬三個馬位，走內疊。入直路時走第二疊，直路初未能望空。一百五十米處望空，衝刺良佳，跑獲亞軍。
2025-09-10,跑馬地,1,3,6,快樂奇兵 (H297),潘明輝,H-/CP/XB,起步時發生碰撞，居中間之後位置，落後四個馬位，走內疊。直路彎走內疊節省腳程。直路初未能望空，一百五十米處望空，末段衝刺良佳，跑獲季軍。未能威脅頭兩名馬匹。
2025-09-10,跑馬地,1,4,7,木火龍駒 (H292),梁家俊,V,出閘迅速，居中間之前位置，落後約兩個馬位，走外疊，沿途沒有遮擋。直路初挑戰領放馬，一百五十米處取得領先。一百米處未能再增速，被超越，最後五十米逐漸轉弱。
2025-09-10,跑馬地,1,5,2,幸運福星 (K073),鍾易禮,B/TT1,自第一檔出閘普通，受催策上前帶頭，領先一個馬位。直路彎前走勢良佳，一百五十米處未能再增速，被超越。最後五十米逐漸轉弱。
2025-09-10,跑馬地,1,6,10,幸運傳承 (J338),奧爾民,PC/TT,自第十一檔出閘後留後，居包尾位置競跑。中段落後五至六個馬位。入直路時走大外疊。直路上略為追前。
2025-09-10,跑馬地,1,7,8,專家 (J028),班德禮,--,出閘迅速，落後領放馬一個半馬位，走內疊。直路彎走內疊節省腳程。直路上未能望空。（見競賽事件報告。）
2025-09-10,跑馬地,1,8,11,銀亮濠俠 (J532),黃智弘,V,自大外檔出閘普通，居中間位置，落後約三個馬位，走第三疊，有遮擋。入直路時走更外疊。直路上保持同速。
2025-09-10,跑馬地,1,9,12,有心意 (J179),巴度,TT,留居後列，走第二疊。三百五十米處向外移出。以穩勢衝刺。
2025-09-10,跑馬地,1,10,1,超勁火力 (J184),潘頓,PC,出閘迅速，落後約一個馬位，走第二疊。直路初未能再增速。最後二百米轉弱。（見競賽事件報告。）
2025-09-10,跑馬地,1,11,3,魅力心 (K053),艾道拿,E/XB/TT,起步時發生碰撞，居後列，走內疊。入直路時落後五個馬位。直路上毫無進展。（見競賽事件報告。）
2025-09-10,跑馬地,1,12,5,東昇鉞 (J264),蔡明紹,B2,起步時發生觸碰，居中間位置，走第二疊。直路彎居相若位置。直路初轉弱。
2025-09-10,跑馬地,2,1,2,堅多福 (K306),布文,H-,自最外檔出閘，早段走外疊，跑了三百米後切入領放。二百米處受催策，衝刺強勁，保持優勢至終點。
2025-09-10,跑馬地,2,2,8,勁爽 (J003),楊明綸,--,緊隨領先馬匹，走內欄。二百米處在頭馬之後空位不足。末段保持佳勢。
2025-09-10,跑馬地,2,3,1,華美之威 (J193),潘頓,--,跟隨領放馬。自直路早段起發力。最後一百米再無餘力。
2025-09-10,跑馬地,2,4,7,型到爆 (H011),蔡明紹,E/P/TT,留居中間之後位置，走內疊。直路彎走內疊節省腳程。直路上對催策反應平平，接近五十米處時未能望空。保持穩勢至終點。
2025-09-10,跑馬地,2,5,6,極速之子 (H332),金誠剛,--,出閘緩慢，其後恢復走勢，居中間位置。在催策下保持走勢，但速度不足以挑戰對手。
2025-09-10,跑馬地,2,6,9,星雲浩騰 (G372),潘明輝,CP/TT,出閘緩慢，居包尾位置。五百米處追趕對手。末段超越數駒，但從未能構成威脅。
2025-09-10,跑馬地,2,7,5,上市魅力 (H196),潘大衛,PC/TT,居後列，留力候上。直路彎受催策。毫無表現。
2025-09-10,跑馬地,2,8,4,領創動力 (J058),奧爾民,B/TT,跟隨領放馬。四百米處追趕對手。逐漸轉弱。
2025-09-10,跑馬地,2,9,3,完美演繹 (J409),霍宏聲,B/TT,居中間位置。四百米處受催策。直路初轉弱。
2025-09-10,跑馬地,3,1,9,天火同人 (E175),霍宏聲,B/TT,跟隨領放馬，走勢強勁。末段保持佳勢，勝出賽事。
2025-09-10,跑馬地,3,2,1,長勝金剛 (K266),田泰安,CP-/TT-,跟前競跑，走勢良佳。末段在窄位競跑。衝刺不俗。
2025-09-10,跑馬地,3,3,2,穿雲達月 (K324),潘明輝,B1/TT,居中間位置，走勢尚可。接近二百米處時受擠迫。已獲機會盡展所長。
2025-09-10,跑馬地,3,4,4,鴻圖新星 (J323),布文,E,居中間之後位置。轉直路彎時向外移出。對催策反應尚可。
2025-09-10,跑馬地,3,5,7,胡椒軍曹 (E432),梁家俊,--,居前列位置，走外疊。保持同速至終點。
2025-09-10,跑馬地,3,6,3,超強六十 (J071),黃智弘,H/P,居中間位置，走勢順暢。末段受困時未能全力施為。
2025-09-10,跑馬地,3,7,5,同滿滿 (G400),周俊樂,XB/TT,跟前競跑，中段搶口。末段在窄位競跑。
2025-09-10,跑馬地,3,8,12,快樂寶寶 (J545),希威森,XB,居中間之後位置。直路初一度受困。衝刺一般。
2025-09-10,跑馬地,3,9,11,千杯 (J482),楊明綸,TT,在催策下取得領先。一百五十米處轉弱，力竭。
2025-09-10,跑馬地,3,10,6,妙玲瓏 (H068),艾兆禮,B/TT,居後列。對催策反應平平。（見競賽事件報告。）
2025-09-10,跑馬地,3,11,8,皇寶駒 (K243),潘大衛,TT,出閘笨拙，居包尾位置，搶口。從未有力一爭。
2025-09-10,跑馬地,3,12,10,浪漫喜宴 (K372),金誠剛,B,居後列。對催策反應平平。從未能構成威脅。
2025-09-10,跑馬地,4,1,10,極速滿貫 (G277),巴度,CP,居中間位置。直路彎在外疊上前，追前甚多，一百五十米處取得領先。保持走勢，維持短距離優勢。
2025-09-10,跑馬地,4,2,5,勁進駒 (J384),何澤堯,CP,跟隨領放馬，走內欄。自二百米處起展開挑戰，已獲機會盡展所長。末段保持走勢。
2025-09-10,跑馬地,4,3,8,豐辰 (K004),奧爾民,H,居中間位置。轉入直路時須等待空位出現。在催策下保持走勢，未能真正挑戰首兩名馬匹。
2025-09-10,跑馬地,4,4,6,駟跑得 (G095),霍宏聲,B/TT,自外檔出閘，居後列，留力候上。入直路時走大外疊。保持走勢，以末段最為接近。
2025-09-10,跑馬地,4,5,3,先到先得 (J098),田泰安,H-,居中間之後位置。轉入直路時須等待空位出現。二百米處時跟隨頭馬上前，保持走勢，但未能增速以展開挑戰。
2025-09-10,跑馬地,4,6,4,大力猴王 (G307),班德禮,CP/XB/TT,留後。直路初仍居後列。保持同速，未能展開挑戰。
2025-09-10,跑馬地,4,7,11,悠悠乾坤 (K059),楊明綸,TT,緊隨領先馬匹。自直路初起未能增速以保持位置。
2025-09-10,跑馬地,4,8,7,榮耀盛甲 (K290),希威森,XB-/CP1,自外檔出閘後墮後。直路早段沿欄追前。後繼無力。
2025-09-10,跑馬地,4,9,1,開心五月 (K016),鍾易禮,TT,帶頭競跑，在領放下受追迫。一百五十米處被超越，轉弱。
2025-09-10,跑馬地,4,10,2,有派頭 (J093),黃智弘,B/TT2,自大外檔出閘，切入追迫領放馬。直路早段迅速失位，轉弱。
2025-09-10,跑馬地,4,11,9,神駒馬靈 (J162),艾道拿,PC/TT,跟隨領放馬，走第三疊，搶口。直路彎追趕對手，二百米處轉弱，最後一百米收慢。
2025-09-10,跑馬地,5,1,9,龍文鞭影 (K226),班德禮,TT,與對手同步出閘，居第二位，走第二疊。直路彎前居相同位置。末段衝刺強勁，以短距離之先獲勝。
2025-09-10,跑馬地,5,2,2,智勇名駒 (J298),潘頓,B/TT,自第一檔出閘迅速，受催策上前，取得領先。中段走勢暢順。直路上保持佳勢，但末段不敵頭馬。
2025-09-10,跑馬地,5,3,3,我做到 (H381),艾兆禮,H/TT,出閘一般，居中間之後位置，落後約四個馬位，走內疊。直路彎走內疊節省腳程。末段衝刺強勁，僅以短距離之差落敗。
2025-09-10,跑馬地,5,4,1,納百川 (J276),周俊樂,TT,自外檔出閘，留居後列，落後六個馬位，走內疊。直路彎走內疊節省腳程。直路上追前甚多，取得第四名。過終點時最為接近。
2025-09-10,跑馬地,5,5,10,領航天子 (J494),蔡明紹,--,與對手同步出閘，落後約五個馬位，走第二疊。直路彎居相若位置。衝刺良佳，過終點時最為接近。
2025-09-10,跑馬地,5,6,6,亞機拉 (H113),鍾易禮,H/TT,出閘迅速，居中間稍前位置，走第二疊。趨近四百米處時向外移出。入直路時落後兩至三個馬位。直路上略為追前。
2025-09-10,跑馬地,5,7,7,大千氣象 (H324),霍宏聲,TT,出閘普通，落後領放馬兩個馬位，走內欄。沿途走內疊以省腳程。直路早段未能再增速。保持穩勢至終點。（氣管內有血。）
2025-09-10,跑馬地,5,8,8,三江飛輪 (G138),黃智弘,CP/TT,與對手同步出閘，居中間位置，走外疊。大部分途程沒有遮擋。跑過七百五十米處後略為追近。入直路時落後一至兩個馬位。直路早段未能再增速。最後二百米逐漸轉弱。
2025-09-10,跑馬地,5,9,5,香港神駒 (J266),艾道拿,TT,與對手同步出閘，落後三至四個馬位，走第二疊。直路彎居相若位置。直路早段未能再增速。最後一百米轉弱及收慢。（見競賽事件報告。）
2025-09-10,跑馬地,5,10,4,銀光奔騰 (K425),潘大衛,XB/TT,自最外檔出閘，留居後列，走外疊。入直路時落後五至六個馬位。直路上未能追前。
2025-09-10,跑馬地,5,11,11,建測羣英 (H070),田泰安,CP/TT,出閘普通，居中間之後位置，走外疊。直路彎前居相同位置。直路早段未能再增速。最後一百米轉弱。（見競賽事件報告。）
2025-09-10,跑馬地,6,1,7,爆笑 (J079),蔡明紹,TT,居中間之前位置。以勁勢上前，勝出賽事。
2025-09-10,跑馬地,6,2,1,錶之量子 (H166),布文,CP1/TT,居中間之後位置，走內欄。直路上沿內欄追前甚多。最後一百米空位不足，跑來欠運。
2025-09-10,跑馬地,6,3,8,青春力量 (H358),黃智弘,B/TT,自最外檔出閘後受催策上前領放。末段保持佳勢。
2025-09-10,跑馬地,6,4,2,紅海勁 (H207),何澤堯,B/TT,居後列。保持走勢。
2025-09-10,跑馬地,6,5,3,北海盜 (H233),艾道拿,V,居領放馬之後。直路初略為加速上前。最後一百五十米再無餘力。
2025-09-10,跑馬地,6,6,6,爭金奪冠 (J138),梁家俊,BO/H/XB/TT,居中間之後位置，走第二疊。保持一般走勢。
2025-09-10,跑馬地,6,7,9,風起雲湧 (J183),巴度,CP1/TT,居中間之前位置，走第二疊。在催策下保持同速。
2025-09-10,跑馬地,6,8,5,勁好運 (H481),潘頓,B-/CP1/TT-,居中間位置，走第二疊，稍為搶口。直路上際遇欠佳。
2025-09-10,跑馬地,6,9,10,贏得爽 (K211),班德禮,B-/TT,跟前競跑。最後一百五十米轉弱。
2025-09-10,跑馬地,6,10,11,超眼光 (J258),艾兆禮,B,居包尾位置。毫無表現。
2025-09-10,跑馬地,6,11,12,光輝歲月 (J508),潘明輝,CP2,居中間位置，走內欄。從未能構成威脅。
2025-09-10,跑馬地,6,12,4,奔妙星 (H401),田泰安,--,居後列。從未參與競逐。（氣管內有很多血及右前腿不良於行。）（見競賽事件報告。）
2025-09-10,跑馬地,7,1,2,天外迎天 (J490),潘頓,B,自最外檔出閘，居好位，走大外疊，沒有遮擋。對面直路早段留後兩個馬位。開始轉直路彎時進佔第三位，走第三疊。直路上持續追前，二百米處取得領先。從容勝出。
2025-09-10,跑馬地,7,2,9,東來欣賞 (J290),周俊樂,TT,自外檔出閘，居前列，走第三疊，沒有遮擋。六百米處追上領放馬，走第二疊。入直路時一度領先，保住亞軍。
2025-09-10,跑馬地,7,3,11,一生好彩 (K114),艾兆禮,CP-/XB,居後列第九位。四百米處開始上前，但直路早段空位不足。最後一百五十米衝刺良佳。
2025-09-10,跑馬地,7,4,4,勇威神駒 (G471),艾道拿,TT,逐漸留居後列第八位，走第三疊，有遮擋。入直路時移出最外疊發力上前。以佳勢加速，一百米處一度進佔第三位，接近終點時僅失季軍。
2025-09-10,跑馬地,7,5,10,銳高 (J375),鍾易禮,TT,出閘一般，沿欄逐漸上前，居中間位置。轉直路彎時墮後逾兩個馬位，居第七位。入直路時向外移出取位。在催策下持續力拼，但未能構成威脅。
2025-09-10,跑馬地,7,6,8,自動自覺 (K080),巴度,CP-/TT,居中間位置，走第三疊。入直路時移出最外疊。直路早段在催策下保持入位機會，但最後五十米無以為繼。
2025-09-10,跑馬地,7,7,7,雷神太保 (K017),布文,E/TT,遙居於後。入直路時移出外疊。末段上前，超越已洩氣潰敗的對手。
2025-09-10,跑馬地,7,8,6,好精神 (J155),潘明輝,CP,早段居前列。入對面直路時逐漸堕居第五位，落後兩個馬位。入直路時仍居相若位置，但走外疊。直路上未能加速以展開挑戰。
2025-09-10,跑馬地,7,9,12,有色光輝 (K135),梁家俊,CP,起步時受擠迫，遙居於後。入直路時走內欄節省腳程。直路早段走內欄，空位不足。最後一百米再無餘力。
2025-09-10,跑馬地,7,10,3,光輝所願 (H373),希威森,CP,瞬即取得領先。對面直路早段移近內欄。領放，直至約三百五十米處被超越。直路上轉弱。
2025-09-10,跑馬地,7,11,5,競馬一心 (J436),奧爾民,PC-/CP2/TT,出閘迅速。對面直路早段逐漸留後一個馬位，並列第二位。轉直路彎時居第四位。入直路後在催策下迅速墮退。
2025-09-10,跑馬地,8,1,6,勇霸龍 (J237),艾道拿,V/TT,與對手同步躍出。受約束，居後半馬群中。直路初加速強勁，一百五十米處上前領先。帶離對手勝出。
2025-09-10,跑馬地,8,2,5,至尊瑰寶 (K258),梁家俊,--,出閘笨拙，居後列，走第三疊。最後三百米保持不俗走勢，取得亞軍，但未能與遙遙領先的頭馬抗衡。
2025-09-10,跑馬地,8,3,10,佛亮老撾 (K174),巴度,B1/TT,留居後列，落後領放馬五個馬位，走內欄節省腳程。入直路時向外移出，末段衝刺良佳，接近終點時取得季軍。
2025-09-10,跑馬地,8,4,11,富國兄弟 (J396),蔡明紹,TT,出閘後受擠迫，居中間位置，落後三個馬位。直路初對催策反應良佳，爭奪領先。二百米處未能抗衡頭馬，接近終點時失去季軍。
2025-09-10,跑馬地,8,5,1,騰龍四海 (J317),潘頓,B,自第十二檔出閘，早段略受催策上前，跑過一千米處時在外疊爭奪領先。二百五十米處以短距離領先。負頂磅一百三十五磅下於末段後勁不繼。
