date,venue,race_no,pool,combination,dividend_hkd
2025-11-30,沙田,1,獨贏,10,64.50
2025-11-30,沙田,1,位置,10,24.50
2025-11-30,沙田,1,連贏,"2,10",155.50
2025-11-30,沙田,1,位置Q,"2,10",50.00
2025-11-30,沙田,1,二重彩,"10,2",324.00
2025-11-30,沙田,1,三重彩,"10,2,7","4,582.00"
2025-11-30,沙田,1,單T,"2,7,10",882.00
2025-11-30,沙田,1,四連環,"2,5,7,10",953.00
2025-11-30,沙田,1,四重彩,"10,2,7,5","20,318.00"
2025-11-30,沙田,2,獨贏,9,117.00
2025-11-30,沙田,2,位置,9,34.50
2025-11-30,沙田,2,連贏,"4,9",283.50
2025-11-30,沙田,2,位置Q,"4,9",101.00
2025-11-30,沙田,2,二重彩,"9,4",735.00
2025-11-30,沙田,2,三重彩,"9,4,12","8,533.00"
2025-11-30,沙田,2,單T,"4,9,12","1,712.00"
2025-11-30,沙田,2,四連環,"3,4,9,12","1,278.00"
2025-11-30,沙田,2,四重彩,"9,4,12,3","53,948.00"
2025-11-30,沙田,2,第一口孖寶,10/9,"1,112.50"
2025-11-30,沙田,2,第一口孖T,"2,7,10/4,9,12","181,568.00"
2025-11-30,沙田,3,獨贏,4,74.50
2025-11-30,沙田,3,位置,4,23.00
2025-11-30,沙田,3,連贏,"4,9",144.00
2025-11-30,沙田,3,位置Q,"4,9",55.50
2025-11-30,沙田,3,二重彩,"4,9",345.00
2025-11-30,沙田,3,三重彩,"4,9,3","1,374.00"
2025-11-30,沙田,3,單T,"3,4,9",233.00
2025-11-30,沙田,3,四連環,"3,4,9,12",281.00
2025-11-30,沙田,3,四重彩,"4,9,3,12","6,664.00"
2025-11-30,沙田,3,第二口孖寶,9/4,"1,248.00"
2025-11-30,沙田,4,獨贏,7,57.00
2025-11-30,沙田,4,位置,7,17.50
2025-11-30,沙田,4,連贏,"1,7",44.00
2025-11-30,沙田,4,位置Q,"1,7",22.50
2025-11-30,沙田,4,二重彩,"7,1",131.00
2025-11-30,沙田,4,三重彩,"7,1,6","2,072.00"
2025-11-30,沙田,4,單T,"1,6,7",333.00
2025-11-30,沙田,4,四連環,"1,6,7,8",436.00
2025-11-30,沙田,4,四重彩,"7,1,6,8","10,579.00"
2025-11-30,沙田,4,第三口孖寶,4/7,440.50
2025-11-30,沙田,4,第二口孖T,"3,4,9/1,6,7","4,538.00"
2025-11-30,沙田,5,獨贏,5,21.50
2025-11-30,沙田,5,位置,5,11.50
2025-11-30,沙田,5,連贏,"5,9",58.00
2025-11-30,沙田,5,位置Q,"5,9",29.50
2025-11-30,沙田,5,二重彩,"5,9",128.00
2025-11-30,沙田,5,三重彩,"5,9,13","2,479.00"
2025-11-30,沙田,5,單T,"5,9,13",693.00
2025-11-30,沙田,5,四連環,"2,5,9,13","24,496.00"
2025-11-30,沙田,5,四重彩,"5,9,13,2","168,900.00"
2025-11-30,沙田,5,第四口孖寶,7/5,152.00
2025-11-30,沙田,5,第一口三寶,4/7/5,"1,565.00"
2025-11-30,沙田,6,獨贏,12,90.00
2025-11-30,沙田,6,位置,12,29.50
2025-11-30,沙田,6,連贏,"10,12",566.50
2025-11-30,沙田,6,位置Q,"10,12",154.00
2025-11-30,沙田,6,二重彩,"12,10","1,097.00"
2025-11-30,沙田,6,三重彩,"12,10,4","7,262.00"
2025-11-30,沙田,6,單T,"4,10,12","1,200.00"
2025-11-30,沙田,6,四連環,"4,6,10,12","1,353.00"
2025-11-30,沙田,6,四重彩,"12,10,4,6","39,564.00"
2025-11-30,沙田,6,第五口孖寶,5/12,225.00
2025-11-30,沙田,6,第三口孖T,"5,9,13/4,10,12","68,231.00"
2025-11-30,沙田,6,三T,"1,6,7/5,9,13/4,10,12","3,472,223.00"
