date,venue,race_no,pool,combination,dividend_hkd
2020-05-20,跑馬地,1,獨贏,11,110.00
2020-05-20,跑馬地,1,位置,11,46.00
2020-05-20,跑馬地,1,連贏,"1,11",703.00
2020-05-20,跑馬地,1,位置Q,"1,11",208.50
2020-05-20,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2020-05-20,跑馬地,1,三重彩,"11,1,2","5,097.00"
2020-05-20,跑馬地,1,單T,"1,2,11",676.00
2020-05-20,跑馬地,1,四連環,"1,2,8,11","1,034.00"
2020-05-20,跑馬地,1,四重彩,"11,1,2,8","33,427.00"
2020-05-20,跑馬地,2,獨贏,9,25.50
2020-05-20,跑馬地,2,位置,9,14.00
2020-05-20,跑馬地,2,連贏,"8,9",151.00
2020-05-20,跑馬地,2,位置Q,"8,9",59.50
2020-05-20,跑馬地,2,3揀1（組合獨贏）,A1,18.50
2020-05-20,跑馬地,2,三重彩,"9,8,1","1,689.00"
2020-05-20,跑馬地,2,單T,"1,8,9",368.00
2020-05-20,跑馬地,2,四連環,"1,5,8,9","1,900.00"
2020-05-20,跑馬地,2,四重彩,"9,8,1,5","28,771.00"
2020-05-20,跑馬地,2,第一口孖寶,11/9,627.00
2020-05-20,跑馬地,3,獨贏,6,25.00
2020-05-20,跑馬地,3,位置,6,13.00
2020-05-20,跑馬地,3,連贏,"3,6",89.00
2020-05-20,跑馬地,3,位置Q,"3,6",35.50
2020-05-20,跑馬地,3,3揀1（組合獨贏）,A1,17.50
2020-05-20,跑馬地,3,三重彩,"6,3,10",560.00
2020-05-20,跑馬地,3,單T,"3,6,10",145.00
2020-05-20,跑馬地,3,四連環,"3,6,10,12",332.00
2020-05-20,跑馬地,3,四重彩,"6,3,10,12","5,077.00"
2020-05-20,跑馬地,3,第二口孖寶,9/6,102.50
2020-05-20,跑馬地,4,獨贏,4,60.50
2020-05-20,跑馬地,4,位置,4,22.00
2020-05-20,跑馬地,4,連贏,"3,4",166.50
2020-05-20,跑馬地,4,位置Q,"3,4",54.50
2020-05-20,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
