date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2020-07-01,沙田,1,1,9,怡昌福星 (B357),1:09.77,1-1/2,6,23.62,1,2,22.29,3-1/4,1,23.86,,,,,,,,,
2020-07-01,沙田,1,2,10,洪荒駿駒 (A031),1:10.30,2-1/2,9,23.78,5,7,22.77,3-1/4,2,23.75,,,,,,,,,
2020-07-01,沙田,1,3,8,勁快步 (A053),1:10.31,3/4,4,23.50,2-1/2,4,22.65,3-1/4,3,24.16,,,,,,,,,
2020-07-01,沙田,1,4,11,喜氣綿綿 (C236),1:10.33,SH,1,23.38,1,1,22.37,3-1/2,4,24.58,,,,,,,,,
2020-07-01,沙田,1,5,2,明月昇輝 (A324),1:10.57,1-1/4,5,23.58,4,5,22.81,5,5,24.18,,,,,,,,,
2020-07-01,沙田,1,6,6,樂多福 (A208),1:10.72,2-1/4,8,23.74,6-3/4,11,23.09,6,6,23.89,,,,,,,,,
2020-07-01,沙田,1,7,1,常山耆寶 (A275),1:10.91,3-3/4,11,23.98,6-3/4,10,22.85,7-1/4,7,24.08,,,,,,,,,
2020-07-01,沙田,1,8,4,叫關盈富 (B482),1:10.96,3,10,23.86,5,6,22.69,7-1/2,8,24.41,,,,,,,,,
2020-07-01,沙田,1,9,12,運來寶兒 (B444),1:11.16,9-1/4,12,24.86,8-3/4,12,22.29,8-3/4,9,24.01,,,,,,,,,
2020-07-01,沙田,1,10,5,盛唐文心 (C390),1:11.18,2,7,23.70,6-1/4,9,23.05,8-3/4,10,24.43,,,,,,,,,
2020-07-01,沙田,1,11,7,香江穩勝 (T254),1:12.88,1/2,3,23.46,1-3/4,3,22.57,19-1/2,11,26.85,,,,,,,,,
2020-07-01,沙田,1,12,3,榮彩大道 (C340),1:15.04,SH,2,23.38,5-1/4,8,23.21,33,12,28.45,,,,,,,,,
2020-07-01,沙田,2,1,13,紅磚勇士 (C304),1:22.08,1/2,4,13.48,1/2,2,21.31,SH,2,23.38,1-1/2,1,23.91,,,,,,
2020-07-01,沙田,2,2,5,一代莊主 (C419),1:22.32,SH,1,13.40,1/2,1,21.31,SH,1,23.46,1-1/2,2,24.15,,,,,,
2020-07-01,沙田,2,3,2,皮具之星 (C307),1:22.39,2,9,13.72,4,7,21.63,3-1/4,6,23.34,2,3,23.70,,,,,,
2020-07-01,沙田,2,4,11,百寶袋 (D008),1:22.54,SH,3,13.40,2-1/4,3,21.67,2,3,23.42,3,4,24.05,,,,,,
2020-07-01,沙田,2,5,9,開心大師 (B222),1:22.61,5,14,14.20,8-3/4,13,21.91,6-1/4,14,23.06,3-1/4,5,23.44,,,,,,
2020-07-01,沙田,2,6,12,皇家魅力 (A356),1:22.69,1/2,5,13.48,3-1/2,5,21.79,3,5,23.38,3-3/4,6,24.04,,,,,,
2020-07-01,沙田,2,7,7,寶貝兒 (B365),1:22.71,3-3/4,12,14.00,5-1/4,9,21.55,4-1/2,9,23.34,4,7,23.82,,,,,,
2020-07-01,沙田,2,8,10,晴朗拍檔 (B071),1:22.98,1-3/4,8,13.68,4-3/4,8,21.79,4-1/2,8,23.42,5-1/2,8,24.09,,,,,,
2020-07-01,沙田,2,9,14,太陽多多 (C171),1:23.03,4,13,14.04,10,14,22.27,5-3/4,12,22.78,6,9,23.94,,,,,,
2020-07-01,沙田,2,10,1,神期大帝 (D107),1:23.13,1-1/4,7,13.60,6-1/4,10,22.11,5,10,23.26,6-1/2,10,24.16,,,,,,
2020-07-01,沙田,2,11,8,金銀城 (C279),1:23.23,SH,2,13.40,2-1/2,4,21.71,2-1/2,4,23.46,7-1/4,11,24.66,,,,,,
2020-07-01,沙田,2,12,6,小福將 (C096),1:23.29,2-1/2,10,13.80,7-3/4,12,22.15,6-1/4,13,23.22,7-1/2,12,24.12,,,,,,
2020-07-01,沙田,2,13,3,天地僑福 (C438),1:24.25,3-1/2,11,13.96,6-3/4,11,21.83,5-3/4,11,23.30,13-1/2,13,25.16,,,,,,
2020-07-01,沙田,2,14,4,繽紛駿驥 (A292),1:26.75,1/2,6,13.48,3-3/4,6,21.83,4-1/4,7,23.54,29-1/4,14,27.90,,,,,,
2020-07-01,沙田,3,1,7,連連行運 (C441),1:21.45,1-3/4,7,13.87,5-1/4,7,21.98,3,7,22.89,SH,1,22.71,,,,,,
