date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2020-11-11,跑馬地,1,1,11,中華精神 (D148),田泰安,V,出閘俐落，居中間之前位置，走第三疊。自五百五十米處起走第二疊。直路彎落後一個半馬位。衝刺強勁，以一馬鼻位之先勝出。
2020-11-11,跑馬地,1,2,10,多多利高 (D204),巫顯東,B2,出閘迅速，落後領放馬一個馬位，走內疊。直路彎走勢輕鬆。入直路後對催策反應甚佳。一百米處取得領先。保持佳勢，但過終點時不敵頭馬。
2020-11-11,跑馬地,1,3,3,千里駿駒 (C253),潘頓,--,自第一檔出閘普通，落後領放馬兩個馬位，走內疊。接近五百五十米處時處於窘境。直路彎走第二疊。衝刺良佳，取得季軍。
2020-11-11,跑馬地,1,4,2,哈蝦王旺 (B381),巴度,B/TT,起步時向內斜跑，觸碰對手，居後列，走第二疊。直路彎落後六個馬位。衝刺強勁，取得殿軍。
2020-11-11,跑馬地,1,5,6,清福 (A364),郭能,B,起步時受阻礙，居尾列，走內疊。跑過五百米處後略為推進。直路彎走第二疊。直路上追前甚多，過終點時最為接近。
2020-11-11,跑馬地,1,6,7,果然友 (C313),賀銘年,V/TT,起步後不久受擠迫，居包尾位置。直路彎落後七個馬位。直路上追前甚多，但未能構成威脅。
2020-11-11,跑馬地,1,7,4,太陽戰馬 (C212),莫雷拉,B,自最外檔出閘俐落，早段居前列，但走第三疊。跑過六百米處後走第二疊。直路彎並排領先。直路初保持佳勢。一百米處未能再增速並被超越，其後轉弱。
2020-11-11,跑馬地,1,8,12,漸信龍駒 (C017),波健士,V-/TT,起步時被觸碰，受催策上前，取得領先。跑過六百米處後移入內欄。直路彎並排領先。二百米處未能再增速並被超越。最後一百米轉弱。
2020-11-11,跑馬地,1,9,8,上捕先鋒 (C300),黎海榮,B,起步時與對手互相碰撞，居中間之後位置，走內疊。直路彎走內疊節省腳程。直路上保持同速。
2020-11-11,跑馬地,1,10,1,良朋共盛 (C405),薛恩,--,與對手同步出閘，居後列，走外疊。直路彎沒有遮擋。直路上毫無進展。
