date,venue,race_no,pool,combination,dividend_hkd
2020-07-01,沙田,1,獨贏,9,38.00
2020-07-01,沙田,1,位置,9,14.00
2020-07-01,沙田,1,連贏,"9,10",147.00
2020-07-01,沙田,1,位置Q,"9,10",49.00
2020-07-01,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2020-07-01,沙田,1,三重彩,"9,10,8","2,033.00"
2020-07-01,沙田,1,單T,"8,9,10",517.00
2020-07-01,沙田,1,四連環,"8,9,10,11",406.00
2020-07-01,沙田,1,四重彩,"9,10,8,11","9,261.00"
2020-07-01,沙田,2,獨贏,13,52.00
2020-07-01,沙田,2,位置,13,22.50
2020-07-01,沙田,2,連贏,"5,13",878.00
2020-07-01,沙田,2,位置Q,"5,13",304.00
2020-07-01,沙田,2,3揀1（組合獨贏）,A1,25.50
2020-07-01,沙田,2,三重彩,"13,5,2","10,404.00"
2020-07-01,沙田,2,單T,"2,5,13","1,683.00"
2020-07-01,沙田,2,四連環,"2,5,11,13","2,067.00"
2020-07-01,沙田,2,四重彩,"13,5,2,11","54,647.00"
2020-07-01,沙田,2,第一口孖寶,9/13,341.00
2020-07-01,沙田,3,獨贏,7,61.50
2020-07-01,沙田,3,位置,7,20.00
2020-07-01,沙田,3,連贏,"2,7",143.00
2020-07-01,沙田,3,位置Q,"2,7",51.00
2020-07-01,沙田,3,3揀1（組合獨贏）,A1,21.50
2020-07-01,沙田,3,三重彩,"7,2,12","6,630.00"
2020-07-01,沙田,3,單T,"2,7,12","1,134.00"
2020-07-01,沙田,3,四連環,"2,7,12,14","4,618.00"
2020-07-01,沙田,3,四重彩,"7,2,12,14","79,466.00"
2020-07-01,沙田,3,第二口孖寶,13/7,284.50
2020-07-01,沙田,4,獨贏,10,51.50
2020-07-01,沙田,4,位置,10,17.50
2020-07-01,沙田,4,連贏,"10,11",260.00
2020-07-01,沙田,4,位置Q,"10,11",83.50
2020-07-01,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2020-07-01,沙田,4,三重彩,"10,11,9","4,123.00"
2020-07-01,沙田,4,單T,"9,10,11","1,011.00"
2020-07-01,沙田,4,四連環,"7,9,10,11",686.00
2020-07-01,沙田,4,四重彩,"10,11,9,7","15,452.00"
2020-07-01,沙田,4,第三口孖寶,7/10,357.00
2020-07-01,沙田,4,第一口孖T,"2,7,12/9,10,11","228,107.00"
2020-07-01,沙田,5,獨贏,2,37.50
2020-07-01,沙田,5,位置,2,15.50
2020-07-01,沙田,5,連贏,"2,4",96.00
2020-07-01,沙田,5,位置Q,"2,4",41.50
2020-07-01,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2020-07-01,沙田,5,三重彩,"2,4,1",595.00
2020-07-01,沙田,5,單T,"1,2,4",97.00
2020-07-01,沙田,5,四連環,"1,2,4,12",464.00
2020-07-01,沙田,5,四重彩,"2,4,1,12","8,802.00"
2020-07-01,沙田,5,第四口孖寶,10/2,236.00
2020-07-01,沙田,6,獨贏,3,51.00
2020-07-01,沙田,6,位置,3,18.00
2020-07-01,沙田,6,連贏,"3,11",848.00
2020-07-01,沙田,6,位置Q,"3,11",244.50
2020-07-01,沙田,6,3揀1（組合獨贏）,A1,27.00
2020-07-01,沙田,6,三重彩,"3,11,10","8,098.00"
2020-07-01,沙田,6,單T,"3,10,11","2,269.00"
2020-07-01,沙田,6,四連環,"3,4,10,11","2,364.00"
2020-07-01,沙田,6,四重彩,"3,11,10,4","46,661.00"
2020-07-01,沙田,6,第五口孖寶,2/3,134.50
2020-07-01,沙田,6,三T,"9,10,11/1,2,4/3,10,11","9,504,907.00"
2020-07-01,沙田,6,三T(安慰獎),"9,10,11/1,2,4/任何組合","1,725.00"
2020-07-01,沙田,7,獨贏,5,79.00
2020-07-01,沙田,7,位置,5,13.00
2020-07-01,沙田,7,連贏,"1,5",145.00
2020-07-01,沙田,7,位置Q,"1,5",44.00
2020-07-01,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2020-07-01,沙田,7,三重彩,"5,1,8","1,241.00"
2020-07-01,沙田,7,單T,"1,5,8",129.00
2020-07-01,沙田,7,四連環,"1,2,5,8",36.00
2020-07-01,沙田,7,四重彩,"5,1,8,2","1,952.00"
2020-07-01,沙田,7,第六口孖寶,3/5,593.50
2020-07-01,沙田,7,第二口孖T,"3,10,11/1,5,8","120,537.00"
