date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2020-06-21,沙田,1,1,1,同有友 (D048),0:55.64,1/2,1,13.03,1,1,20.03,5,1,22.58,,,,,,,,,
2020-06-21,沙田,1,2,11,漸信龍駒 (C017),0:56.46,1/2,2,13.11,1,2,20.11,5,2,23.24,,,,,,,,,
2020-06-21,沙田,1,3,8,喜奔騰 (B143),0:56.54,1/2,4,13.11,2-3/4,4,20.39,5-1/2,3,23.04,,,,,,,,,
2020-06-21,沙田,1,4,14,鋒仔 (C282),0:56.59,1-3/4,8,13.31,4-1/2,8,20.47,6,4,22.81,,,,,,,,,
2020-06-21,沙田,1,5,9,勁飛聖 (T361),0:56.63,1/2,3,13.11,2,3,20.27,6-1/4,5,23.25,,,,,,,,,
2020-06-21,沙田,1,6,10,友盈有款 (B182),0:56.66,4-3/4,13,13.79,6,11,20.23,6-1/2,6,22.64,,,,,,,,,
2020-06-21,沙田,1,7,5,鼓浪威風 (C088),0:56.73,1,6,13.19,5,9,20.67,6-3/4,7,22.87,,,,,,,,,
2020-06-21,沙田,1,8,6,晨曦寶馬 (C023),0:56.75,2-1/2,10,13.43,3-1/4,5,20.15,7,8,23.17,,,,,,,,,
2020-06-21,沙田,1,9,2,八駿雄風 (C449),0:56.89,1,5,13.19,3-3/4,7,20.47,7-3/4,9,23.23,,,,,,,,,
2020-06-21,沙田,1,10,4,幸運飛駒 (A092),0:56.96,2-1/2,9,13.43,5-1/2,10,20.51,8-1/4,10,23.02,,,,,,,,,
2020-06-21,沙田,1,11,12,做得好 (A082),0:57.30,3-1/2,11,13.59,6-1/4,12,20.47,10-1/2,11,23.24,,,,,,,,,
2020-06-21,沙田,1,12,13,頌賞 (B007),0:57.35,3-1/2,12,13.59,7,13,20.59,10-3/4,12,23.17,,,,,,,,,
2020-06-21,沙田,1,13,7,辣得真 (C021),0:57.36,5,14,13.83,9-1/2,14,20.75,10-3/4,13,22.78,,,,,,,,,
2020-06-21,沙田,1,14,3,超額認購 (C361),0:57.42,1-1/4,7,13.23,3-1/2,6,20.39,11,14,23.80,,,,,,,,,
2020-06-21,沙田,2,1,3,悅驫 (C521),1:08.98,5,8,24.31,6-3/4,6,22.00,3-1/2,1,22.67,,,,,,,,,
2020-06-21,沙田,2,2,13,金剛石 (C106),1:09.52,6-1/2,11,24.55,8,8,21.96,3-1/2,2,23.01,,,,,,,,,
2020-06-21,沙田,2,3,7,全中 (D104),1:09.66,7,12,24.63,10,11,22.20,4-1/4,3,22.83,,,,,,,,,
2020-06-21,沙田,2,4,6,遨遊之星 (C098),1:09.78,1-3/4,1,23.51,3-1/4,1,21.72,5,4,24.55,,,,,,,,,
2020-06-21,沙田,2,5,4,創科先鋒 (D361),1:09.91,3-1/2,5,24.07,6-1/2,5,22.20,5-3/4,5,23.64,,,,,,,,,
2020-06-21,沙田,2,6,9,軍炮 (V371),1:09.97,7,13,24.63,10,12,22.20,6-1/4,6,23.14,,,,,,,,,
2020-06-21,沙田,2,7,5,極速奔馳 (D262),1:10.01,1-3/4,3,23.79,3-1/4,2,21.96,6-1/2,7,24.26,,,,,,,,,
2020-06-21,沙田,2,8,12,慣勝積極 (A345),1:10.03,3-3/4,6,24.11,7-1/4,7,22.28,6-1/2,8,23.64,,,,,,,,,
2020-06-21,沙田,2,9,14,果然友 (C313),1:10.09,5-1/2,10,24.39,8-3/4,9,22.24,7,9,23.46,,,,,,,,,
2020-06-21,沙田,2,10,11,信心滿滿 (D229),1:10.18,5-1/2,9,24.39,10-1/4,13,22.48,7-1/2,10,23.31,,,,,,,,,
2020-06-21,沙田,2,11,10,進優 (D011),1:10.51,9-3/4,14,25.07,11-3/4,14,22.04,9-1/2,11,23.40,,,,,,,,,
2020-06-21,沙田,2,12,2,魅力漢子 (C412),1:10.62,4,7,24.15,9,10,22.52,10-1/4,12,23.95,,,,,,,,,
2020-06-21,沙田,2,13,8,百勝愛駒 (D254),1:10.84,2,4,23.83,5-3/4,4,22.32,11-1/2,13,24.69,,,,,,,,,
2020-06-21,沙田,2,14,1,好好彩彩 (B188),1:11.38,1-3/4,2,23.79,3-3/4,3,22.04,15,14,25.55,,,,,,,,,
2020-06-21,沙田,3,1,3,旌暉 (V077),1:20.89,1-1/2,2,13.84,2-1/2,3,22.75,2-1/4,4,22.13,3/4,1,22.17,,,,,,
2020-06-21,沙田,3,2,5,最合拍 (B393),1:21.01,1-1/2,1,13.60,1-1/4,1,22.59,3/4,1,22.17,3/4,2,22.65,,,,,,
2020-06-21,沙田,3,3,2,載譽歸來 (C215),1:21.11,1-1/2,3,13.84,1-1/4,2,22.55,3/4,2,22.09,1-1/2,3,22.63,,,,,,
2020-06-21,沙田,3,4,1,常感恩 (B312),1:21.44,3-1/2,4,14.16,2-1/2,4,22.43,2,3,22.09,3-1/2,4,22.76,,,,,,
2020-06-21,沙田,3,5,4,雪霸神駒 (C073),1:22.15,3-3/4,5,14.20,3-3/4,5,22.59,4,5,22.21,8,5,23.15,,,,,,
2020-06-21,沙田,4,1,3,會長之星 (C205),1:09.17,N,1,23.76,SH,2,22.62,1,1,22.79,,,,,,,,,
2020-06-21,沙田,4,2,5,金莊令 (D222),1:09.33,3-3/4,6,24.36,2-1/2,6,22.42,1,2,22.55,,,,,,,,,
2020-06-21,沙田,4,3,7,火旺勝馬 (D165),1:09.49,5,8,24.56,3-1/4,7,22.34,2,3,22.59,,,,,,,,,
2020-06-21,沙田,4,4,8,快樂凱旋 (B195),1:09.56,1-1/2,3,24.00,1-1/2,5,22.62,2-1/2,4,22.94,,,,,,,,,
2020-06-21,沙田,4,5,12,皓月千里 (C538),1:09.56,5-1/4,9,24.60,3-3/4,9,22.38,2-1/2,5,22.58,,,,,,,,,
2020-06-21,沙田,4,6,6,幸運拼圖 (D112),1:09.74,7-1/2,13,24.96,5-3/4,13,22.34,3-1/2,6,22.44,,,,,,,,,
2020-06-21,沙田,4,7,13,笑傲成功 (C250),1:09.83,N,2,23.80,SH,1,22.58,4,7,23.45,,,,,,,,,
2020-06-21,沙田,4,8,14,龍鳳情祥 (B185),1:09.86,4-3/4,7,24.52,3-1/2,8,22.42,4-1/4,8,22.92,,,,,,,,,
2020-06-21,沙田,4,9,11,虎視眈眈 (D290),1:09.98,6-3/4,12,24.84,4-3/4,10,22.30,5,9,22.84,,,,,,,,,
2020-06-21,沙田,4,10,2,大軍閥 (C113),1:10.05,6-1/4,11,24.76,6,14,22.58,5-1/2,10,22.71,,,,,,,,,
2020-06-21,沙田,4,11,9,翡翠劇院 (A040),1:10.14,6,10,24.72,5-1/4,11,22.50,6,11,22.92,,,,,,,,,
2020-06-21,沙田,4,12,1,駿皇星 (D144),1:10.17,2-3/4,5,24.20,1-1/2,4,22.42,6-1/4,12,23.55,,,,,,,,,
2020-06-21,沙田,4,13,4,英之友 (A373),1:10.22,1-3/4,4,24.04,1-1/4,3,22.54,6-1/2,13,23.64,,,,,,,,,
2020-06-21,沙田,4,14,10,瑩之光 (B080),1:10.39,9,14,25.20,5-1/4,12,22.02,7-3/4,14,23.17,,,,,,,,,
2020-06-21,沙田,5,1,1,怡昌飛駒 (B064),1:08.88,3,7,24.47,2-1/2,5,22.42,1/2,1,21.99,,,,,,,,,
2020-06-21,沙田,5,2,3,顯心星 (D216),1:08.95,5-3/4,12,24.91,5-3/4,11,22.50,1/2,2,21.54,,,,,,,,,
2020-06-21,沙田,5,3,2,超威星 (D297),1:09.34,1-1/2,5,24.23,1,3,22.42,3,3,22.69,,,,,,,,,
2020-06-21,沙田,5,4,14,明月昇輝 (A324),1:09.70,4,8,24.63,4,7,22.50,5-1/4,4,22.57,,,,,,,,,
2020-06-21,沙田,5,5,13,度身訂做 (C522),1:09.71,6-3/4,13,25.07,7,13,22.54,5-1/4,5,22.10,,,,,,,,,
2020-06-21,沙田,5,6,6,軒轅又牽 (D181),1:09.89,SH,2,23.99,3/4,1,22.50,6-1/4,6,23.40,,,,,,,,,
2020-06-21,沙田,5,7,7,好運寶寶 (D372),1:10.08,SH,1,23.99,3/4,2,22.62,7-1/2,7,23.47,,,,,,,,,
2020-06-21,沙田,5,8,9,老友威威 (T349),1:10.24,5-1/2,11,24.87,5-1/2,9,22.50,8-1/2,8,22.87,,,,,,,,,
2020-06-21,沙田,5,9,8,綠豆怪傑 (D079),1:10.31,2-1/2,6,24.39,4-3/4,8,22.86,9,9,23.06,,,,,,,,,
2020-06-21,沙田,5,10,10,富存英雄 (D245),1:10.56,1-1/2,4,24.23,2-1/4,4,22.62,10-1/2,10,23.71,,,,,,,,,
2020-06-21,沙田,5,11,5,喜跑 (D294),1:10.60,4-1/4,9,24.67,5-3/4,10,22.74,10-3/4,11,23.19,,,,,,,,,
2020-06-21,沙田,5,12,12,多多利高 (D204),1:10.65,3/4,3,24.11,3-3/4,6,22.98,11,12,23.56,,,,,,,,,
