date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,1,1,二話不說 (C134),潘頓,葉楚航,133,1107,9,-,5 4 1,0:57.09,4.3
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,2,4,十二馬 (D280),何澤堯,蘇偉賢,125,1127,13,1-1/4,10 5 2,0:57.27,2.6
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,3,6,富高八斗 (B473),田泰安,姚本輝,125,1116,4,2-1/2,13 8 3,0:57.44,14
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,4,2,無價寶 (B254),薛恩,何良,130,1146,12,2-3/4,9 11 4,0:57.50,85
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,5,11,帝豪精彩 (D010),蔡明紹,文家良,123,1210,3,3,11 10 5,0:57.56,29
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,6,3,八卦 (C102),潘明輝,賀賢,124,1118,5,3,2 1 6,0:57.57,19
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,7,9,八心之威 (D285),莫雷拉,韋達,125,1088,2,3-3/4,4 2 7,0:57.67,4.5
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,8,13,戰熊三千 (C457),利敬國,霍利時,118,1168,1,3-3/4,8 12 8,0:57.68,10
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,9,12,超然 (V255),黃皓楠,鄭俊偉,119,1058,14,4,12 13 9,0:57.74,89
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,10,8,都會之星 (C396),楊明綸,容天鵬,125,1036,8,5-1/2,6 9 10,0:57.97,197
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,11,5,揚名聲 (C395),史卓豐,苗禮德,125,1218,6,6,7 6 11,0:58.05,12
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,12,14,玩斗福星 (B462),黃俊,高伯新,112,1207,7,8-3/4,1 3 12,0:58.49,92
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,13,7,火箭砲 (C520),波健士,丁冠豪,125,998,11,12-1/4,14 14 13,0:59.03,241
2020-04-05,沙田,1,545,貝璐讓賽,第四班,1000,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.39) (34.25) (57.09),13.39 20.86 22.84,14,10,好攻勢 (C334),黎海榮,徐雨石,123,1140,10,13-1/2,3 7 14,0:59.24,381
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,1,3,勝利風範 (C186),莫雷拉,呂健威,126,1142,11,-,2 1 1,1:09.61,3.3
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,2,7,佳運來 (T380),黃皓楠,徐雨石,115,1020,5,1,10 9 2,1:09.77,43
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,3,6,加州多寶 (C077),何澤堯,告東尼,120,1133,10,1-1/2,6 3 3,1:09.84,14
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,4,2,各取所需 (C474),潘頓,約翰摩亞,127,1024,8,1-3/4,3 4 4,1:09.87,2.6
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,5,10,飛龍降臨 (D182),潘明輝,沈集成,113,1128,1,2,1 2 5,1:09.92,162
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,6,1,協進神駒 (D263),薛恩,韋達,133,1081,7,2-3/4,8 5 6,1:10.04,56
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,7,11,鎮山寶 (C141),田泰安,姚本輝,115,1105,2,3-1/2,7 8 7,1:10.16,2.8
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,8,4,川河明駒 (D237),郭能,方嘉柏,125,1121,6,3-3/4,5 6 8,1:10.22,218
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,9,8,晉神 (C476),蘇狄雄,葉楚航,114,1022,9,5-1/2,11 11 9,1:10.50,84
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,10,9,小威人 (C217),黃俊,羅富全,111,1022,4,6,9 10 10,1:10.55,28
2020-04-05,沙田,2,546,堪仕達讓賽,第三班,1200,80-60,好地,"草地 - ""B+2"" 賽道",1450000,(24.10) (46.85) (1:09.61),24.10 22.75 22.76,11,5,極速前進 (V390),波健士,容天鵬,122,1243,3,12-1/2,4 7 11,1:11.62,148
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,1,1,美麗傳承 (V380),潘頓,約翰摩亞,128,1158,6,-,2 2 2 1,1:33.49,2.5
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,2,3,嘉應之星 (C198),史卓豐,告東尼,123,1122,3,1/2,1 1 1 2,1:33.57,10
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,3,4,川河尊駒 (A252),利敬國,方嘉柏,123,1156,5,1/2,3 4 3 3,1:33.59,22
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,4,5,添滿意 (C079),薛恩,告東尼,123,1082,4,1-3/4,6 5 5 4,1:33.75,26
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,5,7,奔雷 (B328),田泰安,羅富全,123,1066,2,4-1/2,5 6 6 5,1:34.21,62
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,6,2,夏威夷 (C150),莫雷拉,蔡約翰,128,1105,1,4-3/4,4 3 4 6,1:34.25,1.7
2020-04-05,沙田,3,547,主席錦標,,,,好地,"草地 - ""B+2"" 賽道",4250000,(25.07) (48.07) (1:10.75) (1:33.49),25.07 23.00 22.68 22.74,7,6,載譽歸來 (C215),何澤堯,羅富全,123,1171,7,6-1/2,7 7 7 7,1:34.54,36
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,1,5,嘉應精彩 (C526),潘頓,告東尼,127,1054,1,-,2 5 2 1,1:22.77,1.9
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,2,4,同盟力量 (C036),波健士,姚本輝,130,1245,4,1-1/4,1 2 1 2,1:22.98,14
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,3,2,嫡愛摯寶 (C062),莫雷拉,蔡約翰,132,1210,6,2-1/2,11 9 5 3,1:23.17,4.2
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,4,1,進力之城 (D113),陳嘉熙,韋達,126,1047,13,2-3/4,6 3 3 4,1:23.21,15
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,5,8,三圓䮭路 (C149),薛恩,蘇保羅,123,1113,5,3-3/4,7 8 6 5,1:23.35,7.5
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,6,14,燦若明霞 (B474),楊明綸,蘇偉賢,113,1127,12,4-1/4,14 14 11 6,1:23.47,49
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,7,10,兩全其美 (D205),郭能,方嘉柏,121,1189,7,5,10 7 7 7,1:23.55,270
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,8,3,紅星 (V273),利敬國,葉楚航,131,1093,10,5-1/2,13 13 14 8,1:23.66,36
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,9,12,數糊勇士 (B421),史卓豐,丁冠豪,117,1186,8,5-3/4,12 12 10 9,1:23.70,9.5
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,10,11,又夠威 (C467),蔡明紹,沈集成,120,1076,2,6-3/4,3 6 9 10,1:23.85,206
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,11,13,東方雷 (C500),潘明輝,何良,113,1040,14,8,5 1 4 11,1:24.07,120
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,12,6,相中飛揚 (D028),黃皓楠,徐雨石,120,1025,3,10-3/4,8 11 12 12,1:24.47,392
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,13,9,紅寶舍 (D211),梁家俊,文家良,122,1081,11,11-1/2,4 4 8 13,1:24.63,344
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,14,7,繽紛駿驥 (A292),何澤堯,呂健威,125,1157,9,12-3/4,9 10 13 14,1:24.79,72
2020-04-05,沙田,4,548,普樂讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",967000,(13.53) (35.15) (58.86) (1:22.77),13.53 21.62 23.71 23.91,WV,,合金之星 (D053),田泰安,容天鵬,126,---,---,---,---,---,---
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,1,8,喜蓮騏星 (C165),田泰安,告東尼,115,1044,7,-,9 9 8 3 1,2:01.37,10
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,2,10,勇猛神駒 (C462),莫雷拉,沈集成,115,1118,1,頸位,3 4 4 4 2,2:01.44,1.9
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,3,7,喜蓮彩星 (A129),梁家俊,約翰摩亞,117,1100,4,1-1/4,6 6 6 7 3,2:01.56,40
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,4,4,好好瑪 (B318),何澤堯,賀賢,126,1040,8,1-1/2,10 10 10 9 4,2:01.62,8.2
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,5,9,玖寶 (D056),史卓豐,約翰摩亞,117,1106,5,2,5 5 5 2 5,2:01.71,9.5
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,6,6,任我行 (C297),利敬國,約翰摩亞,117,1028,3,3,2 2 3 6 6,2:01.83,5.4
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,7,3,百步穿雲 (A165),潘明輝,賀賢,127,1143,6,3-3/4,8 8 9 10 7,2:01.97,44
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,8,2,鷹雄 (A093),薛恩,約翰摩亞,133,1091,9,5,7 7 7 8 8,2:02.17,30
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,9,5,志趣相投 (A367),郭能,蔡約翰,124,1101,2,15-3/4,1 1 1 1 9,2:03.87,66
2020-04-05,沙田,5,549,夏力讓賽,第一班,2000,110-85,好地,"草地 - ""B+2"" 賽道",2800000,(26.29) (50.42) (1:14.07) (1:37.92) (2:01.37),26.29 24.13 23.65 23.85 23.45,10,1,達龍駒 (C075),潘頓,羅富全,133,1143,10,34-1/2,4 3 2 5 10,2:06.89,12
2020-04-05,沙田,6,550,施勳讓賽,第四班,1600,60-40,好地,"草地 - ""B+2"" 賽道",967000,(24.57) (47.25) (1:11.56) (1:35.62),24.57 22.68 24.31 24.06,1,5,關鍵時機 (C159),莫雷拉,方嘉柏,127,1135,3,-,8 8 8 1,1:35.62,3.2
2020-04-05,沙田,6,550,施勳讓賽,第四班,1600,60-40,好地,"草地 - ""B+2"" 賽道",967000,(24.57) (47.25) (1:11.56) (1:35.62),24.57 22.68 24.31 24.06,2,12,及時行樂 (A125),蘇狄雄,徐雨石,115,1104,1,頸位,6 5 2 2,1:35.67,38
2020-04-05,沙田,6,550,施勳讓賽,第四班,1600,60-40,好地,"草地 - ""B+2"" 賽道",967000,(24.57) (47.25) (1:11.56) (1:35.62),24.57 22.68 24.31 24.06,3,9,天天精彩 (C414),潘頓,告東尼,119,1105,13,1-1/4,13 13 9 3,1:35.82,4.9
2020-04-05,沙田,6,550,施勳讓賽,第四班,1600,60-40,好地,"草地 - ""B+2"" 賽道",967000,(24.57) (47.25) (1:11.56) (1:35.62),24.57 22.68 24.31 24.06,4,13,霹靂狂龍 (D003),潘明輝,賀賢,114,1013,10,3-3/4,10 9 10 4,1:36.22,45
2020-04-05,沙田,6,550,施勳讓賽,第四班,1600,60-40,好地,"草地 - ""B+2"" 賽道",967000,(24.57) (47.25) (1:11.56) (1:35.62),24.57 22.68 24.31 24.06,5,4,睡眠攻略 (C493),郭能,霍利時,130,1105,9,4-1/4,7 7 7 5,1:36.29,11
2020-04-05,沙田,6,550,施勳讓賽,第四班,1600,60-40,好地,"草地 - ""B+2"" 賽道",967000,(24.57) (47.25) (1:11.56) (1:35.62),24.57 22.68 24.31 24.06,6,6,勁力威龍 (C437),何澤堯,文家良,127,1073,4,6-1/4,4 6 4 6,1:36.62,4.4
