date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2020-09-16,跑馬地,1,1,5,快利寶 (A320),1:39.03,5-1/2,6,28.23,4,6,23.27,2-1/2,6,24.21,N,1,23.32,,,,,,
2020-09-16,跑馬地,1,2,7,藍海策略 (A411),1:39.09,3,4,27.83,2,4,23.35,1-1/4,4,24.33,N,2,23.58,,,,,,
2020-09-16,跑馬地,1,3,4,電訊火箭 (C137),1:39.21,1-1/2,3,27.59,1-1/2,3,23.51,1,3,24.37,1,3,23.74,,,,,,
2020-09-16,跑馬地,1,4,8,榮惑 (C370),1:39.35,8,9,28.63,6-1/2,9,23.27,4-3/4,10,24.17,2,4,23.28,,,,,,
2020-09-16,跑馬地,1,5,1,動力飛鷹 (B072),1:39.36,7-1/4,8,28.51,4-3/4,7,23.11,3-1/2,8,24.25,2,5,23.49,,,,,,
2020-09-16,跑馬地,1,6,6,精彩飛動 (B095),1:39.38,7,7,28.47,5-1/4,8,23.23,3-1/2,7,24.17,2-1/4,6,23.51,,,,,,
2020-09-16,跑馬地,1,7,10,紅星 (V273),1:39.55,4-1/2,5,28.07,3-1/4,5,23.31,2,5,24.25,3-1/4,7,23.92,,,,,,
2020-09-16,跑馬地,1,8,9,睡眠攻略 (C493),1:39.66,9-3/4,10,28.91,6-3/4,10,23.03,4-1/4,9,24.05,4,8,23.67,,,,,,
2020-09-16,跑馬地,1,9,3,御風超影 (C268),1:39.94,1,2,27.51,1/2,2,23.43,SH,1,24.37,5-3/4,9,24.63,,,,,,
2020-09-16,跑馬地,1,10,2,全心全意 (C254),1:42.53,1,1,27.35,1/2,1,23.51,SH,2,24.45,21-3/4,10,27.22,,,,,,
2020-09-16,跑馬地,2,1,6,喜勝駒 (B167),1:09.02,3-1/4,3,23.80,3,3,22.85,1-3/4,1,22.37,,,,,,,,,
2020-09-16,跑馬地,2,2,2,風雨駒 (C376),1:09.30,1-1/2,1,23.28,2,1,22.89,1-3/4,2,23.13,,,,,,,,,
2020-09-16,跑馬地,2,3,5,維港奔流 (D042),1:09.38,4-1/2,5,24.00,4-1/2,4,22.89,2-1/4,3,22.49,,,,,,,,,
2020-09-16,跑馬地,2,4,9,天地人 (B403),1:09.57,5-3/4,7,24.20,7,8,23.09,3-1/2,4,22.28,,,,,,,,,
2020-09-16,跑馬地,2,5,8,馬功臣 (A296),1:09.64,6-1/4,8,24.28,5-1/2,6,22.77,3-3/4,5,22.59,,,,,,,,,
2020-09-16,跑馬地,2,6,4,淺草飛 (C477),1:09.74,1-1/2,2,23.52,2,2,22.97,4-1/2,6,23.25,,,,,,,,,
2020-09-16,跑馬地,2,7,1,信威王子 (D383),1:10.16,3-1/2,4,23.84,4-1/2,5,23.05,7,7,23.27,,,,,,,,,
2020-09-16,跑馬地,2,8,7,正本歡心 (D366),1:10.28,4-3/4,6,24.04,5-3/4,7,23.05,7-3/4,8,23.19,,,,,,,,,
2020-09-16,跑馬地,2,9,3,桃花紅 (D202),1:10.39,8,9,24.56,7-1/4,9,22.77,8-1/2,9,23.06,,,,,,,,,
2020-09-16,跑馬地,3,1,7,箭神寶 (C384),1:10.34,SH,2,23.95,1,1,23.01,N,1,23.38,,,,,,,,,
2020-09-16,跑馬地,3,2,2,陽明秋秋 (A057),1:10.41,4-3/4,8,24.71,4,8,22.89,N,2,22.81,,,,,,,,,
2020-09-16,跑馬地,3,3,4,智理共想 (D060),1:10.58,3-3/4,7,24.55,3-1/4,7,22.93,1-1/2,3,23.10,,,,,,,,,
2020-09-16,跑馬地,3,4,8,赤水神駒 (V364),1:10.66,SH,1,23.95,1,2,23.17,2,4,23.54,,,,,,,,,
2020-09-16,跑馬地,3,5,12,玩斗財星 (C243),1:10.68,1-3/4,4,24.23,1-1/2,3,22.97,2,5,23.48,,,,,,,,,
2020-09-16,跑馬地,3,6,6,中華精神 (D148),1:10.72,1-3/4,5,24.23,2-1/4,5,23.09,2-1/2,6,23.40,,,,,,,,,
2020-09-16,跑馬地,3,7,9,辣得真 (C021),1:10.80,5-1/4,9,24.79,5-3/4,10,23.09,3,7,22.92,,,,,,,,,
2020-09-16,跑馬地,3,8,1,甜酒杯 (D247),1:10.82,6,11,24.91,6-1/4,11,23.05,3,8,22.86,,,,,,,,,
2020-09-16,跑馬地,3,9,5,從頭越 (B073),1:10.91,5-1/2,10,24.83,4-1/4,9,22.81,3-1/2,9,23.27,,,,,,,,,
2020-09-16,跑馬地,3,10,3,幸運飛駒 (A092),1:10.95,3-1/4,6,24.47,3-1/4,6,23.01,3-3/4,10,23.47,,,,,,,,,
