date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2020-02-12,跑馬地,1,1,5,美妙星 (A202),1:09.73,5-1/4,10,24.65,5,10,22.78,SH,1,22.30,,,,,,,,,
2020-02-12,跑馬地,1,2,1,運才 (A251),1:09.74,3-3/4,7,24.41,3-1/4,6,22.74,SH,2,22.59,,,,,,,,,
2020-02-12,跑馬地,1,3,8,齊勝利 (C342),1:09.80,7-3/4,12,25.05,6-1/4,12,22.58,1/2,3,22.17,,,,,,,,,
2020-02-12,跑馬地,1,4,11,友享友賞 (A142),1:09.83,1-1/4,3,24.01,1-1/4,3,22.82,1/2,4,23.00,,,,,,,,,
2020-02-12,跑馬地,1,5,9,勝利紅星 (D031),1:09.84,5-1/2,11,24.69,4-3/4,9,22.70,3/4,5,22.45,,,,,,,,,
2020-02-12,跑馬地,1,6,10,木火同明 (C460),1:09.89,1-1/4,2,24.01,3/4,2,22.74,1,6,23.14,,,,,,,,,
2020-02-12,跑馬地,1,7,3,大聚會 (V293),1:10.00,2-1/4,4,24.17,2,4,22.78,1-3/4,7,23.05,,,,,,,,,
2020-02-12,跑馬地,1,8,7,勇冠多 (V376),1:10.08,1-1/4,1,23.81,3/4,1,22.82,2-1/4,8,23.45,,,,,,,,,
2020-02-12,跑馬地,1,9,6,非凡魅力 (D102),1:10.31,4,8,24.45,3-3/4,8,22.78,3-1/2,9,23.08,,,,,,,,,
2020-02-12,跑馬地,1,10,12,君悅灣 (P421),1:10.44,2-3/4,5,24.25,2-1/2,5,22.78,4-1/2,10,23.41,,,,,,,,,
2020-02-12,跑馬地,1,11,4,全中 (D104),1:11.15,2-3/4,6,24.25,3-1/4,7,22.90,9,11,24.00,,,,,,,,,
2020-02-12,跑馬地,1,12,2,魅力星光 (C540),1:11.41,4-3/4,9,24.57,5,11,22.86,10-1/2,12,23.98,,,,,,,,,
2020-02-12,跑馬地,2,1,12,燈胆精英 (A183),1:39.47,1,2,28.83,1/2,2,24.30,1/2,2,23.43,N,1,22.91,,,,,,
2020-02-12,跑馬地,2,2,11,大眾勁駒 (B074),1:39.52,2-1/4,3,29.03,2,3,24.34,1-1/2,3,23.35,N,2,22.80,,,,,,
2020-02-12,跑馬地,2,3,3,悅目星光 (A137),1:39.82,2-1/2,4,29.07,2,4,24.30,1-3/4,4,23.39,2-1/4,3,23.06,,,,,,
2020-02-12,跑馬地,2,4,2,永益善 (B003),1:39.83,8-3/4,11,30.07,7,12,24.10,4-3/4,9,23.07,2-1/4,4,22.59,,,,,,
2020-02-12,跑馬地,2,5,4,芙蓉莊 (B339),1:39.89,7-1/4,10,29.83,6,10,24.18,4-3/4,10,23.23,2-3/4,5,22.65,,,,,,
2020-02-12,跑馬地,2,6,1,環翠戰士 (A187),1:39.90,5-3/4,7,29.59,4,7,24.10,3-1/4,7,23.31,2-3/4,6,22.90,,,,,,
2020-02-12,跑馬地,2,7,9,快閃的 (A189),1:39.92,4-3/4,6,29.43,3-1/2,6,24.18,2-3/4,6,23.31,2-3/4,7,23.00,,,,,,
2020-02-12,跑馬地,2,8,6,一定搏 (C497),1:40.18,4,5,29.31,2-3/4,5,24.18,1-3/4,5,23.27,4-1/2,8,23.42,,,,,,
2020-02-12,跑馬地,2,9,8,陽明秋秋 (A057),1:40.20,6,8,29.63,4-1/4,8,24.10,3-3/4,8,23.35,4-1/2,9,23.12,,,,,,
