date,venue,race_no,pool,combination,dividend_hkd
2020-04-29,跑馬地,1,獨贏,4,55.00
2020-04-29,跑馬地,1,位置,4,19.50
2020-04-29,跑馬地,1,連贏,"4,9",253.00
2020-04-29,跑馬地,1,位置Q,"4,9",80.00
2020-04-29,跑馬地,1,3揀1（組合獨贏）,A1,18.00
2020-04-29,跑馬地,1,三重彩,"4,9,5","6,302.00"
2020-04-29,跑馬地,1,單T,"4,5,9","1,126.00"
2020-04-29,跑馬地,1,四連環,"4,5,7,9",544.00
2020-04-29,跑馬地,1,四重彩,"4,9,5,7","15,620.00"
2020-04-29,跑馬地,2,獨贏,2,26.50
2020-04-29,跑馬地,2,位置,2,12.50
2020-04-29,跑馬地,2,連贏,"2,4",88.00
2020-04-29,跑馬地,2,位置Q,"2,4",37.00
2020-04-29,跑馬地,2,3揀1（組合獨贏）,A1,17.00
2020-04-29,跑馬地,2,三重彩,"2,4,12",647.00
2020-04-29,跑馬地,2,單T,"2,4,12",152.00
2020-04-29,跑馬地,2,四連環,"2,3,4,12",197.00
2020-04-29,跑馬地,2,四重彩,"2,4,12,3","3,517.00"
2020-04-29,跑馬地,2,第一口孖寶,4/2,209.00
2020-04-29,跑馬地,3,獨贏,2,34.50
2020-04-29,跑馬地,3,位置,2,13.50
2020-04-29,跑馬地,3,連贏,"2,5",93.50
2020-04-29,跑馬地,3,位置Q,"2,5",38.00
2020-04-29,跑馬地,3,3揀1（組合獨贏）,A1,18.50
2020-04-29,跑馬地,3,三重彩,"2,5,3","1,923.00"
2020-04-29,跑馬地,3,單T,"2,3,5",448.00
2020-04-29,跑馬地,3,四連環,"2,3,5,12","1,457.00"
2020-04-29,跑馬地,3,四重彩,"2,5,3,12","17,927.00"
2020-04-29,跑馬地,3,第二口孖寶,2/2,91.00
2020-04-29,跑馬地,4,獨贏,7,30.50
2020-04-29,跑馬地,4,位置,7,14.00
2020-04-29,跑馬地,4,連贏,"5,7",727.50
2020-04-29,跑馬地,4,位置Q,"5,7",191.50
2020-04-29,跑馬地,4,3揀1（組合獨贏）,A1,20.00
2020-04-29,跑馬地,4,三重彩,"7,5,1","18,729.00"
2020-04-29,跑馬地,4,單T,"1,5,7","4,322.00"
2020-04-29,跑馬地,4,四連環,"1,4,5,7","13,304.00"
2020-04-29,跑馬地,4,四重彩,"7,5,1,4","187,415.00"
2020-04-29,跑馬地,4,第三口孖寶,2/7,106.00
2020-04-29,跑馬地,5,獨贏,5,49.00
2020-04-29,跑馬地,5,位置,5,23.50
2020-04-29,跑馬地,5,連贏,"5,11",301.00
2020-04-29,跑馬地,5,位置Q,"5,11",106.50
2020-04-29,跑馬地,5,3揀1（組合獨贏）,A1,22.50
2020-04-29,跑馬地,5,三重彩,"5,11,8","6,530.00"
2020-04-29,跑馬地,5,單T,"5,8,11","1,394.00"
2020-04-29,跑馬地,5,四連環,"5,8,9,11","1,847.00"
2020-04-29,跑馬地,5,四重彩,"5,11,8,9","32,606.00"
2020-04-29,跑馬地,5,第四口孖寶,7/5,176.00
2020-04-29,跑馬地,5,第一口孖T,"1,5,7/5,8,11","1,237,632.00"
2020-04-29,跑馬地,6,獨贏,9,603.50
2020-04-29,跑馬地,6,位置,9,144.00
2020-04-29,跑馬地,6,連贏,"7,9","1,197.00"
2020-04-29,跑馬地,6,位置Q,"7,9",362.50
2020-04-29,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2020-04-29,跑馬地,6,三重彩,"9,7,6","9,139.00"
2020-04-29,跑馬地,6,單T,"6,7,9",976.00
2020-04-29,跑馬地,6,四連環,"2,6,7,9","1,545.00"
2020-04-29,跑馬地,6,四重彩,"9,7,6,2","63,986.00"
2020-04-29,跑馬地,6,第五口孖寶,5/9,"2,326.50"
2020-04-29,跑馬地,7,獨贏,1,30.00
2020-04-29,跑馬地,7,位置,1,14.00
2020-04-29,跑馬地,7,連贏,"1,12",746.00
2020-04-29,跑馬地,7,位置Q,"1,12",183.00
2020-04-29,跑馬地,7,3揀1（組合獨贏）,A1,14.00
2020-04-29,跑馬地,7,三重彩,"1,12,9","4,021.00"
2020-04-29,跑馬地,7,單T,"1,9,12",484.00
2020-04-29,跑馬地,7,四連環,"1,9,10,12","1,379.00"
2020-04-29,跑馬地,7,四重彩,"1,12,9,10","34,652.00"
2020-04-29,跑馬地,7,第六口孖寶,9/1,"1,987.50"
2020-04-29,跑馬地,7,第二口孖T,"6,7,9/1,9,12","53,273.00"
2020-04-29,跑馬地,7,三T(安慰獎),"5,8,11/6,7,9/任何組合","37,656.00"
2020-04-29,跑馬地,8,獨贏,9,79.00
2020-04-29,跑馬地,8,位置,9,22.50
2020-04-29,跑馬地,8,連贏,"1,9",117.50
2020-04-29,跑馬地,8,位置Q,"1,9",51.00
2020-04-29,跑馬地,8,3揀1（組合獨贏）,A1,未能勝出
2020-04-29,跑馬地,8,三重彩,"9,1,5","2,177.00"
2020-04-29,跑馬地,8,單T,"1,5,9",326.00
2020-04-29,跑馬地,8,四連環,"1,5,8,9","2,897.00"
2020-04-29,跑馬地,8,四重彩,"9,1,5,8","67,644.00"
2020-04-29,跑馬地,8,第七口孖寶,1/9,202.50
2020-04-29,跑馬地,9,獨贏,12,162.00
2020-04-29,跑馬地,9,位置,12,35.50
2020-04-29,跑馬地,9,連贏,"7,12",510.50
2020-04-29,跑馬地,9,位置Q,"7,12",130.00
2020-04-29,跑馬地,9,3揀1（組合獨贏）,A1,未能勝出
2020-04-29,跑馬地,9,三重彩,"12,7,4","26,613.00"
2020-04-29,跑馬地,9,單T,"4,7,12","3,006.00"
2020-04-29,跑馬地,9,四連環,"1,4,7,12","1,815.00"
2020-04-29,跑馬地,9,四重彩,"12,7,4,1","83,417.00"
2020-04-29,跑馬地,9,第八口孖寶,9/12,"1,686.00"
2020-04-29,跑馬地,9,三寶,1/9/12,"4,744.00"
2020-04-29,跑馬地,9,第三口孖T,"1,5,9/4,7,12","116,756.00"
2020-04-29,跑馬地,9,六環彩,"5,7/5,11/7,9/1,12/1,9/7,12","10,370.00"
2020-04-29,跑馬地,9,騎師王 1,1 [潘頓],詳情
