date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2020-02-05,跑馬地,1,1,11,獵狐章者 (B187),蔡明紹,B/TT,起步後收慢，切入內欄，推進至中間位置。中段沿欄持續追前。直路彎進佔第三位。衝刺凌厲，一百米處取得領先。帶離對手，輕鬆勝出。
2020-02-05,跑馬地,1,2,4,八進 (B263),潘頓,B,出閘迅速，早段取得領先。首次轉彎後切入內欄。入直路時領先逾一個馬位。一百米處被衝刺強勁的頭馬超越。保持第二位，落後從容勝出的頭馬甚遠。
2020-02-05,跑馬地,1,3,12,勁皇子 (V143),田泰安,P/TT,起步後固守內欄，早段及中段沿途居領放馬匹之後。四百五十米處進佔第二位，落後領放馬逾一個馬位。最後三百米衝刺良佳，僅失亞軍。
2020-02-05,跑馬地,1,4,9,金剛秀 (T436),利敬國,B,居中間位置，首次轉彎時大力勒避及失地，因而其後居後列。自五百五十米處起沿欄推進，直路上進一步追前。
2020-02-05,跑馬地,1,5,10,城中霸 (C101),潘明輝,TT,首次轉彎時勒避及失地，因而於八百五十米處並居包尾位置。轉直路彎時仍落後領放馬甚遠。直路上自後列位置追前甚多。
2020-02-05,跑馬地,1,6,5,喜奔騰 (B143),莫雷拉,B-/TT2,起步後受催策上前，居第二位，離欄競跑。半程時墮居第四位，有遮擋。跑過五百米處時受力策。直路彎走大外疊。最後三百米仍落後相同距離。
2020-02-05,跑馬地,1,7,6,洪荒駿駒 (A031),黃皓楠,V,趨近首個彎位時走外疊，墮居中間之後位置，早段走第三疊，但有遮擋。自六百米處起沒有遮擋。直路彎落後領放馬六個馬位。末段追前一至兩個馬位，但從未能構成威脅。
2020-02-05,跑馬地,1,8,1,哈蝦王旺 (B381),郭能,B2/TT,出閘緩慢，首次轉彎時在馬匹之間迅速推進，居中間位置，走外疊。六百米處移近內欄，有遮擋。四百米處落後超過四個馬位。直路上轉弱，落後多一個馬位。（氣管內有痰。）
2020-02-05,跑馬地,1,9,3,天皇巨星 (V367),彭國年,B,未能展現前速，首次轉彎時走外疊。居包尾位置，走外疊，但有遮擋。持續遙居包尾位置，落後領放馬超過九個馬位。直路上自包尾位置逐漸追前。從未參與競逐。
2020-02-05,跑馬地,1,10,8,雷霆導彈 (A281),何澤堯,B/TT,起步後受力策，但僅居中間位置，離欄競跑。跑過八百米處時落後領放馬三個馬位。四百米處在力策下墮居更後位置，洩氣潰敗。（必須試閘及格。）
2020-02-05,跑馬地,1,11,2,黃金元帥 (A346),巫顯東,CP,首次轉彎時被對手碰撞及嚴重失蹄。其後失地及跑來欠順，墮退至中間之後位置。自四百五十米處起受催策，落後領放馬超過七個馬位。其後轉弱，落後多一個馬位。
2020-02-05,跑馬地,1,12,7,漸信龍駒 (C017),楊明綸,B/XB/TT,早段未受催策。首次轉彎後推進，八百米處居第二位。自四百五十米處起受力策及開始墮退。遙遙包尾而回。
2020-02-05,跑馬地,2,1,8,奇妙日 (B332),潘頓,H/TT,居中間之前位置，走第三疊。步速中等。三百米處衝刺強勁，勝出賽事。
2020-02-05,跑馬地,2,2,10,旅遊拿督 (V235),巴度,B,在力策下沿欄居中間位置。步速中等。三百米處逐漸追前，跑獲亞軍。
2020-02-05,跑馬地,2,3,12,超額認購 (C361),莫雷拉,H/XB,收慢留後，走第二至第三疊。步速中等。二百五十米處穩步上前，跑獲季軍。
2020-02-05,跑馬地,2,4,6,開心好友 (B466),何澤堯,B,出閘緩慢，受推策佔取包廂位置。步速中等。直路上僅能保持位置。
2020-02-05,跑馬地,2,5,1,上海大師 (A337),蔡明紹,--,起步後收慢，走第三疊。步速中等。二百米處穩步上前。
2020-02-05,跑馬地,2,6,9,阿凡達 (V123),陳嘉熙,B/TT,移入內欄，以中等步速領放。保持佳勢至一百米處轉弱。
2020-02-05,跑馬地,2,7,3,博愛友威 (C152),黎海榮,--,出閘緩慢，移入內欄，居包尾位置。步速中等。直路上大部分途程受阻。逐漸追前。
2020-02-05,跑馬地,2,8,4,韋先生 (C543),田泰安,B,居中間之後位置，走第二疊。步速中等。直路上僅能保持位置。
2020-02-05,跑馬地,2,9,7,樂飛勝 (B450),梁家俊,H,出閘緩慢，移入內欄，居後列。步速中等。二百米處追前。
