date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2020-02-02,沙田,1,1,12,至尊大師 (A357),莫雷拉,B/TT,出閘一般，居中間之前位置，走第二疊。直路彎居相同位置，直路初未能望空。最後二百米衝刺強勁，勝出賽事。
2020-02-02,沙田,1,2,3,合金之星 (D053),楊明綸,--,自第一檔出閘普通，居中間位置，走內欄。直路彎沿欄略為推進。直路初未能望空，三百米處望空。衝刺良佳，跑獲亞軍。在港初出表現良佳。
2020-02-02,沙田,1,3,9,春風得意 (C309),利敬國,CP/H,出閘迅速，居前列，走第二疊。六百五十米處取得遮擋，直路初對催策反應良佳。接近一百五十米處時被觸碰，保持穩勢至終點。
2020-02-02,沙田,1,4,4,祥勝寶駒 (D154),潘頓,CP1,出閘迅速，落後領放馬一個馬位，走內欄。直路彎走勢輕鬆，直路初取得領先。保持佳勢至一百米處，其後被超越及轉弱。
2020-02-02,沙田,1,5,1,真精采 (C270),巫顯東,H/TT,自最外檔出閘，留居包尾位置，落後約六個馬位。直路彎略為追近。直路上移出外疊，追前甚多，但未能威脅頭幾名馬匹。
2020-02-02,沙田,1,6,2,開心歡呼 (C536),巴度,TT1,起步後不久與對手互相碰撞，居中間位置，落後三個馬位，走第三疊，有遮擋。直路彎居相同位置，以穩勢衝刺。
2020-02-02,沙田,1,7,6,美滿將來 (D115),希威森,--,起步時被碰撞，受催策上前，取得領先。直路彎走第二疊。直路初未能再增速及被超越。保持穩勢至二百米處，其後轉弱。
2020-02-02,沙田,1,8,11,威力琦 (C155),梁家俊,P,出閘一般，居中間稍後位置，走第二疊。直路彎落後約三個馬位，跑過五百米處後向外移出。未能望空至二百米處。以穩勢衝刺。
2020-02-02,沙田,1,9,7,多多利高 (D204),彭國年,--,起步時被碰撞，居尾列，走大外疊，沒有遮擋。六百五十米處取得遮擋。入直路時居包尾位置，直路上略為追前。
2020-02-02,沙田,1,10,8,威風凜凜 (D114),田泰安,XB,起步時碰撞對手，在外疊居啣接位置。沿途跑來搶口。直路初未能再增速，最後二百米逐漸轉弱。
