date,venue,race_no,pool,combination,dividend_hkd
2019-01-06,沙田,1,獨贏,12,66.50
2019-01-06,沙田,1,位置,12,17.50
2019-01-06,沙田,1,連贏,"10,12",359.00
2019-01-06,沙田,1,位置Q,"10,12",106.50
2019-01-06,沙田,1,3揀1（組合獨贏）,A1,17.50
2019-01-06,沙田,1,三重彩,"12,10,7","3,192.00"
2019-01-06,沙田,1,單T,"7,10,12",271.00
2019-01-06,沙田,1,四連環,"7,8,10,12","1,021.00"
2019-01-06,沙田,1,四重彩,"12,10,7,8","30,606.00"
2019-01-06,沙田,2,獨贏,2,22.50
2019-01-06,沙田,2,位置,2,13.50
2019-01-06,沙田,2,連贏,"2,9",203.00
2019-01-06,沙田,2,位置Q,"2,9",79.50
2019-01-06,沙田,2,3揀1（組合獨贏）,A1,17.50
2019-01-06,沙田,2,三重彩,"2,9,1","2,380.00"
2019-01-06,沙田,2,單T,"1,2,9",567.00
2019-01-06,沙田,2,四連環,"1,2,9,12","6,011.00"
2019-01-06,沙田,2,四重彩,"2,9,1,12","77,595.00"
2019-01-06,沙田,2,第一口孖寶,12/2,146.00
2019-01-06,沙田,3,獨贏,4,905.00
2019-01-06,沙田,3,位置,4,176.00
2019-01-06,沙田,3,連贏,"4,5",571.50
2019-01-06,沙田,3,三重彩,"4,5,2","5,319.00"
2019-01-06,沙田,3,單T,"2,4,5",314.00
2019-01-06,沙田,3,四連環,"1,2,4,5",77.00
2019-01-06,沙田,3,四重彩,"4,5,2,1","5,769.00"
2019-01-06,沙田,3,第二口孖寶,2/4,"1,975.00"
2019-01-06,沙田,4,獨贏,12,130.00
2019-01-06,沙田,4,位置,12,30.50
2019-01-06,沙田,4,連贏,"9,12",383.00
2019-01-06,沙田,4,位置Q,"9,12",124.50
2019-01-06,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2019-01-06,沙田,4,三重彩,"12,9,10","4,371.00"
2019-01-06,沙田,4,單T,"9,10,12",635.00
2019-01-06,沙田,4,四連環,"2,9,10,12","1,980.00"
2019-01-06,沙田,4,四重彩,"12,9,10,2","48,624.00"
2019-01-06,沙田,4,第三口孖寶,4/12,"8,719.00"
2019-01-06,沙田,4,第一口孖T,"2,4,5/9,10,12","27,065.00"
2019-01-06,沙田,5,獨贏,9,169.00
2019-01-06,沙田,5,位置,9,40.00
2019-01-06,沙田,5,連贏,"8,9","1,687.00"
2019-01-06,沙田,5,位置Q,"8,9",458.50
2019-01-06,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2019-01-06,沙田,5,三重彩,"9,8,4","32,390.00"
2019-01-06,沙田,5,單T,"4,8,9","3,747.00"
