date,venue,race_no,pool,combination,dividend_hkd
2019-10-20,沙田,1,獨贏,9,78.00
2019-10-20,沙田,1,位置,9,27.50
2019-10-20,沙田,1,連贏,"9,14",195.00
2019-10-20,沙田,1,位置Q,"9,14",72.50
2019-10-20,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,1,三重彩,"9,14,5","10,772.00"
2019-10-20,沙田,1,單T,"5,9,14","1,490.00"
2019-10-20,沙田,1,四連環,"1,5,9,14","2,583.00"
2019-10-20,沙田,1,四重彩,"9,14,5,1","80,826.00"
2019-10-20,沙田,2,獨贏,1,46.00
2019-10-20,沙田,2,位置,1,17.50
2019-10-20,沙田,2,連贏,"1,3",61.50
2019-10-20,沙田,2,位置Q,"1,3",31.00
2019-10-20,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,2,三重彩,"1,3,9","1,170.00"
2019-10-20,沙田,2,單T,"1,3,9",209.00
2019-10-20,沙田,2,四連環,"1,3,9,13",747.00
2019-10-20,沙田,2,四重彩,"1,3,9,13","10,598.00"
2019-10-20,沙田,2,第一口孖寶,9/1,363.00
2019-10-20,沙田,3,獨贏,5,83.50
2019-10-20,沙田,3,位置,5,19.50
2019-10-20,沙田,3,連贏,"5,6",108.50
2019-10-20,沙田,3,位置Q,"5,6",37.50
2019-10-20,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,3,勝出練馬師（組合獨贏）,B1,未能勝出
2019-10-20,沙田,3,三重彩,"5,6,4","1,307.00"
2019-10-20,沙田,3,單T,"4,5,6",155.00
2019-10-20,沙田,3,四連環,"2,4,5,6",128.00
2019-10-20,沙田,3,四重彩,"5,6,4,2","5,160.00"
2019-10-20,沙田,3,第二口孖寶,1/5,398.00
2019-10-20,沙田,4,獨贏,4,405.50
2019-10-20,沙田,4,位置,4,51.00
2019-10-20,沙田,4,連贏,"4,10",742.00
2019-10-20,沙田,4,位置Q,"4,10",147.50
2019-10-20,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,4,三重彩,"4,10,6","14,575.00"
2019-10-20,沙田,4,單T,"4,6,10","1,765.00"
2019-10-20,沙田,4,四連環,"4,6,10,11","3,955.00"
2019-10-20,沙田,4,四重彩,"4,10,6,11","98,941.00"
2019-10-20,沙田,4,第三口孖寶,5/4,"2,219.00"
2019-10-20,沙田,4,第一口孖T,"4,5,6/4,6,10","37,293.00"
2019-10-20,沙田,5,獨贏,3,59.00
2019-10-20,沙田,5,位置,3,21.00
2019-10-20,沙田,5,連贏,"3,6",284.00
2019-10-20,沙田,5,位置Q,"3,6",93.50
2019-10-20,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,5,三重彩,"3,6,10","2,535.00"
2019-10-20,沙田,5,單T,"3,6,10",423.00
2019-10-20,沙田,5,四連環,"3,6,10,14",413.00
2019-10-20,沙田,5,四重彩,"3,6,10,14","9,398.00"
2019-10-20,沙田,5,第四口孖寶,4/3,"2,466.00"
2019-10-20,沙田,6,獨贏,7,79.00
2019-10-20,沙田,6,位置,7,24.00
2019-10-20,沙田,6,連贏,"3,7",379.00
2019-10-20,沙田,6,位置Q,"3,7",120.00
2019-10-20,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,6,三重彩,"7,3,12","3,475.00"
2019-10-20,沙田,6,單T,"3,7,12",476.00
2019-10-20,沙田,6,四連環,"3,7,9,12","3,835.00"
2019-10-20,沙田,6,四重彩,"7,3,12,9","78,056.00"
2019-10-20,沙田,6,第五口孖寶,3/7,741.50
2019-10-20,沙田,6,三T,"4,6,10/3,6,10/3,7,12","2,148,603.00"
2019-10-20,沙田,6,三T(安慰獎),"4,6,10/3,6,10/任何組合","7,691.00"
2019-10-20,沙田,7,獨贏,1,57.00
2019-10-20,沙田,7,位置,1,19.50
2019-10-20,沙田,7,連贏,"1,2",70.50
2019-10-20,沙田,7,位置Q,"1,2",32.00
2019-10-20,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,7,三重彩,"1,2,3","1,006.00"
2019-10-20,沙田,7,單T,"1,2,3",201.00
2019-10-20,沙田,7,四連環,"1,2,3,12",708.00
2019-10-20,沙田,7,四重彩,"1,2,3,12","9,723.00"
2019-10-20,沙田,7,第六口孖寶,7/1,644.00
2019-10-20,沙田,7,第二口孖T,"3,7,12/1,2,3","33,140.00"
2019-10-20,沙田,8,獨贏,2,172.50
2019-10-20,沙田,8,位置,2,28.00
2019-10-20,沙田,8,連贏,"2,8",375.50
2019-10-20,沙田,8,位置Q,"2,8",73.50
2019-10-20,沙田,8,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,8,勝出練馬師（組合獨贏）,B1,未能勝出
2019-10-20,沙田,8,三重彩,"2,8,1","2,607.00"
2019-10-20,沙田,8,單T,"1,2,8",63.00
2019-10-20,沙田,8,四連環,"1,2,8,9",82.00
2019-10-20,沙田,8,四重彩,"2,8,1,9","7,146.00"
2019-10-20,沙田,8,第七口孖寶,1/2,752.00
2019-10-20,沙田,9,獨贏,11,24.00
2019-10-20,沙田,9,位置,11,13.50
2019-10-20,沙田,9,連贏,"3,11",344.00
2019-10-20,沙田,9,位置Q,"3,11",136.50
2019-10-20,沙田,9,3揀1（組合獨贏）,A1,14.50
2019-10-20,沙田,9,三重彩,"11,3,10","13,074.00"
2019-10-20,沙田,9,單T,"3,10,11","5,079.00"
2019-10-20,沙田,9,四連環,"3,10,11,12","20,208.00"
2019-10-20,沙田,9,四重彩,"11,3,10,12","252,082.00"
2019-10-20,沙田,9,第八口孖寶,2/11,581.50
2019-10-20,沙田,10,獨贏,6,84.50
2019-10-20,沙田,10,位置,6,30.50
2019-10-20,沙田,10,連贏,"1,6",219.50
2019-10-20,沙田,10,位置Q,"1,6",84.50
2019-10-20,沙田,10,3揀1（組合獨贏）,A1,未能勝出
2019-10-20,沙田,10,三重彩,"6,1,8","5,374.00"
2019-10-20,沙田,10,單T,"1,6,8",747.00
2019-10-20,沙田,10,四連環,"1,6,8,9","2,267.00"
2019-10-20,沙田,10,四重彩,"6,1,8,9","46,238.00"
2019-10-20,沙田,10,第九口孖寶,11/6,267.00
2019-10-20,沙田,10,三寶,2/11/6,"4,392.00"
