date,venue,race_no,pool,combination,dividend_hkd
2019-11-20,跑馬地,1,獨贏,1,292.50
2019-11-20,跑馬地,1,位置,1,74.50
2019-11-20,跑馬地,1,連贏,"1,2",772.50
2019-11-20,跑馬地,1,位置Q,"1,2",237.00
2019-11-20,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2019-11-20,跑馬地,1,三重彩,"1,2,6","16,490.00"
2019-11-20,跑馬地,1,單T,"1,2,6","2,013.00"
2019-11-20,跑馬地,1,四連環,"1,2,3,6","9,145.00"
2019-11-20,跑馬地,1,四重彩,"1,2,6,3","277,295.00"
2019-11-20,跑馬地,2,獨贏,6,46.00
2019-11-20,跑馬地,2,位置,6,19.00
2019-11-20,跑馬地,2,連贏,"1,6",95.50
2019-11-20,跑馬地,2,位置Q,"1,6",37.50
2019-11-20,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2019-11-20,跑馬地,2,三重彩,"6,1,3","3,011.00"
2019-11-20,跑馬地,2,單T,"1,3,6",581.00
2019-11-20,跑馬地,2,四連環,"1,3,6,12",895.00
2019-11-20,跑馬地,2,四重彩,"6,1,3,12","16,016.00"
2019-11-20,跑馬地,2,第一口孖寶,1/6,"1,127.50"
2019-11-20,跑馬地,3,獨贏,3,23.50
2019-11-20,跑馬地,3,位置,3,16.00
2019-11-20,跑馬地,3,連贏,"3,4",87.00
2019-11-20,跑馬地,3,位置Q,"3,4",38.50
2019-11-20,跑馬地,3,3揀1（組合獨贏）,A1,17.50
2019-11-20,跑馬地,3,三重彩,"3,4,11","3,569.00"
2019-11-20,跑馬地,3,單T,"3,4,11","1,329.00"
2019-11-20,跑馬地,3,四連環,"2,3,4,11","2,180.00"
2019-11-20,跑馬地,3,四重彩,"3,4,11,2","26,212.00"
2019-11-20,跑馬地,3,第二口孖寶,6/3,131.50
2019-11-20,跑馬地,4,獨贏,12,286.00
2019-11-20,跑馬地,4,位置,12,65.00
2019-11-20,跑馬地,4,連贏,"10,12","1,472.50"
2019-11-20,跑馬地,4,位置Q,"10,12",335.50
2019-11-20,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2019-11-20,跑馬地,4,三重彩,"12,10,5","40,306.00"
2019-11-20,跑馬地,4,單T,"5,10,12","4,956.00"
2019-11-20,跑馬地,4,四連環,"4,5,10,12","3,367.00"
2019-11-20,跑馬地,4,四重彩,"12,10,5,4","150,592.00"
2019-11-20,跑馬地,4,第三口孖寶,3/12,924.50
2019-11-20,跑馬地,5,獨贏,5,63.50
2019-11-20,跑馬地,5,位置,5,21.50
2019-11-20,跑馬地,5,連贏,"5,10","1,415.00"
2019-11-20,跑馬地,5,位置Q,"5,10",403.00
2019-11-20,跑馬地,5,3揀1（組合獨贏）,A1,未能勝出
2019-11-20,跑馬地,5,三重彩,"5,10,4","16,789.00"
2019-11-20,跑馬地,5,單T,"4,5,10","3,849.00"
2019-11-20,跑馬地,5,四連環,"3,4,5,10","2,866.00"
2019-11-20,跑馬地,5,四重彩,"5,10,4,3","77,301.00"
2019-11-20,跑馬地,5,第四口孖寶,12/5,"1,907.00"
2019-11-20,跑馬地,5,第一口孖T,"5,10,12/4,5,10","1,374,833.00"
2019-11-20,跑馬地,6,獨贏,12,32.50
2019-11-20,跑馬地,6,位置,12,15.00
2019-11-20,跑馬地,6,連贏,"2,12",189.00
2019-11-20,跑馬地,6,位置Q,"2,12",65.50
2019-11-20,跑馬地,6,3揀1（組合獨贏）,A1,15.50
2019-11-20,跑馬地,6,三重彩,"12,2,1",916.00
2019-11-20,跑馬地,6,單T,"1,2,12",143.00
2019-11-20,跑馬地,6,四連環,"1,2,9,12",436.00
2019-11-20,跑馬地,6,四重彩,"12,2,1,9","9,054.00"
2019-11-20,跑馬地,6,第五口孖寶,5/12,159.50
2019-11-20,跑馬地,7,獨贏,11,186.00
2019-11-20,跑馬地,7,位置,11,44.00
2019-11-20,跑馬地,7,連贏,"9,11","1,810.50"
2019-11-20,跑馬地,7,位置Q,"9,11",448.00
2019-11-20,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2019-11-20,跑馬地,7,三重彩,"11,9,3","15,083.00"
2019-11-20,跑馬地,7,單T,"3,9,11","1,436.00"
2019-11-20,跑馬地,7,四連環,"3,9,11,12","2,075.00"
2019-11-20,跑馬地,7,四重彩,"11,9,3,12","93,255.00"
2019-11-20,跑馬地,7,第六口孖寶,12/11,607.50
2019-11-20,跑馬地,7,三T(安慰獎),"4,5,10/1,2,12/任何組合","25,530.00"
2019-11-20,跑馬地,8,獨贏,1,35.00
2019-11-20,跑馬地,8,位置,1,15.50
2019-11-20,跑馬地,8,連贏,"1,10",80.50
2019-11-20,跑馬地,8,位置Q,"1,10",34.50
2019-11-20,跑馬地,8,3揀1（組合獨贏）,A1,未能勝出
2019-11-20,跑馬地,8,三重彩,"1,10,3","1,060.00"
2019-11-20,跑馬地,8,單T,"1,3,10",219.00
2019-11-20,跑馬地,8,四連環,"1,3,6,10",790.00
2019-11-20,跑馬地,8,四重彩,"1,10,3,6","12,842.00"
2019-11-20,跑馬地,8,第七口孖寶,11/1,"1,310.50"
2019-11-20,跑馬地,8,第二口孖T,"3,9,11/1,3,10","52,358.00"
2019-11-20,跑馬地,9,獨贏,5,77.50
2019-11-20,跑馬地,9,位置,5,42.00
2019-11-20,跑馬地,9,連贏,"5,11",415.50
2019-11-20,跑馬地,9,位置Q,"5,11",127.50
2019-11-20,跑馬地,9,3揀1（組合獨贏）,A1,10.10
2019-11-20,跑馬地,9,三重彩,"5,11,6","2,924.00"
2019-11-20,跑馬地,9,單T,"5,6,11",751.00
2019-11-20,跑馬地,9,四連環,"5,6,7,11","2,444.00"
2019-11-20,跑馬地,9,四重彩,"5,11,6,7","38,986.00"
2019-11-20,跑馬地,9,第八口孖寶,1/5,464.50
2019-11-20,跑馬地,9,三寶,11/1/5,"10,917.00"
2019-11-20,跑馬地,9,六環彩,"10,12/5,10/2,12/9,11/1,10/5,11","100,409.00"
2019-11-20,跑馬地,9,騎師王 1,1 [潘頓],詳情
