date,venue,race_no,pool,combination,dividend_hkd
2019-05-22,跑馬地,1,獨贏,11,64.50
2019-05-22,跑馬地,1,位置,11,24.00
2019-05-22,跑馬地,1,連贏,"10,11",132.50
2019-05-22,跑馬地,1,位置Q,"10,11",52.00
2019-05-22,跑馬地,1,3揀1（組合獨贏）,A1,22.00
2019-05-22,跑馬地,1,三重彩,"11,10,3","6,289.00"
2019-05-22,跑馬地,1,單T,"3,10,11","1,169.00"
2019-05-22,跑馬地,1,四連環,"3,10,11,12","1,580.00"
2019-05-22,跑馬地,1,四重彩,"11,10,3,12","40,255.00"
2019-05-22,跑馬地,2,獨贏,8,94.00
2019-05-22,跑馬地,2,位置,8,19.00
2019-05-22,跑馬地,2,連贏,"8,11",909.00
2019-05-22,跑馬地,2,位置Q,"8,11",157.50
2019-05-22,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2019-05-22,跑馬地,2,三重彩,"8,11,5","3,690.00"
2019-05-22,跑馬地,2,單T,"5,8,11",204.00
2019-05-22,跑馬地,2,四連環,"5,8,9,11",893.00
2019-05-22,跑馬地,2,四重彩,"8,11,5,9","44,284.00"
2019-05-22,跑馬地,2,第一口孖寶,11/8,472.50
2019-05-22,跑馬地,3,獨贏,10,40.50
2019-05-22,跑馬地,3,位置,10,18.00
2019-05-22,跑馬地,3,連贏,"5,10",414.00
2019-05-22,跑馬地,3,位置Q,"5,10",135.50
2019-05-22,跑馬地,3,3揀1（組合獨贏）,A1,16.50
2019-05-22,跑馬地,3,三重彩,"10,5,9","12,959.00"
2019-05-22,跑馬地,3,單T,"5,9,10","2,551.00"
2019-05-22,跑馬地,3,四連環,"5,7,9,10","7,251.00"
2019-05-22,跑馬地,3,四重彩,"10,5,9,7","108,263.00"
2019-05-22,跑馬地,3,第二口孖寶,8/10,409.00
2019-05-22,跑馬地,4,獨贏,1,25.50
2019-05-22,跑馬地,4,位置,1,13.00
2019-05-22,跑馬地,4,連贏,"1,8",204.50
2019-05-22,跑馬地,4,位置Q,"1,8",71.00
2019-05-22,跑馬地,4,3揀1（組合獨贏）,A1,18.50
2019-05-22,跑馬地,4,三重彩,"1,8,9","2,429.00"
2019-05-22,跑馬地,4,單T,"1,8,9",740.00
2019-05-22,跑馬地,4,四連環,"1,4,8,9","1,341.00"
2019-05-22,跑馬地,4,四重彩,"1,8,9,4","15,058.00"
2019-05-22,跑馬地,4,第三口孖寶,10/1,106.50
2019-05-22,跑馬地,4,第一口孖T,"5,9,10/1,8,9","327,408.00"
2019-05-22,跑馬地,5,獨贏,3,84.50
2019-05-22,跑馬地,5,位置,3,27.00
2019-05-22,跑馬地,5,連贏,"2,3",726.00
2019-05-22,跑馬地,5,位置Q,"2,3",215.50
2019-05-22,跑馬地,5,3揀1（組合獨贏）,A1,未能勝出
2019-05-22,跑馬地,5,三重彩,"3,2,12","12,974.00"
2019-05-22,跑馬地,5,單T,"2,3,12","1,735.00"
2019-05-22,跑馬地,5,四連環,"2,3,7,12","5,038.00"
2019-05-22,跑馬地,5,四重彩,"3,2,12,7","128,991.00"
2019-05-22,跑馬地,5,第四口孖寶,1/3,236.00
2019-05-22,跑馬地,6,獨贏,6,24.00
2019-05-22,跑馬地,6,位置,6,12.50
2019-05-22,跑馬地,6,連贏,"4,6",41.00
2019-05-22,跑馬地,6,位置Q,"4,6",19.50
2019-05-22,跑馬地,6,3揀1（組合獨贏）,A1,16.00
2019-05-22,跑馬地,6,三重彩,"6,4,7",206.00
2019-05-22,跑馬地,6,單T,"4,6,7",52.00
2019-05-22,跑馬地,6,四連環,"4,5,6,7",307.00
2019-05-22,跑馬地,6,四重彩,"6,4,7,5","3,425.00"
2019-05-22,跑馬地,6,第五口孖寶,"3/2,6",182.00
2019-05-22,跑馬地,6,三T,"1,8,9/2,3,12/2,4,6,7","1,744,888.00"
2019-05-22,跑馬地,6,三T(安慰獎),"1,8,9/2,3,12/任何組合","34,897.00"
2019-05-22,跑馬地,7,獨贏,9,63.00
2019-05-22,跑馬地,7,位置,9,20.00
2019-05-22,跑馬地,7,連贏,"8,9",451.50
2019-05-22,跑馬地,7,位置Q,"8,9",146.00
2019-05-22,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2019-05-22,跑馬地,7,三重彩,"9,8,5","6,720.00"
2019-05-22,跑馬地,7,單T,"5,8,9",853.00
2019-05-22,跑馬地,7,四連環,"5,8,9,12","13,411.00"
2019-05-22,跑馬地,7,四重彩,"9,8,5,12","201,657.00"
2019-05-22,跑馬地,7,第六口孖寶,"2,6/9",138.50
2019-05-22,跑馬地,7,第二口孖T,"2,4,6,7/5,8,9","4,039.00"
2019-05-22,跑馬地,8,獨贏,6,35.50
2019-05-22,跑馬地,8,位置,6,15.50
2019-05-22,跑馬地,8,連贏,"6,11",47.00
2019-05-22,跑馬地,8,位置Q,"6,11",22.50
2019-05-22,跑馬地,8,3揀1（組合獨贏）,A1,16.00
2019-05-22,跑馬地,8,三重彩,"6,11,5",253.00
2019-05-22,跑馬地,8,單T,"5,6,11",51.00
2019-05-22,跑馬地,8,四連環,"5,6,11,12",286.00
2019-05-22,跑馬地,8,四重彩,"6,11,5,12","3,838.00"
2019-05-22,跑馬地,8,第七口孖寶,9/6,226.50
2019-05-22,跑馬地,8,三寶,"2,6/9/6",571.00
2019-05-22,跑馬地,8,六環彩,"5,10/1,8/2,3/2,4,6/8,9/6,11","5,574.00"
2019-05-22,跑馬地,8,騎師王 1,1 [潘頓],詳情
