date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,1,2,幸運大兄 (A423),黃俊,何良,121,1040,10,-,1 2 1,1:10.07,5.5
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,2,6,旅遊智者 (V121),梁家俊,蘇偉賢,126,1118,2,1/2,2 1 2,1:10.15,6.8
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,3,12,日東昇 (V302),楊明綸,容天鵬,112,1128,4,3/4,7 8 3,1:10.19,4.9
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,4,9,開心再現 (A216),蔡明紹,高伯新,123,1118,11,1-1/4,8 3 4,1:10.28,39
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,5,3,生力軍 (A384),貝力斯,姚本輝,130,970,12,2-1/2,12 12 5,1:10.46,56
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,6,5,錢途再現 (A046),潘頓,葉楚航,127,1181,9,3,11 11 6,1:10.57,8.1
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,7,10,永常喜 (V107),莫雷拉,方嘉柏,121,1127,5,3-1/2,5 6 7,1:10.61,10
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,8,11,賞面 (S324),潘明輝,何良,115,1100,3,3-1/2,6 7 8,1:10.63,21
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,9,7,易勝相吸 (B275),田泰安,約翰摩亞,126,1122,8,4,9 9 9,1:10.71,7.5
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,10,1,中華主將 (B298),李寶利,霍利時,133,1135,7,4-1/4,4 5 10,1:10.76,20
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,11,8,雷霆導彈 (A281),郭能,文家良,124,1150,1,4-1/2,3 4 11,1:10.77,8.9
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,12,4,金剛秀 (T436),黃皓楠,鄭俊偉,127,1090,6,5-3/4,10 10 12,1:11.01,12
2019-04-24,跑馬地,1,603,大田讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",690000,(23.57) (46.46) (1:10.07),23.57 22.89 23.61,WV,,萬里威揚 (A055),黃俊,徐雨石,125,---,---,---,---,---,---
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,1,6,愛凡達 (C187),史卓豐,徐雨石,122,1161,3,-,3 3 3 1,1:40.57,4.5
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,2,4,快閃的 (A189),夏禮賢,霍利時,130,1039,2,頸位,6 5 2 2,1:40.64,14
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,3,8,活力寶駒 (B279),梁家俊,賀賢,119,1137,1,1/2,5 6 5 3,1:40.65,3.7
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,4,3,精彩飛動 (B095),莫雷拉,方嘉柏,131,988,7,1-1/4,10 11 12 4,1:40.76,2.8
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,5,7,劍聶風 (A201),何澤堯,鄭俊偉,126,1048,11,1-1/2,2 2 4 5,1:40.80,36
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,6,1,千金一諾 (V149),楊明綸,容天鵬,131,1136,6,2-1/2,9 7 7 6,1:40.99,20
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,7,2,愛添滿 (B305),蘇狄雄,何良,129,1126,12,2-3/4,1 1 1 7,1:41.01,52
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,8,9,高瞻遠矚 (B345),田泰安,約翰摩亞,116,1007,4,2-3/4,7 9 8 8,1:41.01,10
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,9,12,靚籐王 (B425),利敬國,高伯新,115,1146,5,3,8 8 10 9,1:41.05,79
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,10,10,金童 (V232),黃皓楠,呂健威,113,1054,9,3-3/4,12 12 11 10,1:41.16,46
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,11,11,得賞 (B288),潘明輝,葉楚航,113,998,8,4,11 10 9 11,1:41.21,15
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,12,5,無敵威龍 (B443),蔡明紹,蘇保羅,126,1005,10,4-1/4,4 4 6 12,1:41.26,80
2019-04-24,跑馬地,2,604,大邱讓賽,第四班,1650,60-40,好地,"草地 - ""C"" 賽道",920000,(27.80) (52.89) (1:17.09) (1:40.57),27.80 25.09 24.20 23.48,WV,,順其自然 (T178),潘頓,丁冠豪,121,---,---,---,---,---,---
2019-04-24,跑馬地,3,605,光州讓賽,第五班,1800,40-0,好地,"草地 - ""C"" 賽道",690000,(13.60) (36.58) (1:00.68) (1:25.28) (1:50.06),13.60 22.98 24.10 24.60 24.78,1,6,如沐春風 (B150),潘頓,鄭俊偉,128,1046,1,-,10 9 9 9 1,1:50.06,3.5
