date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2019-02-13,跑馬地,1,1,1,電子大師 (A254),0:57.12,2-1/2,5,13.05,2-1/4,4,21.35,3/4,1,22.72,,,,,,,,,
2019-02-13,跑馬地,1,2,2,阿凡達 (V123),0:57.25,3/4,1,12.65,1,1,21.39,3/4,2,23.21,,,,,,,,,
2019-02-13,跑馬地,1,3,10,健康在望 (C172),0:57.51,4-3/4,8,13.41,6-1/4,8,21.63,2-1/2,3,22.47,,,,,,,,,
2019-02-13,跑馬地,1,4,7,衝亞 (C218),0:57.53,3/4,2,12.77,1,2,21.43,2-1/2,4,23.33,,,,,,,,,
2019-02-13,跑馬地,1,5,4,摯友無敵 (S279),0:57.63,2-3/4,7,13.09,3-1/2,5,21.51,3-1/4,5,23.03,,,,,,,,,
2019-02-13,跑馬地,1,6,9,勁好玩 (A408),0:57.71,1-1/2,3,12.89,2-1/4,3,21.51,3-3/4,6,23.31,,,,,,,,,
2019-02-13,跑馬地,1,7,8,上浦猛將 (P429),0:57.76,6-3/4,11,13.73,8-1/4,11,21.63,4,7,22.40,,,,,,,,,
2019-02-13,跑馬地,1,8,12,勇者無懼 (C014),0:58.14,5,9,13.45,7,9,21.71,6-1/4,8,22.98,,,,,,,,,
2019-02-13,跑馬地,1,9,11,紅旗福星 (B417),0:58.28,2-3/4,6,13.09,4-3/4,7,21.71,7-1/4,9,23.48,,,,,,,,,
2019-02-13,跑馬地,1,10,3,劍追聲 (B445),0:58.43,5-1/2,10,13.53,8,10,21.79,8-1/4,10,23.11,,,,,,,,,
2019-02-13,跑馬地,1,11,5,開創傳奇 (C128),0:59.14,7-3/4,12,13.89,12-3/4,12,22.19,12-1/2,11,23.06,,,,,,,,,
2019-02-13,跑馬地,1,12,6,百里名駒 (C097),0:59.15,2,4,12.97,4-1/4,6,21.75,12-3/4,12,24.43,,,,,,,,,
2019-02-13,跑馬地,2,1,7,金飯碗 (T289),1:41.47,2-3/4,4,28.08,2-3/4,4,24.90,5,4,24.54,1/2,1,23.95,,,,,,
2019-02-13,跑馬地,2,2,4,金錢炮 (T022),1:41.54,5-1/2,6,28.52,4,7,24.66,6-1/2,8,24.58,1/2,2,23.78,,,,,,
