date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2019-04-07,沙田,1,1,8,霸勝 (A270),0:55.85,3/4,6,13.26,1/2,1,20.22,3/4,1,22.37,,,,,,,,,
2019-04-07,沙田,1,2,10,加州更好 (B204),0:55.97,3/4,5,13.26,1-1/4,5,20.42,3/4,2,22.29,,,,,,,,,
2019-04-07,沙田,1,3,6,叫關健康 (A064),0:56.02,1/2,3,13.22,1/2,3,20.34,1,3,22.46,,,,,,,,,
2019-04-07,沙田,1,4,1,喜進 (A188),0:56.29,N,2,13.18,1/2,2,20.38,2-3/4,4,22.73,,,,,,,,,
2019-04-07,沙田,1,5,4,文武先鋒 (B049),0:56.36,2,9,13.46,1-1/2,6,20.26,3-1/4,5,22.64,,,,,,,,,
2019-04-07,沙田,1,6,11,太陽戰馬 (C212),0:56.42,1-1/2,7,13.38,2,8,20.42,3-1/2,6,22.62,,,,,,,,,
2019-04-07,沙田,1,7,7,特醒 (C060),0:56.42,3-3/4,11,13.74,4,11,20.38,3-1/2,7,22.30,,,,,,,,,
2019-04-07,沙田,1,8,2,追風追月 (V355),0:56.73,1-1/2,8,13.38,2-1/2,9,20.50,5-1/2,8,22.85,,,,,,,,,
2019-04-07,沙田,1,9,9,和諧小子 (V012),0:56.85,1/2,4,13.22,1-3/4,7,20.54,6-1/4,9,23.09,,,,,,,,,
2019-04-07,沙田,1,10,5,西夏之王 (C295),0:56.92,2-1/4,10,13.50,2-3/4,10,20.42,6-3/4,10,23.00,,,,,,,,,
2019-04-07,沙田,1,11,3,美麗天驕 (C274),0:57.82,N,1,13.14,3/4,4,20.46,12-1/4,11,24.22,,,,,,,,,
2019-04-07,沙田,2,1,4,長長友 (B472),1:21.63,4-1/2,10,14.46,7-3/4,10,22.17,2,6,22.54,1-3/4,1,22.46,,,,,,
2019-04-07,沙田,2,2,13,天意 (V417),1:21.92,1-3/4,7,14.02,4,7,22.01,3,8,23.30,1-3/4,2,22.59,,,,,,
2019-04-07,沙田,2,3,6,不羈的風 (B271),1:22.06,1/2,2,13.82,1-1/2,3,21.81,N,1,23.22,2-3/4,3,23.21,,,,,,
2019-04-07,沙田,2,4,14,勁飛寶寶 (A267),1:22.23,1,6,13.90,3-3/4,6,22.09,1-1/4,4,23.06,3-3/4,4,23.18,,,,,,
2019-04-07,沙田,2,5,7,翡翠綠 (C056),1:22.45,6,13,14.70,10-3/4,14,22.41,6,13,22.70,5-1/4,5,22.64,,,,,,
2019-04-07,沙田,2,6,11,福喜多多 (B128),1:22.76,1/2,1,13.74,1,2,21.81,1-3/4,5,23.58,7,6,23.63,,,,,,
2019-04-07,沙田,2,7,10,勇勢 (B434),1:22.92,3/4,5,13.86,2-1/2,5,21.93,2-1/2,7,23.46,8,7,23.67,,,,,,
2019-04-07,沙田,2,8,2,馬功臣 (A296),1:22.97,6-3/4,14,14.82,10-1/2,13,22.25,4-1/2,11,22.50,8-1/4,8,23.40,,,,,,
2019-04-07,沙田,2,9,12,靚籐王 (B425),1:23.05,2-1/2,8,14.14,6,8,22.21,3-3/4,9,23.10,9,9,23.60,,,,,,
2019-04-07,沙田,2,10,8,賞心星 (C251),1:23.18,5-3/4,12,14.66,8-1/2,11,22.09,4-1/4,10,22.78,9-3/4,10,23.65,,,,,,
2019-04-07,沙田,2,11,3,閃電王 (V013),1:23.55,5-1/4,11,14.58,10-1/4,12,22.45,6,14,22.78,12,11,23.74,,,,,,
2019-04-07,沙田,2,12,1,愛添滿 (B305),1:23.55,1/2,3,13.82,1,1,21.57,N,2,23.50,12,12,24.66,,,,,,
2019-04-07,沙田,2,13,5,綠駿精英 (B448),1:24.18,3,9,14.22,6-1/4,9,22.17,4-3/4,12,23.22,16,13,24.57,,,,,,
