date,venue,race_no,pool,combination,dividend_hkd
2019-05-18,沙田,1,獨贏,7,43.00
2019-05-18,沙田,1,位置,7,18.50
2019-05-18,沙田,1,連贏,"4,7",554.50
2019-05-18,沙田,1,位置Q,"4,7",181.50
2019-05-18,沙田,1,3揀1（組合獨贏）,A1,23.00
2019-05-18,沙田,1,三重彩,"7,4,9","10,691.00"
2019-05-18,沙田,1,單T,"4,7,9","2,132.00"
2019-05-18,沙田,1,四連環,"1,4,7,9","5,956.00"
2019-05-18,沙田,1,四重彩,"7,4,9,1","114,126.00"
2019-05-18,沙田,2,獨贏,7,56.50
2019-05-18,沙田,2,位置,7,16.00
2019-05-18,沙田,2,連贏,"2,7",189.50
2019-05-18,沙田,2,位置Q,"2,7",52.50
2019-05-18,沙田,2,3揀1（組合獨贏）,A1,12.00
2019-05-18,沙田,2,三重彩,"7,2,1",732.00
2019-05-18,沙田,2,單T,"1,2,7",65.00
2019-05-18,沙田,2,四連環,"1,2,3,7",101.00
2019-05-18,沙田,2,四重彩,"7,2,1,3","3,691.00"
2019-05-18,沙田,2,第一口孖寶,7/7,231.00
2019-05-18,沙田,3,獨贏,3,28.00
2019-05-18,沙田,3,位置,3,14.50
2019-05-18,沙田,3,連贏,"3,11",133.00
2019-05-18,沙田,3,位置Q,"3,11",53.00
2019-05-18,沙田,3,3揀1（組合獨贏）,A1,22.50
2019-05-18,沙田,3,三重彩,"3,11,12",577.00
2019-05-18,沙田,3,單T,"3,11,12",138.00
2019-05-18,沙田,3,四連環,"3,6,11,12",233.00
2019-05-18,沙田,3,四重彩,"3,11,12,6","3,665.00"
2019-05-18,沙田,3,第二口孖寶,7/3,171.50
2019-05-18,沙田,4,獨贏,6,14.50
2019-05-18,沙田,4,位置,6,10.10
2019-05-18,沙田,4,連贏,"6,7",164.00
2019-05-18,沙田,4,位置Q,"6,7",56.50
2019-05-18,沙田,4,3揀1（組合獨贏）,A1,14.50
2019-05-18,沙田,4,三重彩,"6,7,10",696.00
2019-05-18,沙田,4,單T,"6,7,10",106.00
2019-05-18,沙田,4,四連環,"6,7,9,10",249.00
2019-05-18,沙田,4,四重彩,"6,7,10,9","4,546.00"
2019-05-18,沙田,4,第三口孖寶,3/6,35.50
2019-05-18,沙田,4,第一口孖T,"3,11,12/6,7,10","1,754.00"
2019-05-18,沙田,5,獨贏,8,27.50
2019-05-18,沙田,5,位置,8,14.50
2019-05-18,沙田,5,連贏,"8,9",238.50
