date,venue,race_no,pool,combination,dividend_hkd
2019-03-17,沙田,1,獨贏,2,21.00
2019-03-17,沙田,1,位置,2,11.00
2019-03-17,沙田,1,位置,7,55.00
2019-03-17,沙田,1,位置,12,129.00
2019-03-17,沙田,1,連贏,"2,7",324.50
2019-03-17,沙田,1,位置Q,"2,7",120.00
2019-03-17,沙田,1,位置Q,"2,12",243.50
2019-03-17,沙田,1,位置Q,"7,12","1,433.00"
2019-03-17,沙田,1,3揀1（組合獨贏）,A1,18.50
2019-03-17,沙田,1,3揀1（組合獨贏）,A2,未能勝出
2019-03-17,沙田,1,3揀1（組合獨贏）,A3,未能勝出
2019-03-17,沙田,1,三重彩,"2,7,12","10,668.00"
2019-03-17,沙田,1,單T,"2,7,12","4,699.00"
2019-03-17,沙田,1,四連環,"2,7,12,13","8,285.00"
2019-03-17,沙田,1,四重彩,"2,7,12,13","105,165.00"
2019-03-17,沙田,2,獨贏,4,48.50
2019-03-17,沙田,2,位置,4,20.00
2019-03-17,沙田,2,位置,3,28.50
2019-03-17,沙田,2,位置,12,30.00
2019-03-17,沙田,2,連贏,"3,4",253.00
2019-03-17,沙田,2,位置Q,"3,4",85.00
2019-03-17,沙田,2,位置Q,"4,12",79.50
2019-03-17,沙田,2,位置Q,"3,12",129.00
2019-03-17,沙田,2,3揀1（組合獨贏）,A1,21.00
2019-03-17,沙田,2,3揀1（組合獨贏）,A2,未能勝出
2019-03-17,沙田,2,3揀1（組合獨贏）,A3,未能勝出
2019-03-17,沙田,2,三重彩,"4,3,12","2,531.00"
2019-03-17,沙田,2,單T,"3,4,12",604.00
2019-03-17,沙田,2,四連環,"3,4,6,12","3,316.00"
2019-03-17,沙田,2,四重彩,"4,3,12,6","39,085.00"
2019-03-17,沙田,2,第一口孖寶,"2,11/4",74.00
2019-03-17,沙田,2,第一口孖寶,"2,11/3",48.00
2019-03-17,沙田,3,獨贏,1,64.50
2019-03-17,沙田,3,位置,1,19.50
2019-03-17,沙田,3,位置,4,12.50
2019-03-17,沙田,3,位置,7,34.50
2019-03-17,沙田,3,連贏,"1,4",93.50
2019-03-17,沙田,3,位置Q,"1,4",35.00
2019-03-17,沙田,3,位置Q,"1,7",136.00
2019-03-17,沙田,3,位置Q,"4,7",55.00
2019-03-17,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2019-03-17,沙田,3,3揀1（組合獨贏）,A2,28.50
2019-03-17,沙田,3,3揀1（組合獨贏）,A3,未能勝出
2019-03-17,沙田,3,三重彩,"1,4,7","1,954.00"
2019-03-17,沙田,3,單T,"1,4,7",349.00
2019-03-17,沙田,3,四連環,"1,4,7,12",596.00
2019-03-17,沙田,3,四重彩,"1,4,7,12","15,032.00"
2019-03-17,沙田,3,第二口孖寶,4/1,179.50
2019-03-17,沙田,3,第二口孖寶,4/4,22.00
2019-03-17,沙田,4,獨贏,2,38.50
2019-03-17,沙田,4,位置,2,16.50
2019-03-17,沙田,4,位置,14,17.50
2019-03-17,沙田,4,位置,1,44.00
2019-03-17,沙田,4,連贏,"2,14",120.50
2019-03-17,沙田,4,位置Q,"2,14",50.50
2019-03-17,沙田,4,位置Q,"1,2",104.50
2019-03-17,沙田,4,位置Q,"1,14",111.00
2019-03-17,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2019-03-17,沙田,4,3揀1（組合獨贏）,A2,21.50
2019-03-17,沙田,4,3揀1（組合獨贏）,A3,未能勝出
2019-03-17,沙田,4,三重彩,"2,14,1","2,390.00"
2019-03-17,沙田,4,單T,"1,2,14",592.00
2019-03-17,沙田,4,四連環,"1,2,9,14","1,287.00"
2019-03-17,沙田,4,四重彩,"2,14,1,9","22,334.00"
2019-03-17,沙田,4,第三口孖寶,1/2,241.50
2019-03-17,沙田,4,第三口孖寶,1/14,54.50
2019-03-17,沙田,4,第一口孖T,"1,4,7/1,2,14","28,943.00"
2019-03-17,沙田,5,獨贏,6,63.50
2019-03-17,沙田,5,位置,6,19.50
2019-03-17,沙田,5,位置,1,19.50
2019-03-17,沙田,5,位置,12,18.00
2019-03-17,沙田,5,連贏,"1,6",115.50
2019-03-17,沙田,5,位置Q,"1,6",46.50
2019-03-17,沙田,5,位置Q,"6,12",62.50
2019-03-17,沙田,5,位置Q,"1,12",61.50
2019-03-17,沙田,5,3揀1（組合獨贏）,A1,25.50
2019-03-17,沙田,5,3揀1（組合獨贏）,A2,未能勝出
2019-03-17,沙田,5,3揀1（組合獨贏）,A3,未能勝出
2019-03-17,沙田,5,三重彩,"6,1,12","1,263.00"
2019-03-17,沙田,5,單T,"1,6,12",236.00
2019-03-17,沙田,5,四連環,"1,4,6,12",395.00
2019-03-17,沙田,5,四重彩,"6,1,12,4","7,920.00"
2019-03-17,沙田,5,第四口孖寶,2/6,180.00
2019-03-17,沙田,5,第四口孖寶,2/1,33.00
2019-03-17,沙田,6,獨贏,2,70.50
2019-03-17,沙田,6,位置,2,23.50
2019-03-17,沙田,6,位置,3,28.00
2019-03-17,沙田,6,位置,14,16.00
2019-03-17,沙田,6,連贏,"2,3",183.00
2019-03-17,沙田,6,位置Q,"2,3",75.00
2019-03-17,沙田,6,位置Q,"2,14",68.00
