date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2019-07-10,跑馬地,1,1,4,寶山鷹 (C248),0:57.08,N,2,12.52,3/4,2,21.53,1-1/2,1,23.03,,,,,,,,,
2019-07-10,跑馬地,1,2,2,自由喜 (B359),0:57.33,N,1,12.48,3/4,1,21.45,1-1/2,2,23.40,,,,,,,,,
2019-07-10,跑馬地,1,3,1,阿凡達 (V123),0:57.38,1/2,3,12.56,1-3/4,3,21.65,1-3/4,3,23.17,,,,,,,,,
2019-07-10,跑馬地,1,4,5,晨曦飛馬 (C351),0:57.60,2,7,12.80,3,6,21.61,3-1/4,4,23.19,,,,,,,,,
2019-07-10,跑馬地,1,5,9,勁飛聖 (T361),0:57.68,1-3/4,6,12.76,4,8,21.81,3-3/4,5,23.11,,,,,,,,,
2019-07-10,跑馬地,1,6,12,紅磚勇士 (C304),0:57.87,4,11,13.12,5-1/2,11,21.69,5,6,23.06,,,,,,,,,
2019-07-10,跑馬地,1,7,3,發財寶 (B220),0:57.95,3-1/4,10,13.00,5-1/4,10,21.77,5-1/2,7,23.18,,,,,,,,,
2019-07-10,跑馬地,1,8,8,靚跑得 (A213),0:58.07,1-1/2,4,12.72,2-1/4,4,21.57,6-1/4,8,23.78,,,,,,,,,
2019-07-10,跑馬地,1,9,10,八進 (B263),0:58.24,2-1/2,9,12.88,4,9,21.69,7-1/4,9,23.67,,,,,,,,,
2019-07-10,跑馬地,1,10,6,馬友寶寶 (C085),0:58.44,5-3/4,12,13.40,7-1/4,12,21.69,8-1/2,10,23.35,,,,,,,,,
2019-07-10,跑馬地,1,11,11,喜勁驥 (C006),0:58.57,2-1/4,8,12.84,2-1/2,5,21.49,9-1/4,11,24.24,,,,,,,,,
2019-07-10,跑馬地,1,12,7,美麗寶駒 (C221),0:59.31,1-1/2,5,12.72,3-1/4,7,21.73,14,12,24.86,,,,,,,,,
2019-07-10,跑馬地,2,1,4,事必獲利 (T002),1:40.73,4,5,27.96,2-1/4,4,24.56,2,4,24.51,2-1/4,1,23.70,,,,,,
2019-07-10,跑馬地,2,2,6,快樂魔王 (A197),1:41.09,7,8,28.44,4-3/4,7,24.48,3-1/4,5,24.31,2-1/4,2,23.86,,,,,,
2019-07-10,跑馬地,2,3,1,金津輝煌 (V400),1:41.15,5-1/2,7,28.20,4-3/4,8,24.72,5-3/4,9,24.71,2-1/2,3,23.52,,,,,,
2019-07-10,跑馬地,2,4,2,中華壹號 (T207),1:41.18,8-3/4,10,28.72,6,10,24.40,4-3/4,7,24.35,2-3/4,4,23.71,,,,,,
2019-07-10,跑馬地,2,5,7,威震天 (V119),1:41.70,1,1,27.32,1,1,24.84,1-1/4,1,24.55,6,5,24.99,,,,,,
2019-07-10,跑馬地,2,6,11,陽明賞賞 (B297),1:41.83,5-1/2,6,28.20,3-3/4,6,24.56,4-1/4,6,24.63,6-3/4,6,24.44,,,,,,
2019-07-10,跑馬地,2,7,8,上旺財上 (A285),1:41.91,1,2,27.48,1,2,24.84,1-1/4,2,24.59,7-1/2,7,25.00,,,,,,
2019-07-10,跑馬地,2,8,3,帝豪寶駒 (C035),1:41.95,7-1/4,9,28.48,5-1/2,9,24.56,7,10,24.79,7-1/2,8,24.12,,,,,,
2019-07-10,跑馬地,2,9,9,葵涌老友 (A012),1:41.96,10-3/4,11,29.04,7-3/4,11,24.36,7-1/2,11,24.51,7-3/4,9,24.05,,,,,,
2019-07-10,跑馬地,2,10,10,駿驫 (V319),1:42.25,1-3/4,3,27.60,1-3/4,3,24.84,1-3/4,3,24.55,9-1/2,10,25.26,,,,,,
2019-07-10,跑馬地,2,11,5,聚歡笑 (T282),1:43.03,3-1/2,4,27.88,3-1/2,5,24.84,5-1/4,8,24.83,14-1/2,11,25.48,,,,,,
2019-07-10,跑馬地,3,1,8,雷電寶 (B259),1:10.18,1,3,23.84,1-1/2,4,22.72,N,1,23.62,,,,,,,,,
2019-07-10,跑馬地,3,4,11,萬事欣 (T129),1:10.29,1/2,2,23.76,N,2,22.60,1/2,4,23.93,,,,,,,,,
2019-07-10,跑馬地,3,5,4,精算八方 (A221),1:10.45,1-3/4,5,23.96,1-3/4,5,22.64,1-3/4,5,23.85,,,,,,,,,
2019-07-10,跑馬地,3,6,9,君子精神 (V274),1:10.56,7,11,24.80,6,10,22.48,2-1/2,6,23.28,,,,,,,,,
2019-07-10,跑馬地,3,7,12,善傳千里 (A121),1:10.59,6-3/4,10,24.76,5-1/4,8,22.40,2-1/2,7,23.43,,,,,,,,,
2019-07-10,跑馬地,3,8,7,理想回報 (A305),1:10.72,4-1/4,7,24.36,4-1/4,7,22.64,3-1/2,8,23.72,,,,,,,,,
2019-07-10,跑馬地,3,9,3,傳奇 (V357),1:10.90,7-1/4,12,24.84,6-3/4,11,22.56,4-1/2,9,23.50,,,,,,,,,
2019-07-10,跑馬地,3,10,6,新威龍 (V412),1:11.64,1-1/4,4,23.88,1-1/2,3,22.68,9-1/4,10,25.08,,,,,,,,,
2019-07-10,跑馬地,3,11,5,金銀城 (C279),1:11.69,5-3/4,9,24.60,8,12,23.00,9-1/2,11,24.09,,,,,,,,,
2019-07-10,跑馬地,3,12,10,齊齊上 (B037),1:12.09,4-3/4,8,24.44,5-1/4,9,22.72,12,12,24.93,,,,,,,,,
2019-07-10,跑馬地,4,1,7,藍海策略 (A411),1:40.76,2-1/2,4,27.92,1-3/4,3,24.48,3-3/4,5,24.58,N,1,23.78,,,,,,
2019-07-10,跑馬地,4,2,6,悅目星光 (A137),1:40.82,1-1/2,3,27.76,1-3/4,4,24.64,2-1/2,1,23.98,N,2,24.44,,,,,,
2019-07-10,跑馬地,4,3,2,好運 (B376),1:40.94,4,5,28.16,3-1/4,5,24.48,2-3/4,3,24.18,1-1/4,3,24.12,,,,,,
2019-07-10,跑馬地,4,4,5,永益善 (B003),1:41.15,4-3/4,6,28.28,3-1/2,6,24.40,4-3/4,7,24.46,2-1/2,4,24.01,,,,,,
2019-07-10,跑馬地,4,5,8,常拼常勝 (V037),1:41.20,8-1/2,11,28.88,6-1/4,10,24.24,6-1/4,10,24.26,2-3/4,5,23.82,,,,,,
2019-07-10,跑馬地,4,6,9,夢幻戰士 (C280),1:41.42,7,8,28.64,5,8,24.28,5-1/2,9,24.34,4,6,24.16,,,,,,
2019-07-10,跑馬地,4,7,11,神速寶 (A087),1:41.51,7,9,28.64,5,9,24.28,3-1/2,4,24.02,4-3/4,7,24.57,,,,,,
2019-07-10,跑馬地,4,8,4,爪皇烈焰 (T353),1:41.85,8-1/2,10,28.88,6-1/2,11,24.28,6-1/2,11,24.26,6-3/4,8,24.43,,,,,,
2019-07-10,跑馬地,4,9,10,幸運飛駒 (A092),1:42.10,3/4,2,27.64,N,2,24.52,2-1/2,2,24.62,8-1/2,9,25.32,,,,,,
2019-07-10,跑馬地,4,10,3,正本開心 (C227),1:42.28,5-3/4,7,28.44,4-1/2,7,24.40,5-1/4,8,24.38,9-1/2,10,25.06,,,,,,
