date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2019-01-16,跑馬地,1,1,4,文武傳奇 (B137),2:17.92,1-3/4,3,14.90,3-1/2,5,25.27,3-3/4,4,25.33,3-1/4,4,24.90,1-1/2,4,24.40,HD,1,23.12
2019-01-16,跑馬地,1,2,5,蒜頭爺爺 (V039),2:17.96,3/4,2,14.74,1-3/4,3,25.15,2,2,25.33,1-1/2,2,24.90,N,2,24.48,HD,2,23.36
2019-01-16,跑馬地,1,3,6,其樂無窮 (S147),2:17.97,5,7,15.42,5,6,24.99,5-3/4,7,25.41,4-3/4,7,24.82,3-1/4,7,24.44,N,3,22.89
2019-01-16,跑馬地,1,4,3,觀自在 (S015),2:18.11,3/4,1,14.62,1,2,25.15,2-1/4,3,25.49,2,3,24.94,1-1/4,3,24.56,1-1/4,4,23.35
2019-01-16,跑馬地,1,5,2,開心日子 (A333),2:18.21,2-1/4,4,14.98,3-1/4,4,25.15,4-1/4,5,25.45,3-1/2,5,24.86,2,5,24.44,1-3/4,5,23.33
2019-01-16,跑馬地,1,6,7,管之星 (B006),2:18.80,3,5,15.10,1,1,24.51,2,1,25.29,1-1/2,1,24.98,N,1,24.68,5-1/2,6,24.24
2019-01-16,跑馬地,1,7,1,型酒杯 (A160),2:18.84,3-3/4,6,15.22,5,7,25.19,5-3/4,6,25.41,4-1/2,6,24.78,3,6,24.44,5-3/4,7,23.80
2019-01-16,跑馬地,2,1,4,金剛秀 (T436),0:57.88,2-3/4,9,13.20,4-1/4,7,22.16,HD,1,22.52,,,,,,,,,
2019-01-16,跑馬地,2,2,10,吉利馬王 (V305),0:57.91,1/2,2,12.84,SH,2,21.84,HD,2,23.23,,,,,,,,,
2019-01-16,跑馬地,2,3,5,創意寶 (S185),0:57.99,1-1/4,4,12.96,2,4,22.04,3/4,3,22.99,,,,,,,,,
2019-01-16,跑馬地,2,4,3,帝聖寶貝 (A059),0:58.17,1/2,3,12.84,1-1/4,3,22.04,1-3/4,4,23.29,,,,,,,,,
2019-01-16,跑馬地,2,5,6,幸運大兄 (A423),0:58.24,2-1/4,7,13.12,4-1/2,8,22.28,2-1/4,5,22.84,,,,,,,,,
2019-01-16,跑馬地,2,6,9,欖球鑽石 (S432),0:58.31,1/2,1,12.76,SH,1,21.92,2-3/4,6,23.63,,,,,,,,,
2019-01-16,跑馬地,2,7,1,勁皇子 (V143),0:58.46,2-1/2,8,13.16,2-3/4,5,21.96,3-1/2,7,23.34,,,,,,,,,
2019-01-16,跑馬地,2,8,8,必定掂 (A107),0:58.46,2,5,13.08,3-1/4,6,22.12,3-1/2,8,23.26,,,,,,,,,
2019-01-16,跑馬地,2,9,7,勝利新星 (B133),0:58.56,3-3/4,10,13.36,6,10,22.28,4-1/4,9,22.92,,,,,,,,,
2019-01-16,跑馬地,2,10,11,戥您開心 (A255),0:58.68,2-1/4,6,13.12,6,9,22.52,5,10,23.04,,,,,,,,,
2019-01-16,跑馬地,2,11,2,好友營 (A369),0:58.94,4-1/2,11,13.48,8,11,22.48,6-1/2,11,22.98,,,,,,,,,
2019-01-16,跑馬地,3,1,8,八太子 (A426),1:40.29,2-1/2,5,28.84,2,4,23.62,2,3,23.85,1,1,23.98,,,,,,
2019-01-16,跑馬地,3,2,7,太聰明 (A366),1:40.46,5-1/2,11,29.32,5-1/4,10,23.66,5,7,23.81,1,2,23.67,,,,,,
2019-01-16,跑馬地,3,3,9,埼豐 (A083),1:40.59,3/4,1,28.44,1/2,1,23.70,3/4,1,23.85,1-3/4,3,24.60,,,,,,
2019-01-16,跑馬地,3,4,4,自然君子 (C089),1:40.69,1-1/2,3,28.68,2-1/4,5,23.82,3,4,23.97,2-1/2,4,24.22,,,,,,
2019-01-16,跑馬地,3,5,6,歐洲之星 (T336),1:40.86,3/4,2,28.56,1/2,2,23.66,3/4,2,23.89,3-1/2,5,24.75,,,,,,
2019-01-16,跑馬地,3,6,1,榮冠大道 (V378),1:41.48,4,9,29.08,4,9,23.70,3-1/2,5,23.77,7-1/2,6,24.93,,,,,,
2019-01-16,跑馬地,3,7,3,天外天 (B435),1:41.67,3-1/4,7,28.96,4,8,23.82,6-3/4,11,24.29,8-1/2,7,24.60,,,,,,
2019-01-16,跑馬地,3,8,10,真一哥 (B382),1:41.83,5-1/4,10,29.28,6-1/4,11,23.86,6-3/4,10,23.93,9-1/2,8,24.76,,,,,,
2019-01-16,跑馬地,3,9,2,舉世無雙 (A310),1:42.59,3-1/2,8,29.00,4,7,23.78,5,8,24.01,14-1/4,9,25.80,,,,,,
2019-01-16,跑馬地,3,10,5,中華主將 (B298),1:42.96,1-3/4,4,28.72,2-1/2,6,23.82,5-1/4,9,24.29,16-3/4,10,26.13,,,,,,
2019-01-16,跑馬地,3,11,11,印印腳 (A277),1:43.78,2-1/2,6,28.84,1,3,23.46,4,6,24.33,21-3/4,11,27.15,,,,,,
2019-01-16,跑馬地,4,1,6,常拼常勝 (V037),1:40.41,3,5,28.17,3-3/4,5,23.93,3,7,24.72,SH,1,23.59,,,,,,
2019-01-16,跑馬地,4,2,1,好友益 (T265),1:40.42,6-3/4,8,28.77,6-1/2,8,23.77,3-3/4,8,24.40,SH,2,23.48,,,,,,
2019-01-16,跑馬地,4,3,9,自由飛翔 (T292),1:40.90,7,10,28.81,9-1/2,11,24.21,4,9,23.96,3,3,23.92,,,,,,
