date,venue,race_no,pool,combination,dividend_hkd
2019-11-13,跑馬地,1,獨贏,-,退款
2019-11-13,跑馬地,1,位置,-,退款
2019-11-13,跑馬地,1,連贏,-,退款
2019-11-13,跑馬地,1,位置Q,-,退款
2019-11-13,跑馬地,1,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,1,三重彩,-,退款
2019-11-13,跑馬地,1,單T,-,退款
2019-11-13,跑馬地,1,四連環,-,退款
2019-11-13,跑馬地,1,四重彩,-,退款
2019-11-13,跑馬地,2,獨贏,-,退款
2019-11-13,跑馬地,2,位置,-,退款
2019-11-13,跑馬地,2,連贏,-,退款
2019-11-13,跑馬地,2,位置Q,-,退款
2019-11-13,跑馬地,2,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,2,三重彩,-,退款
2019-11-13,跑馬地,2,單T,-,退款
2019-11-13,跑馬地,2,四連環,-,退款
2019-11-13,跑馬地,2,四重彩,-,退款
2019-11-13,跑馬地,2,第一口孖寶,-,退款
2019-11-13,跑馬地,3,獨贏,-,退款
2019-11-13,跑馬地,3,位置,-,退款
2019-11-13,跑馬地,3,連贏,-,退款
2019-11-13,跑馬地,3,位置Q,-,退款
2019-11-13,跑馬地,3,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,3,三重彩,-,退款
2019-11-13,跑馬地,3,單T,-,退款
2019-11-13,跑馬地,3,四連環,-,退款
2019-11-13,跑馬地,3,四重彩,-,退款
2019-11-13,跑馬地,3,第二口孖寶,-,退款
2019-11-13,跑馬地,4,獨贏,-,退款
2019-11-13,跑馬地,4,位置,-,退款
2019-11-13,跑馬地,4,連贏,-,退款
2019-11-13,跑馬地,4,位置Q,-,退款
2019-11-13,跑馬地,4,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,4,三重彩,-,退款
2019-11-13,跑馬地,4,單T,-,退款
2019-11-13,跑馬地,4,四連環,-,退款
2019-11-13,跑馬地,4,四重彩,-,退款
2019-11-13,跑馬地,4,第三口孖寶,-,退款
2019-11-13,跑馬地,5,獨贏,-,退款
2019-11-13,跑馬地,5,位置,-,退款
2019-11-13,跑馬地,5,連贏,-,退款
2019-11-13,跑馬地,5,位置Q,-,退款
2019-11-13,跑馬地,5,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,5,三重彩,-,退款
2019-11-13,跑馬地,5,單T,-,退款
2019-11-13,跑馬地,5,四連環,-,退款
2019-11-13,跑馬地,5,四重彩,-,退款
2019-11-13,跑馬地,5,第四口孖寶,-,退款
2019-11-13,跑馬地,5,第一口孖T,-,退款
2019-11-13,跑馬地,6,獨贏,-,退款
2019-11-13,跑馬地,6,位置,-,退款
2019-11-13,跑馬地,6,連贏,-,退款
2019-11-13,跑馬地,6,位置Q,-,退款
2019-11-13,跑馬地,6,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,6,三重彩,-,退款
2019-11-13,跑馬地,6,單T,-,退款
2019-11-13,跑馬地,6,四連環,-,退款
2019-11-13,跑馬地,6,四重彩,-,退款
2019-11-13,跑馬地,6,第五口孖寶,-,退款
2019-11-13,跑馬地,7,獨贏,-,退款
2019-11-13,跑馬地,7,位置,-,退款
2019-11-13,跑馬地,7,連贏,-,退款
2019-11-13,跑馬地,7,位置Q,-,退款
2019-11-13,跑馬地,7,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,7,三重彩,-,退款
2019-11-13,跑馬地,7,單T,-,退款
2019-11-13,跑馬地,7,四連環,-,退款
2019-11-13,跑馬地,7,四重彩,-,退款
2019-11-13,跑馬地,7,第六口孖寶,-,退款
2019-11-13,跑馬地,7,三T,-,退款
2019-11-13,跑馬地,8,獨贏,-,退款
2019-11-13,跑馬地,8,位置,-,退款
2019-11-13,跑馬地,8,連贏,-,退款
2019-11-13,跑馬地,8,位置Q,-,退款
2019-11-13,跑馬地,8,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,8,三重彩,-,退款
2019-11-13,跑馬地,8,單T,-,退款
2019-11-13,跑馬地,8,四連環,-,退款
2019-11-13,跑馬地,8,四重彩,-,退款
2019-11-13,跑馬地,8,第七口孖寶,-,退款
2019-11-13,跑馬地,8,第二口孖T,-,退款
2019-11-13,跑馬地,9,獨贏,-,退款
2019-11-13,跑馬地,9,位置,-,退款
2019-11-13,跑馬地,9,連贏,-,退款
2019-11-13,跑馬地,9,位置Q,-,退款
2019-11-13,跑馬地,9,3揀1（組合獨贏）,A1,退款
2019-11-13,跑馬地,9,三重彩,-,退款
2019-11-13,跑馬地,9,單T,-,退款
2019-11-13,跑馬地,9,四連環,-,退款
2019-11-13,跑馬地,9,四重彩,-,退款
2019-11-13,跑馬地,9,第八口孖寶,-,退款
2019-11-13,跑馬地,9,三寶,-,退款
2019-11-13,跑馬地,9,六環彩,-,退款
2019-11-13,跑馬地,9,騎師王 1,-,退款
