date,venue,race_no,pool,combination,dividend_hkd
2019-12-18,跑馬地,1,獨贏,4,28.00
2019-12-18,跑馬地,1,位置,4,14.00
2019-12-18,跑馬地,1,連贏,"4,9",383.50
2019-12-18,跑馬地,1,位置Q,"4,9",122.50
2019-12-18,跑馬地,1,3揀1（組合獨贏）,A1,15.50
2019-12-18,跑馬地,1,三重彩,"4,9,5","4,980.00"
2019-12-18,跑馬地,1,單T,"4,5,9","1,305.00"
2019-12-18,跑馬地,1,四連環,"4,5,9,12","8,260.00"
2019-12-18,跑馬地,1,四重彩,"4,9,5,12","86,020.00"
2019-12-18,跑馬地,2,獨贏,1,44.50
2019-12-18,跑馬地,2,位置,1,17.50
2019-12-18,跑馬地,2,連贏,"1,9",111.00
2019-12-18,跑馬地,2,位置Q,"1,9",45.00
2019-12-18,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2019-12-18,跑馬地,2,三重彩,"1,9,10",669.00
2019-12-18,跑馬地,2,單T,"1,9,10",117.00
2019-12-18,跑馬地,2,四連環,"1,8,9,10",268.00
2019-12-18,跑馬地,2,四重彩,"1,9,10,8","5,628.00"
2019-12-18,跑馬地,2,第一口孖寶,4/1,198.00
2019-12-18,跑馬地,3,獨贏,11,470.00
2019-12-18,跑馬地,3,位置,11,113.00
2019-12-18,跑馬地,3,連贏,"6,11","1,682.00"
2019-12-18,跑馬地,3,位置Q,"6,11",435.50
2019-12-18,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2019-12-18,跑馬地,3,三重彩,"11,6,2","21,169.00"
2019-12-18,跑馬地,3,單T,"2,6,11","1,720.00"
2019-12-18,跑馬地,3,四連環,"2,5,6,11","6,653.00"
2019-12-18,跑馬地,3,四重彩,"11,6,2,5","266,587.00"
2019-12-18,跑馬地,3,第二口孖寶,1/11,"2,852.50"
2019-12-18,跑馬地,4,獨贏,9,74.00
2019-12-18,跑馬地,4,位置,9,24.00
2019-12-18,跑馬地,4,連贏,"1,9",294.50
2019-12-18,跑馬地,4,位置Q,"1,9",99.50
2019-12-18,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2019-12-18,跑馬地,4,三重彩,"9,1,12","11,033.00"
2019-12-18,跑馬地,4,單T,"1,9,12","2,547.00"
2019-12-18,跑馬地,4,四連環,"1,4,9,12","1,682.00"
2019-12-18,跑馬地,4,四重彩,"9,1,12,4","41,852.00"
2019-12-18,跑馬地,4,第三口孖寶,11/9,"3,961.50"
2019-12-18,跑馬地,5,獨贏,5,34.00
2019-12-18,跑馬地,5,位置,5,15.00
2019-12-18,跑馬地,5,連贏,"5,10",84.00
2019-12-18,跑馬地,5,位置Q,"5,10",36.00
2019-12-18,跑馬地,5,3揀1（組合獨贏）,A1,17.00
2019-12-18,跑馬地,5,三重彩,"5,10,2","1,102.00"
2019-12-18,跑馬地,5,單T,"2,5,10",252.00
2019-12-18,跑馬地,5,四連環,"2,5,10,11","2,097.00"
2019-12-18,跑馬地,5,四重彩,"5,10,2,11","22,374.00"
2019-12-18,跑馬地,5,第四口孖寶,9/5,266.00
2019-12-18,跑馬地,5,第一口孖T,"1,9,12/2,5,10","387,111.00"
2019-12-18,跑馬地,6,獨贏,10,154.50
2019-12-18,跑馬地,6,位置,10,34.00
2019-12-18,跑馬地,6,連贏,"1,10",925.00
2019-12-18,跑馬地,6,位置Q,"1,10",186.00
2019-12-18,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2019-12-18,跑馬地,6,三重彩,"10,1,7","7,935.00"
2019-12-18,跑馬地,6,單T,"1,7,10","1,110.00"
2019-12-18,跑馬地,6,四連環,"1,3,7,10",332.00
2019-12-18,跑馬地,6,四重彩,"10,1,7,3","20,368.00"
2019-12-18,跑馬地,6,第五口孖寶,5/10,579.00
2019-12-18,跑馬地,7,獨贏,10,58.50
2019-12-18,跑馬地,7,位置,10,20.50
2019-12-18,跑馬地,7,連贏,"4,10",141.50
2019-12-18,跑馬地,7,位置Q,"4,10",50.50
2019-12-18,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2019-12-18,跑馬地,7,三重彩,"10,4,12","6,597.00"
2019-12-18,跑馬地,7,單T,"4,10,12","1,174.00"
2019-12-18,跑馬地,7,四連環,"3,4,10,12","2,435.00"
2019-12-18,跑馬地,7,四重彩,"10,4,12,3","38,205.00"
2019-12-18,跑馬地,7,第六口孖寶,10/10,672.50
2019-12-18,跑馬地,7,三T,"2,5,10/1,7,10/4,10,12","4,456,428.00"
2019-12-18,跑馬地,7,三T(安慰獎),"2,5,10/1,7,10/任何組合","9,753.00"
2019-12-18,跑馬地,8,獨贏,6,13.00
2019-12-18,跑馬地,8,位置,6,11.50
2019-12-18,跑馬地,8,連贏,"6,12","1,234.00"
2019-12-18,跑馬地,8,位置Q,"6,12",399.50
2019-12-18,跑馬地,8,3揀1（組合獨贏）,A1,13.00
2019-12-18,跑馬地,8,三重彩,"6,12,5","8,878.00"
