date,venue,race_no,pool,combination,dividend_hkd
2019-10-09,跑馬地,1,獨贏,6,47.00
2019-10-09,跑馬地,1,位置,6,15.50
2019-10-09,跑馬地,1,連贏,"6,12",225.00
2019-10-09,跑馬地,1,位置Q,"6,12",66.50
2019-10-09,跑馬地,1,3揀1（組合獨贏）,A1,15.00
2019-10-09,跑馬地,1,三重彩,"6,12,3",856.00
2019-10-09,跑馬地,1,單T,"3,6,12",89.00
2019-10-09,跑馬地,1,四連環,"3,6,11,12",106.00
2019-10-09,跑馬地,1,四重彩,"6,12,3,11","3,160.00"
2019-10-09,跑馬地,2,獨贏,8,27.50
2019-10-09,跑馬地,2,位置,8,13.50
2019-10-09,跑馬地,2,連贏,"8,9",78.50
2019-10-09,跑馬地,2,位置Q,"8,9",29.00
2019-10-09,跑馬地,2,3揀1（組合獨贏）,A1,17.00
2019-10-09,跑馬地,2,三重彩,"8,9,3",454.00
2019-10-09,跑馬地,2,單T,"3,8,9",84.00
2019-10-09,跑馬地,2,四連環,"3,8,9,11",112.00
2019-10-09,跑馬地,2,四重彩,"8,9,3,11","1,778.00"
2019-10-09,跑馬地,2,第一口孖寶,6/8,156.50
2019-10-09,跑馬地,3,獨贏,3,56.50
2019-10-09,跑馬地,3,位置,3,20.50
2019-10-09,跑馬地,3,連贏,"3,9",108.50
2019-10-09,跑馬地,3,位置Q,"3,9",37.50
2019-10-09,跑馬地,3,3揀1（組合獨贏）,A1,20.50
2019-10-09,跑馬地,3,三重彩,"3,9,10","1,495.00"
2019-10-09,跑馬地,3,單T,"3,9,10",300.00
2019-10-09,跑馬地,3,四連環,"3,5,9,10",304.00
2019-10-09,跑馬地,3,四重彩,"3,9,10,5","7,029.00"
2019-10-09,跑馬地,3,第二口孖寶,8/3,133.00
2019-10-09,跑馬地,4,獨贏,8,18.50
2019-10-09,跑馬地,4,位置,8,11.50
2019-10-09,跑馬地,4,連贏,"8,9",60.00
2019-10-09,跑馬地,4,位置Q,"8,9",28.00
2019-10-09,跑馬地,4,3揀1（組合獨贏）,A1,15.50
2019-10-09,跑馬地,4,三重彩,"8,9,5",375.00
2019-10-09,跑馬地,4,單T,"5,8,9",118.00
2019-10-09,跑馬地,4,四連環,"1,5,8,9",102.00
2019-10-09,跑馬地,4,四重彩,"8,9,5,1","1,124.00"
2019-10-09,跑馬地,4,第三口孖寶,"3/8,10",84.00
2019-10-09,跑馬地,5,獨贏,10,60.50
2019-10-09,跑馬地,5,位置,10,20.00
2019-10-09,跑馬地,5,連贏,"9,10",143.00
2019-10-09,跑馬地,5,位置Q,"9,10",51.50
2019-10-09,跑馬地,5,3揀1（組合獨贏）,A1,未能勝出
2019-10-09,跑馬地,5,三重彩,"10,9,3","3,449.00"
2019-10-09,跑馬地,5,單T,"3,9,10",751.00
2019-10-09,跑馬地,5,四連環,"3,9,10,12","12,961.00"
2019-10-09,跑馬地,5,四重彩,"10,9,3,12","150,292.00"
2019-10-09,跑馬地,5,第四口孖寶,"8,10/10",134.00
2019-10-09,跑馬地,5,第一口孖T,"5,8,9,10/3,9,10","8,671.00"
2019-10-09,跑馬地,6,獨贏,4,115.50
2019-10-09,跑馬地,6,位置,4,33.00
2019-10-09,跑馬地,6,連贏,"2,4",219.50
2019-10-09,跑馬地,6,位置Q,"2,4",75.00
2019-10-09,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2019-10-09,跑馬地,6,三重彩,"4,2,3","2,011.00"
2019-10-09,跑馬地,6,單T,"2,3,4",172.00
2019-10-09,跑馬地,6,四連環,"2,3,4,6",309.00
2019-10-09,跑馬地,6,四重彩,"4,2,3,6","10,781.00"
2019-10-09,跑馬地,6,第五口孖寶,10/4,950.00
2019-10-09,跑馬地,7,獨贏,8,292.00
2019-10-09,跑馬地,7,位置,8,74.50
2019-10-09,跑馬地,7,連贏,"7,8","1,753.50"
2019-10-09,跑馬地,7,位置Q,"7,8",449.50
2019-10-09,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2019-10-09,跑馬地,7,三重彩,"8,7,2","37,122.00"
2019-10-09,跑馬地,7,單T,"2,7,8","5,916.00"
2019-10-09,跑馬地,7,四連環,"2,5,7,8","6,953.00"
