horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
J065,019,12,13/09/26,沙田,草地,B,1400,好/快,5,11,26,蘇偉賢,班德禮,6,7.7,121,7 6 8 12,1.22.21,1106,V/TT
J065,817,09,01/07/26,沙田,草地,C,1400,好/快,5,12,29,蘇偉賢,袁幸堯,5-1/2,10,115,6 2 2 9,1.22.37,1115,V/TT
J065,745,06,03/06/26,跑馬地,草地,C,1650,好/快,5,12,31,蘇偉賢,艾兆禮,4-1/4,39,127,6 2 2 6,1.39.53,1108,V/TT
J065,685,06,13/05/26,跑馬地,草地,C+3,1650,好/快,5,11,32,蘇偉賢,艾兆禮,2-1/4,60,129,2 1 1 6,1.40.21,1096,V/TT
J065,554,07,29/03/26,沙田,草地,A+3,1400,好/快,5,4,32,蘇偉賢,奧爾民,5-1/2,9.9,127,5 5 5 7,1.22.29,1110,V/TT
J065,414,08,08/02/26,沙田,草地,C,1400,好,5,1,32,蘇偉賢,艾兆禮,4-3/4,7.3,127,5 3 4 8,1.23.48,1109,V/TT
J065,275,01,20/12/25,沙田,草地,C+3,1400,好,5,12,25,蘇偉賢,艾兆禮,1-3/4,9.4,120,5 5 5 1,1.22.25,1107,V/TT
J065,160,09,09/11/25,沙田,草地,C+3,1600,好,5,10,27,蘇偉賢,艾兆禮,4,23,122,3 1 1 9,1.37.07,1106,V/TT
J065,095,09,15/10/25,跑馬地,草地,A,1650,好/快,5,2,29,蘇偉賢,潘大衛,9-3/4,29,126,5 6 8 9,1.41.29,1092,V/TT
J065,019,08,14/09/25,沙田,草地,B,1400,好/快,5,12,31,蘇偉賢,潘大衛,4-1/4,72,127,5 6 6 8,1.22.11,1078,V/TT
J065,001,12,07/09/25,沙田,草地,A,1200,好,5,1,33,蘇偉賢,潘大衛,5-1/2,14,128,7 8 12,1.10.05,1077,V1/TT
J065,739,12,08/06/25,沙田,草地,C,1400,好/快,5,4,36,蘇偉賢,艾兆禮,4-1/2,14,130,5 5 5 12,1.23.33,1088,TT
J065,563,10,06/04/25,沙田,草地,B+2,1400,好,5,3,37,蘇偉賢,潘頓,4-3/4,4,134,2 4 4 10,1.22.84,1092,TT
J065,506,05,15/03/25,沙田,草地,C+3,1600,好/快,5,3,37,蘇偉賢,艾兆禮,2-1/2,6.1,133,2 3 3 5,1.34.88,1094,TT
J065,427,11,16/02/25,沙田,草地,C+3,1600,好/快,5,12,37,蘇偉賢,班德禮,6-1/2,8.4,132,2 4 5 11,1.35.50,1093,TT
J065,298,02,29/12/24,沙田,草地,B+2,1400,好,5,1,36,蘇偉賢,艾兆禮,1,2.3,131,4 5 4 2,1.22.28,1090,TT
J065,259,01,15/12/24,沙田,草地,C+3,1400,好,5,4,28,蘇偉賢,艾兆禮,2,6.6,123,4 4 3 1,1.21.98,1098,TT
J065,231,04,04/12/24,跑馬地,草地,A,1650,好,5,5,30,蘇偉賢,何澤堯,3-3/4,12,125,3 3 3 4,1.41.39,1092,TT
J065,140,07,30/10/24,跑馬地,草地,C+3,1650,好,5,3,32,蘇偉賢,何澤堯,2-3/4,12,127,7 8 9 7,1.41.09,1105,TT
J065,096,06,13/10/24,沙田,草地,A+3,1400,好/快,5,9,32,蘇偉賢,董明朗,1,26,125,4 5 5 6,1.22.27,1089,TT
J065,066,05,01/10/24,沙田,草地,C+3,1200,好/快,5,9,33,蘇偉賢,何澤堯,3,65,126,5 6 5,1.10.11,1096,B-/TT
