horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C146,411,08,09/02/2022,跑馬地,草地,B,1200,好,3,2,77,高伯新,周俊樂,4-3/4,20,129,7 9 8,1.10.63,1124,CP/TT
C146,319,04,09/01/2022,沙田,草地,C,1000,好,3,4,79,高伯新,潘明輝,4,9.4,131,8 8 4,0.56.96,1122,CP/TT
C146,297,12,29/12/2021,沙田全天候,,,1200,好,3,12,81,高伯新,潘明輝,6-1/2,20,129,10 11 12,1.09.22,1124,CP/TT
C146,189,04,21/11/2021,沙田,草地,B+2,1000,好,2,4,83,高伯新,潘明輝,4,45,119,6 5 4,0.56.07,1119,CP/TT
C146,103,12,17/10/2021,沙田,草地,B+2,1200,好,2,2,85,高伯新,潘明輝,5-1/2,46,116,4 6 12,1.09.76,1105,CP/TT
C146,027,10,12/09/2021,沙田,草地,B,1000,好/快,2,4,86,高伯新,史卓豐,5-3/4,12,123,9 9 10,0.56.63,1099,CP/TT
C146,805,05,04/07/2021,沙田,草地,C+3,1400,好/快,2,10,88,高伯新,彭國年,1-3/4,26,131,2 1 1 5,1.20.84,1111,CP/TT
C146,756,05,13/06/2021,沙田全天候,,,1200,濕慢,2,10,89,高伯新,彭國年,3,25,124,9 7 5,1.09.97,1114,CP/TT
C146,677,03,16/05/2021,沙田,草地,C+3,1000,好/快,2,12,89,高伯新,周俊樂,1-1/2,8.4,119,3 6 3,0.54.91,1102,CP/TT
C146,584,12,11/04/2021,沙田,草地,C,1400,好,2,13,91,高伯新,潘明輝,5-3/4,79,122,13 13 13 12,1.22.15,1097,CP/TT
C146,516,12,17/03/2021,跑馬地,草地,C,1200,好/快,2,8,93,高伯新,史卓豐,5-3/4,22,126,10 10 12,1.09.81,1102,CP/TT
C146,456,05,24/02/2021,跑馬地,草地,C+3,1200,好/快,1,4,95,高伯新,彭國年,3-3/4,31,122,4 4 5,1.09.44,1104,B-/CP2/TT
C146,392,13,31/01/2021,沙田,草地,B+2,1200,好,2,7,96,高伯新,潘明輝,6-3/4,36,131,8 8 13,1.09.49,1105,B/TT
C146,154,10,01/11/2020,沙田,草地,A,1000,好/快,2,10,96,高伯新,周俊樂,4,4.3,123,9 9 10,0.55.91,1110,CP-/B1/TT
C146,071,03,01/10/2020,沙田,草地,B,1000,好,G3,5,96,高伯新,巴度,4-3/4,4.8,114,5 4 3,0.56.56,1093,CP/TT
C146,027,01,13/09/2020,沙田,草地,A+3,1000,好,2,10,91,高伯新,史卓豐,短馬頭位,4.6,128,7 7 1,0.56.04,1103,CP/TT
C146,610,03,26/04/2020,沙田,草地,A,1200,好,2,3,91,高伯新,潘頓,1-3/4,3.5,126,7 7 3,1.08.91,1092,CP/TT
C146,481,04,08/03/2020,沙田,草地,C,1000,好,2,3,89,高伯新,潘明輝,頸位,37,124,12 13 4,0.55.18,1094,CP/TT
C146,407,01,08/02/2020,沙田,草地,C+3,1200,好,2,10,83,高伯新,潘明輝,鼻位,24,111,11 12 1,1.09.02,1087,CP/TT
C146,350,05,19/01/2020,沙田,草地,A+3,1200,好,2,7,84,高伯新,梁家俊,1-3/4,41,117,7 9 5,1.08.83,1086,CP2/TT
C146,236,14,08/12/2019,沙田,草地,A,1600,好,2,2,86,高伯新,李慕華,9,50,123,1 1 1 14,1.35.35,1097,TT
C146,198,06,23/11/2019,沙田,草地,C,1400,好/快,2,3,87,高伯新,沈拿,3-1/2,45,126,2 3 3 6,1.21.59,1091,CP-/H-/TT
C146,113,11,20/10/2019,沙田,草地,A,1400,好/快,2,6,87,高伯新,梁家俊,7-1/4,18,117,11 9 9 11,1.21.46,1087,CP2/H2/TT
C146,077,06,06/10/2019,沙田,草地,B+2,1400,好/黏,2,8,87,高伯新,梁家俊,5,11,123,2 2 2 6,1.21.87,1092,TT
C146,008,01,01/09/2019,沙田,草地,B,1400,好,2,3,82,高伯新,梁家俊,頸位,29,118,3 4 3 1,1.21.34,1086,CP-/TT1
C146,750,12,16/06/2019,沙田,草地,C+3,1600,好/快,2,1,85,高伯新,田泰安,10-1/2,11,123,6 5 5 12,1.34.62,1091,CP1
C146,694,06,26/05/2019,沙田,草地,A,1400,好/黏,2,2,87,高伯新,田泰安,2-3/4,24,121,7 9 8 6,1.22.16,1089,--
C146,504,13,17/03/2019,沙田,草地,A,2000,好,4YO,7,87,高伯新,莫艾誠,8-1/2,236,126,10 10 11 11 13,2.02.66,1081,--
C146,443,02,24/02/2019,沙田,草地,B+2,1600,好,2,4,87,高伯新,田泰安,4-1/4,11,116,2 2 2 2,1.35.23,1087,H-
C146,432,10,17/02/2019,沙田,草地,A+3,1800,好,4YO,2,87,高伯新,蔡明紹,7-1/4,60,126,4 5 7 8 10,1.48.14,1087,H
C146,393,04,02/02/2019,沙田,草地,C,1600,好,2,1,88,高伯新,蔡明紹,2-3/4,21,124,4 4 5 4,1.34.78,1087,H1
C146,262,11,16/12/2018,沙田,草地,C+3,1400,好,2,9,88,高伯新,巴度,11,11,119,11 10 11 11,1.22.90,1107,--
