horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A277,267,03,21/12/2019,沙田,草地,A+3,1200,好,5,9,28,蘇偉賢,史卓豐,2-3/4,12,121,3 3 3,1.10.97,1195,SR/TT
A277,141,01,03/11/2019,沙田,草地,C+3,1200,好/快,5,1,22,蘇偉賢,何澤堯,頸位,4.3,116,3 5 1,1.09.80,1187,SR/TT
A277,078,04,09/10/2019,跑馬地,草地,B,1200,好,5,11,23,蘇偉賢,何澤堯,2-1/2,8.7,116,3 1 4,1.10.92,1189,SR/TT
A277,022,04,11/09/2019,跑馬地,草地,B,1000,好,5,2,23,蘇偉賢,何澤堯,3/4,2.7,116,4 6 4,0.57.93,1179,SR/TT
A277,002,04,01/09/2019,沙田,草地,B,1200,好,5,9,23,蘇偉賢,莫雷拉,3,3.5,116,2 2 4,1.10.49,1176,SR1/TT
A277,686,10,26/05/2019,沙田,草地,A,1400,好/黏,5,10,27,蘇偉賢,蘇狄雄,12-1/2,31,118,2 1 2 10,1.26.02,1207,TT
A277,649,05,11/05/2019,沙田,草地,C,1400,好,5,14,29,蘇偉賢,蘇狄雄,1-3/4,125,119,2 2 2 5,1.23.85,1214,TT
A277,622,11,01/05/2019,跑馬地,草地,C+3,1200,好,5,11,33,蘇偉賢,黃俊,6-1/2,35,122,3 3 11,1.11.04,1214,TT
A277,575,10,14/04/2019,沙田,草地,C,1200,好,5,12,38,蘇偉賢,陳嘉熙,9-1/4,14,123,2 2 10,1.11.46,1223,B-/TT
A277,342,11,16/01/2019,跑馬地,草地,B,1650,好,4,11,41,蘇偉賢,黃皓楠,21-3/4,171,111,6 3 6 11,1.43.78,1182,B/TT
A277,317,13,06/01/2019,沙田,草地,C+3,1400,好,4,13,44,蘇偉賢,黃皓楠,18-3/4,166,115,2 1 2 13,1.25.42,1176,B/TT
A277,287,12,26/12/2018,跑馬地,草地,C+3,1200,好,4,9,47,蘇偉賢,黃皓楠,15-1/2,64,117,6 6 12,1.12.58,1173,B1/TT
A277,193,12,21/11/2018,跑馬地,草地,C+3,1200,好,4,8,49,蘇偉賢,梁家俊,15-1/4,7.2,122,3 5 12,1.12.20,1181,TT
A277,786,12,08/07/2018,沙田,草地,C,1400,好/快,4,4,53,蘇偉賢,賴維銘,8-1/4,63,126,1 1 2 12,1.23.73,1185,TT
A277,735,05,16/06/2018,沙田,草地,C+3,1400,好/快,4,9,55,蘇偉賢,賴維銘,4-3/4,130,128,2 1 1 5,1.22.28,1178,TT
A277,695,09,03/06/2018,沙田,草地,B,1400,好/快,4,4,56,蘇偉賢,柏寶,6-1/2,24,133,4 4 5 9,1.22.75,1179,TT
A277,661,13,20/05/2018,沙田,草地,C+3,1400,好/快,4,9,56,蘇偉賢,莫雷拉,9-1/2,7.3,129,1 3 4 13,1.23.95,1186,TT
A277,596,02,25/04/2018,跑馬地,草地,C,1200,好,4,1,55,蘇偉賢,莫雷拉,3/4,2.8,128,3 3 2,1.10.82,1184,TT
A277,532,02,28/03/2018,跑馬地,草地,C+3,1200,好/快,4,8,55,蘇偉賢,黃皓楠,1-1/4,47,123,2 2 2,1.10.20,1185,TT
A277,485,07,11/03/2018,沙田,草地,C+3,1200,好,4,10,57,蘇偉賢,沈拿,2-3/4,36,130,4 3 7,1.10.20,1204,TT
A277,431,11,18/02/2018,沙田,草地,A,1200,好,4,12,59,蘇偉賢,羅理雅,3-1/2,33,131,11 11 11,1.11.33,1196,TT1
A277,286,11,20/12/2017,跑馬地,草地,C+3,1650,好/快,4,7,60,蘇偉賢,柏寶,10-1/2,19,133,5 8 11 11,1.41.47,1192,--
A277,220,11,26/11/2017,沙田,草地,C,1400,好,4,1,60,蘇偉賢,潘明輝,5-1/2,7.9,126,2 1 2 11,1.23.12,1195,--
A277,175,02,08/11/2017,跑馬地,草地,B,1200,好,4,7,59,蘇偉賢,柏寶,1,6.5,133,3 3 2,1.10.76,1196,--
A277,123,05,18/10/2017,跑馬地,草地,C,1200,好/快,4,3,59,蘇偉賢,柏寶,3,5.9,133,4 4 5,1.11.27,1189,--
A277,769,01,01/07/2017,沙田,草地,A+3,1200,好/快,4,1,52,蘇偉賢,柏寶,1-1/4,3,127,2 2 1,1.10.11,1160,--
