horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
S276,377,05,30/01/2017,沙田,草地,B,1400,好,3,5,65,苗禮德,蔣嘉琦,4,33,116,1 1 1 5,1.22.93,1121,TT
S276,322,01,08/01/2017,沙田,草地,C,1400,好/快,4,2,60,苗禮德,蔣嘉琦,頭位,12,128,2 1 1 1,1.22.32,1132,TT
S276,266,07,14/12/2016,跑馬地,草地,C,1650,好/快,3,9,62,苗禮德,祖格拉,4-1/2,82,115,7 2 2 7,1.40.46,1119,TT
S276,215,04,27/11/2016,沙田,草地,C,1200,好,3,10,64,苗禮德,莫雷拉,2-1/2,7.1,117,4 3 4,1.09.85,1110,TT
S276,119,07,19/10/2016,跑馬地,草地,C,1200,好,3,6,67,苗禮德,蔣嘉琦,6-1/4,14,113,10 10 7,1.11.38,1087,TT
S276,110,14,16/10/2016,沙田,草地,C,1400,好/快,3,4,67,苗禮德,寶遜,9-1/4,70,123,5 6 6 14,1.23.43,1097,TT
S276,092,12,08/10/2016,沙田,草地,B+2,1200,好/快,3,4,68,苗禮德,何澤堯,6-1/4,44,120,8 10 12,1.09.98,1104,TT
S276,017,12,07/09/2016,跑馬地,草地,B,1200,好/黏,3,5,68,苗禮德,田泰安,7-1/2,12,126,12 10 12,1.11.89,1098,TT
S276,782,03,10/07/2016,沙田,草地,B+2,1200,好/快,3,8,67,苗禮德,田泰安,1-1/2,47,120,6 6 3,1.08.62,1090,TT
S276,773,06,06/07/2016,跑馬地,草地,A,1200,好,3,9,67,苗禮德,蔡明紹,2,13,124,9 9 6,1.10.35,1114,TT
S276,722,01,15/06/2016,跑馬地,草地,B,1200,好/快,3,6,61,苗禮德,蔡明紹,3/4,17,114,6 6 1,1.10.03,1110,TT
S276,667,11,22/05/2016,沙田,草地,A,1400,好/快,3,2,63,苗禮德,黎海榮,5-3/4,153,116,5 7 7 11,1.22.47,1112,TT
S276,610,08,01/05/2016,沙田,草地,B,1400,好,3,9,65,苗禮德,田泰安,3-3/4,50,119,1 1 1 8,1.22.85,1122,TT
S276,524,09,31/03/2016,跑馬地,草地,C+3,1650,好,3,3,67,苗禮德,郭能,5-1/2,8.3,121,2 3 3 9,1.40.61,1125,TT
S276,444,13,28/02/2016,沙田,草地,B,1400,好,3,10,69,苗禮德,雷景勳,9-1/2,33,122,14 10 7 13,1.23.57,1136,TT
S276,374,05,03/02/2016,跑馬地,草地,A,1650,好,3,5,70,苗禮德,田泰安,1-1/4,18,125,1 1 1 5,1.41.53,1136,TT
S276,222,07,02/12/2015,跑馬地,草地,C+3,1200,好,3,8,72,苗禮德,霍勵賢,3-1/4,27,125,7 6 7,1.11.34,1141,TT1
S276,159,13,08/11/2015,沙田,草地,C+3,1400,好,3,6,73,苗禮德,田泰安,9-3/4,28,126,3 5 5 13,1.24.12,1130,E-
S276,054,12,23/09/2015,跑馬地,草地,C,1200,好,3,6,73,苗禮德,蔡明紹,10-3/4,43,128,2 2 12,1.11.90,1120,E
S276,679,12,07/06/2015,沙田,草地,A+3,1400,好/快,3,6,73,苗禮德,羅理雅,17,7.2,128,3 5 5 12,1.24.08,1125,E
S276,552,11,19/04/2015,沙田,草地,C+3,1400,好/快,3,13,73,苗禮德,郭能,6-3/4,6.7,128,4 1 2 11,1.23.30,1124,E
S276,501,01,29/03/2015,沙田,草地,A+3,1400,好,3,9,66,苗禮德,郭能,1-1/2,20,123,1 3 2 1,1.22.18,1126,XB-/E
S276,418,04,25/02/2015,跑馬地,草地,C,1650,好,3,3,67,苗禮德,田泰安,2-1/4,7.5,120,1 1 1 4,1.40.74,1139,E/XB
S276,317,08,14/01/2015,跑馬地,草地,B,1200,好,3,4,69,苗禮德,杜滿萊,3-3/4,11,122,6 4 8,1.11.02,1135,E/XB
S276,185,13,23/11/2014,沙田,草地,B+2,1400,好/快,3,4,69,苗禮德,杜滿萊,10,13,122,2 2 2 13,1.23.06,1131,E/XB
S276,128,02,29/10/2014,跑馬地,草地,C,1200,好,3,3,65,苗禮德,郭能,頸位,13,120,2 2 2,1.10.05,1137,XB/E1
S276,692,05,08/06/2014,沙田,草地,B+2,1400,好/快,3,6,66,苗禮德,田泰安,4-3/4,14,119,1 2 2 5,1.23.01,1161,XB1
