horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
B407,659,09,08/05/2021,沙田全天候,,,1650,好,3,7,65,蔡約翰,賀銘年,7,20,118,9 6 6 9,1.38.02,1163,P
B407,596,06,17/04/2021,沙田全天候,,,1650,濕慢,3,4,67,蔡約翰,賀銘年,8,8.4,121,4 5 5 6,1.38.99,1154,P
B407,547,06,31/03/2021,沙田全天候,,,1800,好,3,9,69,蔡約翰,莫雷拉,8-1/4,3.7,123,2 1 1 1 6,1.49.30,1148,P
B407,506,05,13/03/2021,沙田全天候,,,1650,好,3,4,69,蔡約翰,莫雷拉,3-1/4,4.1,118,2 2 2 5,1.37.40,1159,P
B407,408,02,06/02/2021,沙田全天候,,,1800,好,3,4,69,蔡約翰,莫雷拉,1-3/4,5.1,122,2 2 2 2 2,1.47.02,1143,P
B407,352,02,17/01/2021,沙田全天候,,,1650,好,3,12,69,蔡約翰,莫雷拉,4-1/4,7.3,117,2 2 2 2,1.38.58,1156,P
B407,299,05,26/12/2020,沙田全天候,,,1800,好,3,3,71,蔡約翰,莫雷拉,5,3.4,126,6 5 5 4 5,1.49.68,1142,P
B407,247,03,06/12/2020,沙田全天候,,,1650,好,3,1,71,蔡約翰,彭國年,1-1/4,16,124,4 3 4 3,1.39.02,1144,P
B407,224,08,29/11/2020,沙田全天候,,,1200,好,3,4,73,蔡約翰,莫雷拉,7-3/4,12,126,12 11 8,1.10.08,1133,E-/P2
B407,776,04,27/06/2020,沙田全天候,,,1650,好,3,8,76,蔡約翰,史卓豐,5-1/2,8.9,124,4 1 1 4,1.39.58,1132,P-/E1
B407,698,07,27/05/2020,沙田全天候,,,1650,好,3,5,78,蔡約翰,賀銘年,5-1/4,6.9,131,2 3 4 7,1.38.65,1125,P
B407,642,07,09/05/2020,沙田全天候,,,1650,好,3,9,80,蔡約翰,莫雷拉,3-3/4,4.2,133,6 6 6 7,1.39.30,1147,P
B407,586,05,19/04/2020,沙田全天候,,,1650,好,3,6,80,蔡約翰,梁家俊,5-1/4,14,133,2 3 4 5,1.38.84,1146,P
B407,774,02,01/07/2019,沙田全天候,,,1650,好,3,6,79,蔡約翰,莫雷拉,2-3/4,8.4,131,6 7 6 2,1.38.86,1106,P
B407,739,04,12/06/2019,沙田全天候,,,1650,濕慢,3,11,79,蔡約翰,莫雷拉,7-1/2,5.4,132,3 3 3 4,1.39.33,1108,P
B407,693,08,26/05/2019,沙田,草地,A,1800,好/黏,3,6,79,蔡約翰,莫雷拉,4-1/4,10,133,2 1 1 5 8,1.49.11,1115,P
B407,647,01,08/05/2019,沙田全天候,,,1650,濕慢,3,10,73,蔡約翰,莫雷拉,頸位,1.9,126,2 2 2 1,1.39.27,1101,P
B407,600,02,22/04/2019,沙田全天候,,,1650,好,3,13,71,蔡約翰,莫雷拉,1/2,3.6,120,7 5 4 2,1.37.32,1102,P
B407,555,01,03/04/2019,沙田全天候,,,1800,好,3,4,64,蔡約翰,莫雷拉,2,3,118,1 1 1 1 1,1.47.46,1102,P
B407,537,03,27/03/2019,跑馬地,草地,C+3,1650,好/快,3,2,63,蔡約翰,莫雷拉,1/2,4.6,121,3 3 2 3,1.39.19,1100,B-/P1
B407,458,04,27/02/2019,跑馬地,草地,C+3,1650,好/快,3,5,64,蔡約翰,莫雷拉,3,9.1,119,3 2 1 4,1.39.51,1103,B
B407,419,06,13/02/2019,跑馬地,草地,B,1800,好,3,8,66,蔡約翰,莫雷拉,4-3/4,28,120,1 2 2 4 6,1.49.82,1107,B1
B407,364,10,23/01/2019,跑馬地,草地,C,1800,好,3,1,68,蔡約翰,莫雷拉,5-1/4,25,121,6 6 6 7 10,1.50.31,1111,--
B407,336,11,12/01/2019,沙田,草地,A,1800,好,3,11,70,蔡約翰,莫雷拉,6,41,126,4 7 5 3 11,1.48.99,1127,--
B407,282,14,23/12/2018,沙田,草地,A+3,1400,好/黏,3,10,70,蔡約翰,莫雷拉,12-1/4,9.1,123,1 2 4 14,1.25.15,1141,--
